Code,Tiempo,Escalas(m),Datos1(),Datos2(m),Latitude,Longitude,Sonda(m),Comment
Capturas 1,05:06:10,---,---,---,---,---,---,
Capturas 1,05:06:39,---,---,---,---,---,---,
Capturas 1,05:07:04,115,6,Off,---,---,---,
Capturas 1,05:07:32,107,9,Off,---,---,---,
Capturas 1,05:08:00,118,6,---,---,---,---,
Capturas 1,05:08:23,146,3,Off,---,---,---,
Capturas 1,05:08:52,---,---,---,---,---,---,
Capturas 1,05:09:19,---,---,---,---,---,---,
Capturas 1,05:09:45,---,---,---,---,---,---,
Capturas 1,05:10:12,---,---,---,---,---,---,
Capturas 1,05:10:40,---,---,---,---,---,---,
Capturas 1,05:11:05,---,---,---,---,---,---,
Capturas 1,05:11:35,---,---,---,---,---,---,
Capturas 1,05:12:04,---,---,---,---,---,---,
Capturas 1,05:12:31,---,---,---,---,---,---,
Capturas 1,05:12:59,---,---,---,---,---,---,
Capturas 1,05:13:24,---,---,---,---,---,---,
Capturas 1,05:13:48,---,Off,---,---,---,---,
Capturas 1,05:14:17,804,6,---,---,---,---,
Capturas 1,05:14:41,804,4,Off,---,---,---,
Capturas 1,05:15:07,804,5,Off,---,---,---,
Capturas 1,05:15:34,807,7,Off,---,---,---,
Capturas 1,05:15:58,807,7,Off,---,---,---,
Capturas 1,05:16:26,808,1,---,---,---,---,
Capturas 1,05:16:49,808,7,Off,---,---,---,
Capturas 1,05:17:18,---,---,---,---,---,---,
Capturas 1,05:17:41,807,8,Off,---,---,---,
Capturas 1,05:18:06,807,5,Off,---,---,---,
Capturas 1,05:18:32,809,8,---,---,---,---,
Capturas 1,05:18:55,809,3,Off,---,---,---,
Capturas 1,05:19:21,808,7,---,---,---,---,
Capturas 1,05:19:46,809,0,---,---,---,---,
Capturas 1,05:20:10,808,2,Off,---,---,---,
Capturas 1,05:20:35,808,4,Off,---,---,---,
Capturas 1,05:20:59,809,0,Off,---,---,---,
Capturas 1,05:21:24,809,3,---,---,---,---,
Capturas 1,05:21:47,808,6,Off,---,---,---,
Capturas 1,05:22:18,---,---,---,---,---,---,
Capturas 1,05:22:40,808,3,Off,---,---,---,
Capturas 1,05:23:09,---,---,---,---,---,---,
Capturas 1,05:23:31,809,0,Off,---,---,---,
Capturas 1,05:23:56,810,1,Off,---,---,---,
Capturas 1,05:24:21,808,7,Off,---,---,---,
Capturas 1,05:24:46,809,0,Off,---,---,---,
Capturas 1,05:25:11,808,7,Off,---,---,---,
Capturas 1,05:25:36,809,1,Off,---,---,---,
Capturas 1,05:26:01,809,0,Off,---,---,---,
Capturas 1,05:26:26,809,1,Off,---,---,---,
Capturas 1,05:26:50,808,8,Off,---,---,---,
Capturas 1,05:27:19,---,---,---,---,---,---,
Capturas 1,05:27:42,809,3,Off,---,---,---,
Capturas 1,05:28:06,809,7,Off,---,---,---,
Capturas 1,05:28:31,809,6,Off,---,---,---,
Capturas 1,05:28:56,809,8,Off,---,---,---,
Capturas 1,05:29:21,809,6,Off,---,---,---,
Capturas 1,05:29:50,---,---,---,---,---,---,
Capturas 1,05:30:14,809,1,---,---,---,---,
Capturas 1,05:30:42,---,---,---,---,---,---,
Capturas 1,05:31:07,809,0,---,---,---,---,
Capturas 1,05:31:30,809,6,Off,---,---,---,
Capturas 1,05:31:55,809,5,Off,---,---,---,
Capturas 1,05:32:19,809,7,Off,---,---,---,
Capturas 1,05:32:46,810,0,Off,---,---,---,
Capturas 1,05:33:10,808,5,Off,---,---,---,
Capturas 1,05:33:36,809,8,Off,---,---,---,
Capturas 1,05:34:01,809,9,Off,---,---,---,
Capturas 1,05:34:28,809,7,Off,---,---,---,
Capturas 1,05:34:53,809,8,Off,---,---,---,
Capturas 1,05:35:18,809,8,Off,---,---,---,
Capturas 1,05:35:43,809,9,Off,---,---,---,
Capturas 1,05:36:08,810,2,Off,---,---,---,
Capturas 1,05:36:36,810,5,Off,---,---,---,
Capturas 1,05:37:01,810,2,Off,---,---,---,
Capturas 1,05:37:28,810,1,Off,---,---,---,
Capturas 1,05:37:53,810,0,Off,---,---,---,
Capturas 1,05:38:20,810,2,Off,---,---,---,
Capturas 1,05:38:48,810,4,Off,---,---,---,
Capturas 1,05:39:14,810,2,Off,---,---,---,
Capturas 1,05:39:39,810,1,Off,---,---,---,
Capturas 1,05:40:04,810,1,Off,---,---,---,
Capturas 1,05:40:29,810,6,Off,---,---,---,
Capturas 1,05:40:54,810,3,Off,---,---,---,
Capturas 1,05:41:20,810,8,Off,---,---,---,
Capturas 1,05:41:45,810,3,Off,---,---,---,
Capturas 1,05:42:10,810,4,Off,---,---,---,
Capturas 1,05:42:34,810,8,Off,---,---,---,
Capturas 1,05:42:59,810,6,Off,---,---,---,
Capturas 1,05:43:24,810,7,Off,---,---,---,
Capturas 1,05:43:51,810,2,Off,---,---,---,
Capturas 1,05:44:17,810,1,Off,---,---,---,
Capturas 1,05:44:42,811,6,Off,---,---,---,
Capturas 1,05:45:09,821,6,Off,---,---,---,
Capturas 1,05:45:33,832,8,Off,---,---,---,
Capturas 1,05:46:00,839,5,Off,---,---,---,
Capturas 1,05:46:24,849,2,Off,---,---,---,
Capturas 1,05:46:50,849,2,Off,---,---,---,
Capturas 1,05:47:17,849,0,Off,---,---,---,
Capturas 1,05:47:42,849,4,Off,---,---,---,
Capturas 1,05:48:07,849,4,Off,---,---,---,
Capturas 1,05:48:34,850,5,Off,---,---,---,
Capturas 1,05:48:59,850,1,Off,---,---,---,
Capturas 1,05:49:26,850,1,Off,---,---,---,
Capturas 1,05:49:54,849,9,Off,---,---,---,
Capturas 1,05:50:19,853,9,Off,---,---,---,
Capturas 1,05:50:45,850,6,Off,---,---,---,
Capturas 1,05:51:11,850,5,Off,---,---,---,
Capturas 1,05:51:38,850,2,Off,---,---,---,
Capturas 1,05:52:03,850,5,Off,---,---,---,
Capturas 1,05:52:28,849,9,Off,---,---,---,
Capturas 1,05:52:51,849,5,Off,---,---,---,
Capturas 1,05:53:17,849,9,Off,---,---,---,
Capturas 1,05:53:44,849,8,Off,---,---,---,
Capturas 1,05:54:10,849,8,Off,---,---,---,
Capturas 1,05:54:35,850,3,---,---,---,---,
Capturas 1,05:54:58,850,3,Off,---,---,---,
Capturas 1,05:55:23,849,8,Off,---,---,---,
Capturas 1,05:55:49,850,3,---,---,---,---,
Capturas 1,05:56:14,850,4,Off,---,---,---,
Capturas 1,05:56:40,851,6,Off,---,---,---,
Capturas 1,05:57:07,850,1,Off,---,---,---,
Capturas 1,05:57:33,849,9,---,---,---,---,
Capturas 1,05:57:55,849,6,Off,---,---,---,
Capturas 1,05:58:20,849,2,Off,---,---,---,
Capturas 1,05:58:46,849,9,Off,---,---,---,
Capturas 1,05:59:11,848,9,Off,---,---,---,
Capturas 1,05:59:37,849,7,Off,---,---,---,
Capturas 1,06:00:03,849,7,Off,---,---,---,
Capturas 1,06:00:29,854,2,---,---,---,---,
Capturas 1,06:00:54,852,2,---,---,---,---,
Capturas 1,06:01:17,850,3,Off,---,---,---,
Capturas 1,06:01:40,851,4,Off,---,---,---,
Capturas 1,06:02:06,852,4,---,---,---,---,
Capturas 1,06:02:35,---,---,---,---,---,---,
Capturas 1,06:03:02,---,---,---,---,---,---,
Capturas 1,06:03:29,---,---,---,---,---,---,
Capturas 1,06:03:53,852,9,---,---,---,---,
Capturas 1,06:04:21,---,---,---,---,---,---,
Capturas 1,06:04:46,849,6,Off,---,---,---,
Capturas 1,06:05:10,849,9,Off,---,---,---,
Capturas 1,06:05:36,849,9,Off,---,---,---,
Capturas 1,06:06:00,851,2,Off,---,---,---,
Capturas 1,06:06:25,850,5,Off,---,---,---,
Capturas 1,06:06:50,851,4,Off,---,---,---,
Capturas 1,06:07:16,851,7,Off,---,---,---,
Capturas 1,06:07:41,851,1,Off,---,---,---,
Capturas 1,06:08:07,850,3,Off,---,---,---,
Capturas 1,06:08:34,850,9,Off,---,---,---,
Capturas 1,06:09:00,850,8,Off,---,---,---,
Capturas 1,06:09:26,850,6,Off,---,---,---,
Capturas 1,06:09:49,850,7,Off,---,---,---,
Capturas 1,06:10:17,856,7,---,---,---,---,
Capturas 1,06:10:45,---,---,---,---,---,---,
Capturas 1,06:11:11,---,---,---,---,---,---,
Capturas 1,06:11:38,---,---,---,---,---,---,
Capturas 1,06:12:06,---,---,---,---,---,---,
Capturas 1,06:12:34,---,---,---,---,---,---,
Capturas 1,06:13:03,---,---,---,---,---,---,
Capturas 1,06:13:30,851,3,---,---,---,---,
Capturas 1,06:13:56,850,9,Off,---,---,---,
Capturas 1,06:14:24,---,---,---,---,---,---,
Capturas 1,06:14:48,851,1,Off,---,---,---,
Capturas 1,06:15:14,850,9,Off,---,---,---,
Capturas 1,06:15:39,850,6,---,---,---,---,
Capturas 1,06:16:02,850,5,Off,---,---,---,
Capturas 1,06:16:27,851,3,Off,---,---,---,
Capturas 1,06:16:52,850,7,Off,---,---,---,
Capturas 1,06:17:17,850,4,Off,---,---,---,
Capturas 1,06:17:44,850,3,Off,---,---,---,
Capturas 1,06:18:09,852,0,Off,---,---,---,
Capturas 1,06:18:34,851,0,Off,---,---,---,
Capturas 1,06:19:00,850,8,Off,---,---,---,
Capturas 1,06:19:28,851,1,Off,---,---,---,
Capturas 1,06:19:58,---,---,---,---,---,---,
Capturas 1,06:20:24,---,---,---,---,---,---,
Capturas 1,06:20:52,---,---,---,---,---,---,
Capturas 1,06:21:18,---,---,---,---,---,---,
Capturas 1,06:21:48,---,---,---,---,---,---,
Capturas 1,06:22:15,---,---,---,---,---,---,
Capturas 1,06:22:40,852,0,---,---,---,---,
Capturas 1,06:23:09,---,---,---,---,---,---,
Capturas 1,06:23:35,---,---,---,---,---,---,
Capturas 1,06:24:05,---,---,---,---,---,---,
Capturas 1,06:24:30,---,---,---,---,---,---,
Capturas 1,06:24:58,---,---,---,---,---,---,
Capturas 1,06:25:24,---,---,---,---,---,---,
Capturas 1,06:25:47,849,8,Off,---,---,---,
Capturas 1,06:26:18,---,---,---,---,---,---,
Capturas 1,06:26:40,850,3,Off,---,---,---,
Capturas 1,06:27:10,---,---,---,---,---,---,
Capturas 1,06:27:38,---,---,---,---,---,---,
Capturas 1,06:28:00,851,1,Off,---,---,---,
Capturas 1,06:28:25,849,8,---,---,---,---,
Capturas 1,06:28:49,850,0,---,---,---,---,
Capturas 1,06:29:15,849,0,---,---,---,---,
Capturas 1,06:29:39,850,7,---,---,---,---,
Capturas 1,06:30:03,850,2,Off,---,---,---,
Capturas 1,06:30:34,---,---,---,---,---,---,
Capturas 1,06:30:57,850,3,Off,---,---,---,
Capturas 1,06:31:22,849,5,---,---,---,---,
Capturas 1,06:31:47,849,9,Off,---,---,---,
Capturas 1,06:32:15,850,5,Off,---,---,---,
Capturas 1,06:32:40,851,4,Off,---,---,---,
Capturas 1,06:33:08,851,2,Off,---,---,---,
Capturas 1,06:33:34,850,6,---,---,---,---,
Capturas 1,06:33:59,850,9,Off,---,---,---,
Capturas 1,06:34:27,---,---,---,---,---,---,
Capturas 1,06:34:53,851,2,Off,---,---,---,
Capturas 1,06:35:17,851,0,Off,---,---,---,
Capturas 1,06:35:45,854,3,Off,---,---,---,
Capturas 1,06:36:13,855,1,Off,---,---,---,
Capturas 1,06:36:39,854,2,Off,---,---,---,
Capturas 1,06:37:09,---,---,---,---,---,---,
Capturas 1,06:37:32,850,2,Off,---,---,---,
