Tiempo,Escalas(m),Datos1(°)
2019-11-28 03:32:05,1812.0,0.4
2019-11-28 03:32:31,1811.4,0.9
2019-11-28 03:32:56,1811.2,-3.9
2019-11-28 03:33:22,1811.1,0.1
2019-11-28 03:33:48,1815.7,0.6
2019-11-28 03:34:11,1811.0,4.4
2019-11-28 03:34:57,1035.5,1.1
2019-11-28 03:36:06,1811.6,4.2
2019-11-28 03:36:31,1811.5,53.800000000000004
2019-11-28 03:36:57,1811.0,103.4
2019-11-28 03:37:21,1811.6,83.44
2019-11-28 03:38:10,1811.2,63.480000000000004
2019-11-28 03:38:59,999.5,43.52
2019-11-28 03:40:17,2340.7,23.560000000000002
2019-11-28 03:41:32,1810.3,3.6
2019-11-28 03:41:59,1810.5,2.1
2019-11-28 03:42:27,1810.2,1.4
2019-11-28 03:43:18,1809.8,0.4
