Tiempo,Escalas(m),Datos1(°)
2019-11-28 18:54:53,1690.6,10.1
2019-11-28 18:55:40,1690.9,-0.2
2019-11-28 18:56:06,1691.0,-0.4
2019-11-28 18:56:29,1690.6,-0.6
2019-11-28 18:57:46,1691.8,0.1
2019-11-28 18:58:10,1690.8,-0.8
2019-11-28 18:58:34,1690.9,-0.5
2019-11-28 18:58:59,1691.1,-0.6
2019-11-28 18:59:23,1691.1,0.6
2019-11-28 18:59:46,1690.7,7.9
2019-11-28 19:00:13,1690.7,-0.1
2019-11-28 19:01:00,1690.7,-0.15000000000000002
2019-11-28 19:02:56,1691.0,-0.2
2019-11-28 19:03:46,1691.4,-0.1
2019-11-28 19:04:32,1268.7,-0.2
2019-11-28 19:05:42,1690.4,-0.3
2019-11-28 19:07:02,1690.9,-0.3
2019-11-28 19:07:29,1690.9,-0.4
2019-11-28 19:07:53,1691.5,-0.6
2019-11-28 19:08:17,1690.9,-0.2
2019-11-28 19:08:39,1691.3,-0.8
2019-11-28 19:09:01,1690.6,-0.2
2019-11-28 19:09:26,1690.7,-0.4
2019-11-28 19:10:47,1690.6,-1.2
2019-11-28 19:11:38,1691.6,0.7
2019-11-28 19:12:02,1691.0,0.0
2019-11-28 19:12:27,1691.3,2.0
2019-11-28 19:13:13,1691.1,0.0
2019-11-28 19:13:36,1691.0,-0.45
2019-11-28 19:14:26,1691.1,-0.9
2019-11-28 19:14:47,1691.3,-1.4
2019-11-28 19:15:36,1691.3,-0.8
2019-11-28 19:16:23,499.1,-0.7000000000000001
2019-11-28 19:16:44,531.2,-0.6
2019-11-28 19:17:30,1691.7,-0.5
2019-11-28 19:17:53,1691.3,-0.1
2019-11-28 19:18:17,1692.3,-0.2
2019-11-28 19:18:38,1691.1,-0.3
2019-11-28 19:19:26,1690.9,-1.3
2019-11-28 19:19:48,1690.9,-0.9
