Tiempo,Escalas(m),Datos1(Fa)
2019-11-28 09:51:32,561.7,42.5
2019-11-28 09:52:55,560.3,24.1
2019-11-28 09:54:15,561.4,23.0
2019-11-28 09:55:39,561.0,25.05
2019-11-28 09:56:33,561.3,27.1
2019-11-28 09:57:50,560.5,39.8
2019-11-28 09:59:13,565.1,35.4
2019-11-28 10:01:52,561.0,31.0
2019-11-28 10:02:46,561.8,26.6
2019-11-28 10:03:11,561.0,26.633333333333333
2019-11-28 10:03:59,561.6,26.666666666666668
2019-11-28 10:04:26,562.9,26.700000000000003
2019-11-28 10:04:49,561.8,26.733333333333334
2019-11-28 10:07:30,563.5,26.766666666666666
2019-11-28 10:07:53,560.6,26.8
2019-11-28 10:13:22,560.8,26.233333333333334
2019-11-28 10:13:48,561.7,25.666666666666668
2019-11-28 10:15:35,561.0,25.1
2019-11-28 10:16:01,562.2,24.625
2019-11-28 10:16:51,562.1,24.15
2019-11-28 10:17:44,562.7,23.675
2019-11-28 10:18:09,563.9,23.2
2019-11-28 10:19:53,561.1,25.8
2019-11-28 10:21:40,561.5,25.333333333333332
2019-11-28 10:22:33,563.9,24.866666666666667
2019-11-28 10:22:58,561.7,24.4
2019-11-28 10:23:52,563.7,25.299999999999997
2019-11-28 10:24:15,561.6,26.2
2019-11-28 10:25:35,567.5,24.95
2019-11-28 10:27:19,561.9,23.7
2019-11-28 10:27:45,564.3,23.85
2019-11-28 10:29:27,561.1,24.0
2019-11-28 10:31:14,562.7,23.1
2019-11-28 10:32:07,565.7,21.8
2019-11-28 10:32:29,566.0,20.5
2019-11-28 10:33:23,561.7,22.6
2019-11-28 10:35:14,560.7,22.8
2019-11-28 10:38:00,561.9,22.75
2019-11-28 10:40:17,561.8,22.700000000000003
2019-11-28 10:40:42,563.3,22.650000000000002
2019-11-28 10:41:34,561.6,22.6
2019-11-28 10:43:49,563.6,22.75
2019-11-28 10:44:39,563.4,22.9
2019-11-28 10:45:34,563.1,74.03333333333333
2019-11-28 10:47:23,561.1,125.16666666666666
2019-11-28 10:49:11,561.7,176.3
2019-11-28 10:49:36,561.4,137.82500000000002
2019-11-28 10:50:57,563.0,99.35000000000001
2019-11-28 10:51:24,561.8,60.875
2019-11-28 10:53:13,563.7,22.4
2019-11-28 10:55:28,566.4,22.25
2019-11-28 10:56:45,562.1,22.1
2019-11-28 10:57:36,563.3,21.6
2019-11-28 10:59:26,562.1,22.1
2019-11-28 11:00:19,563.0,22.3
2019-11-28 11:02:09,562.4,20.7
2019-11-28 11:03:01,562.8,20.2
2019-11-28 11:03:28,561.8,21.85
2019-11-28 11:04:19,572.5,23.5
2019-11-28 11:04:43,575.7,25.0
2019-11-28 11:05:10,582.6,24.2
2019-11-28 11:06:03,597.8,26.6
2019-11-28 11:06:55,598.7,23.8
2019-11-28 11:08:18,599.3,22.3
2019-11-28 11:09:12,600.9,20.8
2019-11-28 11:10:04,599.2,21.7
2019-11-28 11:11:28,599.3,21.5
2019-11-28 11:12:51,599.7,21.3
2019-11-28 11:14:09,600.8,21.400000000000002
2019-11-28 11:16:01,600.7,21.5
2019-11-28 11:16:25,598.7,21.6
2019-11-28 11:23:17,602.2,21.7
2019-11-28 11:35:18,598.9,21.8
2019-11-28 11:36:09,598.6,21.6
2019-11-28 11:36:33,598.4,20.3
2019-11-28 11:36:59,599.1,20.8
2019-11-28 11:38:21,598.6,20.566666666666666
2019-11-28 11:38:48,599.3,20.333333333333336
2019-11-28 11:39:12,601.9,20.1
2019-11-28 11:47:40,598.8,18.9
2019-11-28 11:48:04,603.8,17.7
2019-11-28 11:55:56,596.4,20.9
2019-11-28 11:56:21,573.4,20.9
2019-11-28 11:56:46,537.4,21.3
2019-11-28 11:58:07,404.3,21.5
2019-11-28 11:58:32,367.9,21.4
2019-11-28 11:58:57,335.0,21.8
2019-11-28 11:59:22,303.6,21.7
