Tiempo,Escalas(m),Datos1(°)
2019-11-28 04:02:41,1811.0,0.7
2019-11-28 04:03:05,1811.2,0.9
2019-11-28 04:03:29,1811.8,0.1
2019-11-28 04:04:17,1810.5,0.0
2019-11-28 04:05:28,1810.3,-1.1
2019-11-28 04:06:42,1810.5,-0.6
2019-11-28 04:07:05,1810.0,-0.6
2019-11-28 04:08:45,1810.4,-0.13333333333333336
2019-11-28 04:09:10,1810.9,0.33333333333333326
2019-11-28 04:09:34,1810.1,0.8
2019-11-28 04:09:58,1810.4,-0.3
2019-11-28 04:10:20,1810.4,0.9
2019-11-28 04:11:10,1810.7,0.0
2019-11-28 04:11:35,1810.8,1.0
2019-11-28 04:12:47,1811.0,0.9
2019-11-28 04:13:12,1810.4,0.6
2019-11-28 04:13:38,1810.6,-1.4
2019-11-28 04:14:02,1810.7,-0.1
2019-11-28 04:14:26,1811.1,-0.4
2019-11-28 04:15:14,1809.8,-0.7
