Tiempo,Escalas(m),Datos1(m)
2019-11-28 16:55:02,1021.4,
2019-11-28 16:56:54,1743.9,
2019-11-28 16:57:20,1744.0,129.0
2019-11-28 17:00:32,1743.4,129.5
2019-11-28 17:01:30,1744.3,129.2
2019-11-28 17:01:58,1744.7,128.9
2019-11-28 17:08:03,1744.2,128.3
2019-11-28 17:08:31,1744.5,128.48333333333335
2019-11-28 17:13:05,1743.9,128.66666666666669
2019-11-28 17:15:01,1744.2,128.85000000000002
2019-11-28 17:15:56,1744.0,129.03333333333333
2019-11-28 17:16:21,1743.7,129.21666666666667
2019-11-28 17:17:10,1744.1,129.4
