Tiempo,Escalas(m),Datos1(°)
2019-11-28 04:18:50,1808.3,0.4333333333333334
2019-11-28 04:19:37,1868.8,0.31666666666666676
2019-11-28 04:20:26,1808.3,0.2
2019-11-28 04:21:16,1809.1,-0.4
2019-11-28 04:22:05,1809.1,0.20000000000000007
2019-11-28 04:22:31,1808.8,0.8
2019-11-28 04:23:21,1809.2,-0.2
2019-11-28 04:23:48,1810.0,-0.7
2019-11-28 04:24:13,1809.6,-1.2
2019-11-28 04:24:38,1809.9,-0.8
2019-11-28 04:25:22,1809.3,-0.4
2019-11-28 04:25:47,1809.9,-1.3
2019-11-28 04:26:34,1809.4,-1.5
2019-11-28 04:26:57,1809.0,-0.9
2019-11-28 04:27:21,1809.2,-2.1
2019-11-28 04:28:10,1809.2,-1.2
2019-11-28 04:28:34,1809.9,-0.6
2019-11-28 04:28:57,1810.0,-1.1
2019-11-28 04:29:22,1809.7,-0.9
2019-11-28 04:29:44,1809.2,-0.6
2019-11-28 04:30:08,1809.3,-0.2
2019-11-28 04:30:30,1809.7,-1.2
2019-11-28 04:30:52,1809.7,-1.3
2019-11-28 04:31:16,1810.1,-1.2
2019-11-28 04:32:03,1810.4,-0.9
2019-11-28 04:32:27,1810.6,-1.6
2019-11-28 04:32:52,1809.9,-1.0
2019-11-28 04:33:18,1810.3,-0.4
2019-11-28 04:33:43,1810.5,-1.9
2019-11-28 04:34:06,1810.6,-0.4
2019-11-28 04:34:56,1189.5,-0.75
2019-11-28 04:35:44,1810.7,-1.1
2019-11-28 04:36:35,1810.9,-1.7
2019-11-28 04:37:21,1810.7,-1.5
2019-11-28 04:37:45,1811.1,-1.3
2019-11-28 04:38:35,1810.7,-0.9
2019-11-28 04:39:01,1810.9,-0.5
2019-11-28 04:39:27,1811.1,0.0
2019-11-28 04:40:18,1812.3,-1.7
2019-11-28 04:40:42,1811.1,-0.8
2019-11-28 04:41:06,1810.7,-1.5
