Tiempo,Escalas(m),Datos1(°)
2019-11-28 18:19:02,1689.9,-0.3
2019-11-28 18:19:24,1689.7,-0.1
2019-11-28 18:19:52,1690.1,-0.4
2019-11-28 18:20:16,1690.9,-1.1
2019-11-28 18:20:42,1690.2,-0.5
2019-11-28 18:22:22,600.7,-0.55
2019-11-28 18:23:13,1690.2,-0.6
2019-11-28 18:23:37,1689.7,-0.7
2019-11-28 18:23:59,1690.9,-0.6
2019-11-28 18:25:11,1690.3,-0.5
2019-11-28 18:25:36,1690.9,-0.35
2019-11-28 18:26:01,1689.8,-0.2
2019-11-28 18:27:06,798.1,42.36666666666667
2019-11-28 18:27:54,1655.5,84.93333333333334
2019-11-28 18:28:39,1593.6,127.5
2019-11-28 18:29:57,1690.9,-0.3
2019-11-28 18:30:48,1424.7,14.885714285714284
2019-11-28 18:31:43,1433.7,30.07142857142857
