Tiempo,Escalas(m),Datos1(Fa)
2019-11-28 13:35:55,915.2,9.5
2019-11-28 13:36:47,917.2,10.621052631578948
2019-11-28 13:37:11,918.4,11.742105263157894
2019-11-28 13:46:09,937.4,12.863157894736842
2019-11-28 13:46:34,948.9,13.984210526315788
2019-11-28 13:46:58,949.7,15.105263157894736
2019-11-28 13:48:15,956.5,16.226315789473684
2019-11-28 13:53:21,959.2,17.347368421052632
2019-11-28 13:53:47,960.8,18.468421052631577
2019-11-28 13:57:58,957.8,19.589473684210525
2019-11-28 13:58:51,960.1,20.710526315789473
2019-11-28 14:01:36,955.4,21.83157894736842
2019-11-28 14:12:13,959.8,22.95263157894737
2019-11-28 14:12:40,958.1,24.073684210526316
2019-11-28 14:14:02,954.5,25.194736842105264
2019-11-28 14:16:20,954.9,26.31578947368421
2019-11-28 14:31:09,956.9,27.436842105263157
2019-11-28 14:39:31,955.6,28.557894736842105
2019-11-28 15:09:15,957.1,29.678947368421053
2019-11-28 15:11:03,953.9,30.8
2019-11-28 15:12:52,840.2,29.3
2019-11-28 15:13:44,783.5,28.4
2019-11-28 15:14:08,760.1,28.4
2019-11-28 15:14:32,739.9,26.2
2019-11-28 15:15:23,685.9,28.6
2019-11-28 15:15:49,660.0,28.6
2019-11-28 15:16:11,639.5,28.5
2019-11-28 15:16:36,617.1,28.6
2019-11-28 15:17:26,570.2,28.8
2019-11-28 15:17:54,545.8,28.700000000000003
2019-11-28 15:18:19,523.6,28.6
2019-11-28 15:19:14,471.0,30.9
