Tiempo,Escalas(m),Datos1(Fa)
2019-11-28 06:13:33,775.7,24.5
2019-11-28 06:13:58,774.6,24.0
2019-11-28 06:14:23,774.5,25.1
2019-11-28 06:14:47,777.4,26.2
2019-11-28 06:15:09,774.4,27.3
2019-11-28 06:15:34,774.4,26.0
2019-11-28 06:15:59,774.5,27.4
2019-11-28 06:16:24,774.8,25.9
2019-11-28 06:16:48,774.7,26.8
2019-11-28 06:17:39,774.2,28.9
2019-11-28 06:18:04,773.8,29.1
2019-11-28 06:18:30,774.4,29.8
2019-11-28 06:20:17,774.0,29.9
2019-11-28 06:20:44,773.9,30.2
2019-11-28 06:21:10,773.8,31.5
2019-11-28 06:21:34,773.8,31.4
2019-11-28 06:22:00,774.1,31.8
2019-11-28 06:22:24,773.9,32.1
2019-11-28 06:22:49,773.5,33.25
2019-11-28 06:23:12,773.2,34.4
2019-11-28 06:23:36,774.1,35.6
2019-11-28 06:24:04,774.2,35.03333333333333
2019-11-28 06:24:27,774.0,34.46666666666667
2019-11-28 06:24:50,773.4,33.9
2019-11-28 06:25:17,773.0,35.2
2019-11-28 06:25:42,772.9,36.8
2019-11-28 06:26:38,773.2,34.099999999999994
2019-11-28 06:28:26,774.4,31.4
2019-11-28 06:28:52,774.0,31.7
2019-11-28 06:29:44,778.7,26.8
2019-11-28 06:30:37,774.4,29.1
2019-11-28 06:31:05,773.1,30.6
2019-11-28 06:31:34,774.2,30.35
2019-11-28 06:31:58,773.6,30.1
2019-11-28 06:32:23,774.6,28.9
2019-11-28 06:33:45,774.5,28.65
2019-11-28 06:34:10,774.2,28.4
2019-11-28 06:34:36,773.7,28.7
2019-11-28 06:35:58,773.6,30.7
2019-11-28 06:36:22,773.8,29.4
2019-11-28 06:36:47,774.0,29.1
2019-11-28 06:37:12,773.7,29.2
2019-11-28 06:37:40,772.5,29.25
2019-11-28 06:38:54,773.7,29.3
2019-11-28 06:39:22,773.9,29.0
2019-11-28 06:39:44,773.8,28.7
2019-11-28 06:40:09,773.6,29.6
2019-11-28 06:40:35,774.0,29.9
2019-11-28 06:40:58,773.8,30.2
2019-11-28 06:41:49,773.8,31.6
2019-11-28 06:42:14,773.0,31.1
2019-11-28 06:43:59,773.6,30.400000000000002
2019-11-28 06:44:23,772.9,29.7
2019-11-28 06:44:47,773.1,29.0
2019-11-28 06:45:12,774.1,29.1
2019-11-28 06:46:05,773.7,28.5
2019-11-28 06:48:47,773.6,28.75
2019-11-28 06:49:10,776.0,29.0
2019-11-28 06:49:36,774.1,30.0
2019-11-28 06:50:04,774.1,29.35
2019-11-28 06:50:27,773.5,28.7
2019-11-28 06:50:52,774.0,28.6
2019-11-28 06:51:17,775.3,27.7
2019-11-28 06:51:41,773.8,27.7
2019-11-28 06:52:08,773.2,27.4
2019-11-28 06:52:59,774.0,28.8
2019-11-28 06:53:52,773.8,29.1
2019-11-28 06:54:17,773.9,31.3
2019-11-28 06:54:43,773.8,27.7
2019-11-28 06:55:08,773.9,28.2
2019-11-28 06:55:33,774.7,28.6
2019-11-28 06:56:25,773.9,28.35
2019-11-28 06:57:15,773.9,28.1
2019-11-28 06:57:40,773.9,27.9
2019-11-28 06:58:06,773.8,28.7
2019-11-28 06:58:31,773.6,28.1
2019-11-28 06:58:57,773.5,27.65
2019-11-28 06:59:22,773.5,27.2
2019-11-28 07:00:13,774.2,28.049999999999997
2019-11-28 07:00:37,774.0,28.9
2019-11-28 07:01:03,774.4,28.15
2019-11-28 07:01:53,773.7,27.4
2019-11-28 07:02:47,777.1,26.7
2019-11-28 07:03:12,774.1,27.3
2019-11-28 07:04:06,774.7,27.6
2019-11-28 07:04:59,775.1,26.2
2019-11-28 07:05:23,773.9,27.0
2019-11-28 07:06:14,773.7,28.0
2019-11-28 07:07:33,774.0,26.8
2019-11-28 07:07:59,773.1,26.9
2019-11-28 07:08:24,773.3,27.2
2019-11-28 07:09:15,775.2,27.0
2019-11-28 07:09:39,774.1,27.7
2019-11-28 07:10:03,773.9,27.6
2019-11-28 07:10:26,773.7,28.1
2019-11-28 07:11:17,775.0,27.1
2019-11-28 07:11:44,775.4,27.2
2019-11-28 07:12:09,775.1,28.299999999999997
2019-11-28 07:13:02,773.8,29.4
2019-11-28 07:13:30,773.9,28.6
2019-11-28 07:13:55,773.6,28.3
2019-11-28 07:14:20,773.6,27.0
2019-11-28 07:14:45,774.7,27.1
2019-11-28 07:15:10,774.2,27.1
2019-11-28 07:15:35,773.6,28.1
2019-11-28 07:16:26,773.8,26.6
2019-11-28 07:16:49,777.9,25.1
2019-11-28 07:17:16,775.4,26.25
2019-11-28 07:17:40,774.9,27.4
2019-11-28 07:19:28,774.1,27.549999999999997
2019-11-28 07:19:53,773.9,27.7
2019-11-28 07:20:18,775.6,26.6
2019-11-28 07:21:09,774.5,26.6
2019-11-28 07:21:33,776.9,25.7
2019-11-28 07:22:00,774.1,26.5
2019-11-28 07:22:24,774.6,27.4
2019-11-28 07:22:50,773.5,27.3
2019-11-28 07:23:15,773.8,27.2
2019-11-28 07:23:40,774.0,27.0
2019-11-28 07:24:05,773.2,28.1
2019-11-28 07:24:33,773.2,28.450000000000003
2019-11-28 07:24:56,773.0,28.8
2019-11-28 07:26:14,773.9,26.8
2019-11-28 07:26:38,773.7,27.8
2019-11-28 07:27:55,773.7,27.9
2019-11-28 07:28:46,773.6,27.7
2019-11-28 07:29:13,773.9,27.7
2019-11-28 07:29:39,774.1,27.8
2019-11-28 07:30:07,773.8,26.9
2019-11-28 07:30:56,777.1,26.0
2019-11-28 07:32:41,776.4,27.6
2019-11-28 07:33:06,774.7,26.9
2019-11-28 07:33:31,773.9,29.3
2019-11-28 07:33:57,777.8,28.5
2019-11-28 07:34:21,773.9,27.7
2019-11-28 07:35:14,773.9,27.4
2019-11-28 07:35:39,773.6,26.6
2019-11-28 07:36:31,774.0,27.4
2019-11-28 07:36:56,774.0,27.8
2019-11-28 07:37:21,774.2,27.8
2019-11-28 07:37:46,774.2,27.1
2019-11-28 07:38:11,774.5,26.7
2019-11-28 07:38:37,773.7,26.3
2019-11-28 07:39:30,774.0,26.8
2019-11-28 07:39:56,773.9,26.5
2019-11-28 07:40:21,773.7,26.7
2019-11-28 07:40:46,773.8,27.3
2019-11-28 07:41:11,773.6,26.6
2019-11-28 07:41:37,774.2,26.9
2019-11-28 07:42:02,774.1,26.6
2019-11-28 07:42:28,773.8,27.4
2019-11-28 07:42:53,773.7,26.4
2019-11-28 07:43:19,773.5,27.049999999999997
2019-11-28 07:43:42,773.8,27.7
2019-11-28 07:44:07,773.6,28.6
2019-11-28 07:44:32,774.5,27.9
2019-11-28 07:44:57,775.7,27.0
2019-11-28 07:45:22,773.8,29.1
2019-11-28 07:45:48,773.8,28.9
2019-11-28 07:46:13,773.0,29.5
2019-11-28 07:47:05,773.8,27.6
2019-11-28 07:48:25,774.9,27.8
2019-11-28 07:48:49,773.0,28.0
2019-11-28 07:49:40,775.6,28.3
2019-11-28 07:50:03,773.6,28.6
2019-11-28 07:50:30,773.7,29.2
2019-11-28 07:50:55,775.7,26.5
2019-11-28 07:51:19,773.4,26.2
2019-11-28 07:51:44,774.1,27.4
2019-11-28 07:52:10,773.1,26.6
2019-11-28 07:53:01,773.3,27.6
2019-11-28 07:53:26,772.7,28.2
2019-11-28 07:53:53,772.8,28.3
2019-11-28 07:54:21,773.6,28.4
2019-11-28 07:54:46,773.8,28.2
2019-11-28 07:55:11,773.2,29.0
2019-11-28 07:55:36,773.8,28.9
2019-11-28 07:56:03,773.9,28.2
2019-11-28 07:56:28,773.5,27.9
2019-11-28 07:56:54,773.9,27.8
2019-11-28 07:57:19,775.9,27.7
2019-11-28 07:57:43,773.7,27.0
2019-11-28 07:58:08,767.3,26.5
2019-11-28 07:59:00,693.9,26.1
2019-11-28 07:59:26,649.8,26.3
2019-11-28 07:59:51,609.6,27.0
2019-11-28 08:00:16,575.3,25.8
2019-11-28 08:00:41,542.3,26.2
2019-11-28 08:01:06,510.4,25.9
2019-11-28 08:01:31,478.7,26.2
2019-11-28 08:01:56,446.8,27.1
2019-11-28 08:02:21,417.6,26.7
2019-11-28 08:02:46,387.4,26.6
