Tiempo,Escalas(m),Datos1(Fa)
2019-11-28 07:22:59,513.8,8.0
2019-11-28 07:23:38,523.4,8.7
2019-11-28 07:24:04,525.6,9.3
2019-11-28 07:24:29,523.1,19.3
2019-11-28 07:24:56,523.7,23.3
2019-11-28 07:25:21,522.4,25.4
2019-11-28 07:25:46,523.0,25.6
2019-11-28 07:26:11,523.4,27.3
2019-11-28 07:26:37,523.2,29.0
2019-11-28 07:27:02,523.0,30.6
2019-11-28 07:27:28,523.4,31.6
2019-11-28 07:27:54,523.0,31.3
2019-11-28 07:28:19,523.1,30.8
2019-11-28 07:28:44,522.9,30.0
2019-11-28 07:29:09,522.9,31.5
2019-11-28 07:29:34,522.9,32.3
2019-11-28 07:29:58,522.8,32.6
2019-11-28 07:30:23,522.8,31.9
2019-11-28 07:30:48,522.3,31.1
2019-11-28 07:31:13,522.9,30.8
2019-11-28 07:31:38,522.7,30.2
2019-11-28 07:32:04,522.9,31.4
2019-11-28 07:32:31,522.7,32.2
2019-11-28 07:32:57,523.0,31.1
2019-11-28 07:33:22,523.1,30.700000000000003
2019-11-28 07:33:48,523.2,30.3
2019-11-28 07:34:13,523.2,30.0
2019-11-28 07:34:39,522.7,30.3
2019-11-28 07:35:04,523.4,30.3
2019-11-28 07:35:29,522.9,29.9
2019-11-28 07:35:54,522.9,30.1
2019-11-28 07:36:20,523.0,30.1
2019-11-28 07:36:45,523.1,30.5
2019-11-28 07:37:10,522.8,29.3
2019-11-28 07:37:35,523.1,28.3
2019-11-28 07:38:00,523.1,29.2
2019-11-28 07:38:25,523.0,29.5
2019-11-28 07:38:50,522.8,30.6
2019-11-28 07:39:15,522.7,29.9
2019-11-28 07:39:41,523.0,29.6
2019-11-28 07:40:05,522.5,29.3
2019-11-28 07:40:29,522.1,28.8
2019-11-28 07:40:54,522.4,28.4
2019-11-28 07:41:20,522.5,27.9
2019-11-28 07:41:46,522.4,32.4
2019-11-28 07:42:11,522.6,27.5
2019-11-28 07:42:36,523.0,27.8
2019-11-28 07:43:01,522.9,27.7
2019-11-28 07:43:26,522.7,28.2
2019-11-28 07:43:51,522.5,28.0
2019-11-28 07:44:16,522.7,27.3
2019-11-28 07:44:41,523.2,26.8
2019-11-28 07:45:06,522.8,27.4
2019-11-28 07:45:31,522.8,28.4
2019-11-28 07:45:57,523.3,27.2
2019-11-28 07:46:22,522.8,26.1
2019-11-28 07:46:47,522.8,26.2
2019-11-28 07:47:12,522.9,26.7
2019-11-28 07:47:38,523.3,26.5
2019-11-28 07:48:03,523.1,26.0
2019-11-28 07:48:28,522.9,26.3
2019-11-28 07:48:53,523.2,25.9
2019-11-28 07:49:18,523.1,25.9
2019-11-28 07:49:43,523.0,26.1
2019-11-28 07:50:08,523.3,26.0
2019-11-28 07:50:33,522.9,25.9
2019-11-28 07:50:58,523.2,25.2
2019-11-28 07:51:23,523.3,25.5
2019-11-28 07:51:48,523.6,25.3
2019-11-28 07:52:14,523.3,25.8
2019-11-28 07:52:39,523.2,26.7
2019-11-28 07:53:04,523.1,26.3
2019-11-28 07:53:29,523.1,26.7
2019-11-28 07:53:54,523.2,26.2
2019-11-28 07:54:19,523.5,26.6
2019-11-28 07:54:44,522.5,28.8
2019-11-28 07:55:09,522.7,27.5
2019-11-28 07:55:34,523.6,26.9
2019-11-28 07:55:59,523.1,25.3
2019-11-28 07:56:24,522.5,26.3
2019-11-28 07:56:50,522.4,26.3
2019-11-28 07:57:15,522.5,25.2
2019-11-28 07:57:40,522.6,23.0
2019-11-28 07:58:05,522.2,25.3
2019-11-28 07:58:30,522.5,25.1
2019-11-28 07:58:56,522.9,24.4
2019-11-28 07:59:22,522.9,25.0
2019-11-28 07:59:48,523.2,25.3
2019-11-28 08:00:13,523.0,25.200000000000003
2019-11-28 08:00:38,522.5,25.1
2019-11-28 08:01:03,522.7,25.9
2019-11-28 08:01:29,522.6,25.5
2019-11-28 08:01:54,522.4,25.3
2019-11-28 08:02:19,523.0,25.2
2019-11-28 08:02:44,522.5,25.7
