Tiempo,Escalas(m),Datos1(m)
2019-11-28 18:27:18,1688.2,116.0
2019-11-28 18:27:43,1689.9,114.2
2019-11-28 18:28:06,1688.2,115.3
2019-11-28 18:29:21,1688.2,115.6
2019-11-28 18:29:43,1688.3,114.9
2019-11-28 18:31:01,1687.6,115.5
2019-11-28 18:32:44,1688.5,110.5
2019-11-28 18:33:05,1688.3,111.1
2019-11-28 18:33:52,529.3,112.6
2019-11-28 18:35:07,1483.5,114.1
2019-11-28 18:36:26,1689.4,115.6
2019-11-28 18:37:15,1688.4,116.5
2019-11-28 18:37:40,1688.9,117.4
2019-11-28 18:38:06,1688.4,117.4
2019-11-28 18:38:30,1689.1,117.0
2019-11-28 18:38:54,1688.6,118.15
2019-11-28 18:39:18,1688.2,119.3
2019-11-28 18:39:43,1688.5,119.3
2019-11-28 18:40:05,1688.0,120.2
2019-11-28 18:40:53,1688.3,120.0
2019-11-28 18:41:41,1688.5,122.9
2019-11-28 18:42:29,1688.3,121.9
2019-11-28 18:42:53,1688.8,120.9
