Tiempo,Escalas(m),Datos1(Fa)
2019-11-28 05:10:50,337.7,13.475
2019-11-28 05:13:09,673.5,17.25
2019-11-28 05:13:37,673.7,21.025
2019-11-28 05:14:54,673.5,24.8
2019-11-28 05:15:45,672.9,29.4
2019-11-28 05:16:11,673.0,32.2
2019-11-28 05:16:36,673.2,33.2
2019-11-28 05:17:01,673.1,33.7
2019-11-28 05:17:27,673.7,35.1
2019-11-28 05:17:52,672.6,35.2
2019-11-28 05:18:18,673.2,34.4
2019-11-28 05:18:42,673.5,36.4
2019-11-28 05:19:07,673.6,34.0
2019-11-28 05:19:31,673.4,33.3
2019-11-28 05:19:57,674.2,32.9
2019-11-28 05:20:23,673.6,33.06666666666666
2019-11-28 05:20:47,672.9,33.233333333333334
2019-11-28 05:21:10,674.1,33.4
2019-11-28 05:21:34,676.8,31.8
2019-11-28 05:22:27,673.5,32.8
2019-11-28 05:22:52,673.2,33.0
2019-11-28 05:23:18,674.9,32.0
2019-11-28 05:23:43,673.5,32.9
2019-11-28 05:24:08,673.4,32.0
2019-11-28 05:24:32,673.3,32.4
2019-11-28 05:24:58,673.3,32.0
2019-11-28 05:25:23,674.7,31.6
2019-11-28 05:25:48,678.8,30.5
2019-11-28 05:26:13,673.4,33.0
2019-11-28 05:26:39,673.6,32.35
2019-11-28 05:27:02,673.7,31.7
2019-11-28 05:27:29,673.4,31.9
2019-11-28 05:27:53,673.7,30.9
2019-11-28 05:28:18,674.5,30.8
2019-11-28 05:28:43,673.7,31.5
2019-11-28 05:29:08,674.1,30.5
2019-11-28 05:29:33,676.5,28.7
2019-11-28 05:30:00,673.5,31.6
2019-11-28 05:30:26,673.6,31.0
2019-11-28 05:30:52,674.3,31.1
2019-11-28 05:31:17,673.6,31.0
2019-11-28 05:31:42,673.7,30.8
2019-11-28 05:32:06,674.4,30.0
2019-11-28 05:32:32,676.5,29.9
2019-11-28 05:32:57,673.2,32.7
2019-11-28 05:33:48,674.0,30.6
2019-11-28 05:34:40,673.7,30.9
2019-11-28 05:35:05,676.3,28.0
2019-11-28 05:35:30,673.5,29.2
2019-11-28 05:35:55,673.5,30.4
2019-11-28 05:36:48,673.6,30.8
2019-11-28 05:37:40,673.4,29.4
2019-11-28 05:38:06,674.0,29.0
2019-11-28 05:39:01,674.1,28.7
2019-11-28 05:39:26,673.9,28.4
2019-11-28 05:39:51,674.3,29.1
2019-11-28 05:40:16,672.9,29.0
2019-11-28 05:40:41,673.4,28.5
2019-11-28 05:41:06,674.1,28.6
2019-11-28 05:41:31,674.4,27.9
2019-11-28 05:41:57,673.7,28.5
2019-11-28 05:42:21,673.3,28.3
2019-11-28 05:42:46,675.0,28.0
2019-11-28 05:43:11,673.1,28.2
2019-11-28 05:43:38,674.1,28.7
2019-11-28 05:44:04,674.1,27.9
2019-11-28 05:44:29,673.7,28.6
2019-11-28 05:45:47,708.8,26.6
2019-11-28 05:46:11,707.4,30.2
2019-11-28 05:47:04,714.2,29.9
2019-11-28 05:47:29,712.5,29.4
2019-11-28 05:47:54,712.9,29.7
2019-11-28 05:48:20,712.3,29.6
2019-11-28 05:48:48,712.6,29.0
2019-11-28 05:50:05,713.7,28.4
2019-11-28 05:51:25,713.8,27.8
