Tiempo,Escalas(m),Datos1(Fa)
2019-11-28 07:34:38,524.0,24.1
2019-11-28 07:35:03,523.7,24.9
2019-11-28 07:35:30,523.4,27.5
2019-11-28 07:35:55,523.4,28.1
2019-11-28 07:36:20,523.9,28.1
2019-11-28 07:36:46,524.6,27.1
2019-11-28 07:37:11,524.2,26.5
2019-11-28 07:37:37,524.6,26.7
2019-11-28 07:38:29,524.6,26.85
2019-11-28 07:38:53,525.4,27.0
2019-11-28 07:39:18,524.8,26.9
2019-11-28 07:39:44,525.2,28.0
2019-11-28 07:40:08,524.7,27.2
2019-11-28 07:40:33,524.9,27.0
2019-11-28 07:41:52,526.3,25.9
2019-11-28 07:42:17,526.2,26.9
2019-11-28 07:42:42,524.9,26.8
2019-11-28 07:43:11,527.0,26.5
2019-11-28 07:43:33,525.1,26.2
2019-11-28 07:43:58,525.2,26.4
2019-11-28 07:44:52,524.9,27.0
2019-11-28 07:45:20,524.7,26.8
2019-11-28 07:45:47,526.0,26.7
2019-11-28 07:46:12,525.4,25.7
2019-11-28 07:46:39,525.1,31.5
2019-11-28 07:47:03,524.9,29.1
2019-11-28 07:47:28,524.6,26.2
2019-11-28 07:47:55,532.3,26.35
2019-11-28 07:50:57,552.9,26.5
2019-11-28 07:51:22,552.7,26.4
2019-11-28 07:51:47,552.6,25.8
2019-11-28 07:52:40,554.2,25.4
2019-11-28 07:53:29,554.3,25.0
2019-11-28 07:53:54,553.2,25.2
2019-11-28 07:54:46,553.7,24.2
2019-11-28 07:56:33,552.7,25.0
2019-11-28 07:58:22,618.5,24.8
2019-11-28 07:59:36,553.7,24.6
2019-11-28 08:00:01,552.7,25.5
2019-11-28 08:00:28,555.4,24.3
2019-11-28 08:01:47,553.2,23.6
2019-11-28 08:02:42,552.7,25.5
2019-11-28 08:05:21,552.5,23.6
2019-11-28 08:06:15,553.5,23.0
2019-11-28 08:06:40,554.4,23.433333333333334
2019-11-28 08:07:07,553.0,23.866666666666667
2019-11-28 08:07:32,553.4,24.3
2019-11-28 08:08:23,553.6,24.1
2019-11-28 08:10:11,553.1,23.8
2019-11-28 08:11:01,553.3,23.5
2019-11-28 08:11:26,553.5,22.55
2019-11-28 08:11:51,557.4,21.6
2019-11-28 08:12:17,553.3,22.3
2019-11-28 08:13:07,552.9,23.0
2019-11-28 08:13:34,554.6,22.5
2019-11-28 08:14:00,553.2,22.9
2019-11-28 08:14:55,557.2,22.4
2019-11-28 08:16:21,559.0,23.1
2019-11-28 08:18:04,553.2,23.8
2019-11-28 08:18:30,553.2,23.25
2019-11-28 08:22:36,554.8,22.7
2019-11-28 08:23:31,563.5,23.4
2019-11-28 08:25:22,562.7,23.5
2019-11-28 08:25:48,562.3,23.4
2019-11-28 08:31:15,562.7,23.3
2019-11-28 08:32:08,561.9,24.0
2019-11-28 08:32:58,563.1,23.4
2019-11-28 08:35:14,561.9,22.5
2019-11-28 08:36:08,562.4,22.2
2019-11-28 08:40:35,562.6,21.5
2019-11-28 08:40:59,562.1,21.9
2019-11-28 08:43:39,383.1,22.3
2019-11-28 08:44:04,351.4,21.9
2019-11-28 08:44:30,319.9,22.1
2019-11-28 08:44:56,287.7,22.65
