Tiempo,Escalas(m),Datos1(°)
2019-11-28 16:50:11,1797.3,-0.8
2019-11-28 16:53:18,1797.4,106.6
2019-11-28 16:54:34,1797.2,0.3
2019-11-28 16:55:42,1797.2,2.7499999999999996
2019-11-28 16:56:41,1797.2,5.199999999999999
2019-11-28 16:57:42,1797.3,7.6499999999999995
2019-11-28 16:58:51,1797.4,10.1
2019-11-28 17:00:49,1796.6,12.549999999999999
2019-11-28 17:01:50,1797.1,15.0
2019-11-28 17:04:59,1794.2,10.266666666666666
2019-11-28 17:06:56,1741.1,5.533333333333333
2019-11-28 17:08:03,1795.6,0.8
2019-11-28 17:10:18,1794.0,0.3
2019-11-28 17:11:34,1793.2,-0.6
