Tiempo,Escalas(m),Datos1(Fa)
2019-11-28 06:31:15,579.8,26.5
2019-11-28 06:31:20,580.5,27.1
2019-11-28 06:31:45,580.3,27.5
2019-11-28 06:32:07,580.1,27.6
2019-11-28 06:32:32,580.2,31.4
2019-11-28 06:32:57,580.1,26.7
2019-11-28 06:33:22,580.0,27.0
2019-11-28 06:33:48,579.9,26.2
2019-11-28 06:34:13,580.2,26.9
2019-11-28 06:34:38,580.2,27.0
2019-11-28 06:35:03,580.2,26.2
2019-11-28 06:35:29,580.3,27.2
2019-11-28 06:35:54,580.7,25.8
2019-11-28 06:36:19,580.4,26.3
2019-11-28 06:36:44,580.0,27.0
2019-11-28 06:37:09,580.4,26.2
2019-11-28 06:37:34,580.3,26.3
2019-11-28 06:37:59,580.3,26.1
2019-11-28 06:38:24,580.2,26.2
2019-11-28 06:38:49,579.9,25.7
2019-11-28 06:39:14,580.4,25.4
2019-11-28 06:39:39,579.8,25.9
2019-11-28 06:40:04,579.9,25.3
2019-11-28 06:40:29,580.2,25.8
2019-11-28 06:40:54,580.2,25.4
2019-11-28 06:41:19,580.1,25.0
2019-11-28 06:41:44,580.2,25.0
2019-11-28 06:42:09,580.2,25.6
2019-11-28 06:42:34,580.3,25.1
2019-11-28 06:42:59,580.4,25.6
2019-11-28 06:43:24,579.8,25.1
2019-11-28 06:43:49,581.1,24.2
2019-11-28 06:44:15,579.9,24.4
2019-11-28 06:44:41,580.1,25.5
2019-11-28 06:45:06,579.9,25.3
2019-11-28 06:45:31,579.9,25.8
2019-11-28 06:45:56,579.9,25.0
2019-11-28 06:46:21,580.1,25.8
2019-11-28 06:46:46,580.7,25.9
2019-11-28 06:47:11,580.9,24.7
2019-11-28 06:47:36,580.2,25.1
2019-11-28 06:48:01,580.3,25.1
2019-11-28 06:48:28,580.4,25.5
2019-11-28 06:48:52,579.9,26.1
2019-11-28 06:49:17,579.9,25.7
2019-11-28 06:49:41,579.8,25.5
2019-11-28 06:50:05,579.9,25.1
2019-11-28 06:50:30,580.5,25.8
2019-11-28 06:51:22,580.1,24.8
2019-11-28 06:51:46,580.2,25.9
2019-11-28 06:52:11,580.3,25.1
2019-11-28 06:52:36,579.9,25.5
2019-11-28 06:53:02,580.2,25.5
2019-11-28 06:53:29,579.8,26.0
2019-11-28 06:53:55,580.1,25.0
2019-11-28 06:54:22,580.6,21.6
2019-11-28 06:54:48,580.5,25.1
2019-11-28 06:55:15,580.2,25.1
2019-11-28 06:55:41,580.1,25.4
2019-11-28 06:56:06,579.8,25.0
2019-11-28 06:56:31,579.8,24.2
2019-11-28 06:56:56,580.7,24.0
2019-11-28 06:57:21,580.2,23.4
2019-11-28 06:57:46,581.0,23.2
2019-11-28 06:58:11,579.8,23.0
2019-11-28 06:58:36,580.2,22.5
2019-11-28 06:59:01,580.1,22.0
2019-11-28 06:59:26,579.9,22.7
2019-11-28 06:59:51,580.5,22.1
2019-11-28 07:00:16,579.9,21.7
2019-11-28 07:00:41,580.4,22.1
2019-11-28 07:01:06,580.4,21.7
2019-11-28 07:01:31,580.2,21.9
2019-11-28 07:01:56,580.3,21.9
2019-11-28 07:02:21,580.2,21.3
2019-11-28 07:02:46,580.1,20.5
2019-11-28 07:03:11,580.3,20.9
2019-11-28 07:03:38,582.7,22.5
2019-11-28 07:04:03,591.2,22.5
2019-11-28 07:04:28,590.5,22.4
2019-11-28 07:04:53,590.5,22.2
2019-11-28 07:05:18,591.4,22.2
2019-11-28 07:05:43,591.7,22.2
2019-11-28 07:06:08,591.4,21.4
2019-11-28 07:06:33,591.0,21.6
2019-11-28 07:06:58,591.4,20.9
2019-11-28 07:07:25,591.8,21.9
2019-11-28 07:07:50,591.9,21.2
2019-11-28 07:08:15,591.2,21.8
2019-11-28 07:08:40,591.0,21.9
2019-11-28 07:09:05,591.1,21.8
2019-11-28 07:09:30,591.2,21.4
2019-11-28 07:09:55,591.6,21.1
2019-11-28 07:10:20,591.1,21.1
2019-11-28 07:10:45,591.2,22.2
2019-11-28 07:11:10,591.4,21.3
2019-11-28 07:11:35,590.7,20.4
2019-11-28 07:12:00,591.6,20.0
2019-11-28 07:12:53,591.4,23.2
2019-11-28 07:13:18,591.7,21.7
2019-11-28 07:13:44,591.5,21.4
2019-11-28 07:14:10,591.7,21.7
2019-11-28 07:14:35,595.6,19.2
2019-11-28 07:15:26,592.4,20.9
2019-11-28 07:15:50,591.4,20.9
2019-11-28 07:16:14,592.6,21.1
2019-11-28 07:16:39,591.5,20.8
2019-11-28 07:17:05,592.6,20.700000000000003
2019-11-28 07:17:30,591.7,20.6
2019-11-28 07:17:55,595.4,17.9
2019-11-28 07:18:20,591.9,21.3
2019-11-28 07:18:45,589.6,21.4
2019-11-28 07:20:59,413.4,21.8
2019-11-28 07:21:26,380.3,21.9
