Tiempo,Escalas(m),Datos1(Fa)
2019-11-28 08:50:21,881.6,26.45
2019-11-28 08:52:33,882.2,26.266666666666666
2019-11-28 08:52:58,879.5,26.083333333333332
2019-11-28 08:53:48,879.0,25.9
2019-11-28 08:55:30,880.7,25.566666666666666
2019-11-28 08:57:08,879.7,25.23333333333333
2019-11-28 08:57:33,880.3,24.9
2019-11-28 09:02:34,880.9,24.82
2019-11-28 09:06:42,879.6,24.74
2019-11-28 09:12:14,879.8,24.66
2019-11-28 09:16:59,881.9,24.58
2019-11-28 09:17:55,879.5,24.5
2019-11-28 09:18:20,879.7,24.42
2019-11-28 09:18:48,880.2,24.34
2019-11-28 09:19:36,879.9,24.26
2019-11-28 09:20:54,880.2,24.18
2019-11-28 09:21:16,879.2,24.1
2019-11-28 09:23:24,879.7,24.05
2019-11-28 09:25:40,879.9,24.0
2019-11-28 09:26:32,884.2,24.016666666666666
2019-11-28 09:27:23,880.6,24.03333333333333
2019-11-28 09:28:38,880.6,24.05
2019-11-28 09:29:29,879.5,24.066666666666666
2019-11-28 09:33:02,880.6,24.083333333333332
2019-11-28 09:33:26,882.2,24.1
2019-11-28 09:36:07,880.0,24.116666666666667
2019-11-28 09:38:41,879.7,24.133333333333333
2019-11-28 09:39:02,879.5,24.15
2019-11-28 09:39:27,879.8,24.166666666666664
2019-11-28 09:39:52,879.6,24.183333333333334
2019-11-28 09:40:14,869.0,24.2
2019-11-28 09:41:04,800.2,23.9
2019-11-28 09:41:29,767.8,24.0
2019-11-28 09:41:54,735.7,24.0
2019-11-28 09:42:19,707.1,24.3
2019-11-28 09:42:44,678.3,24.0
2019-11-28 09:43:09,651.6,24.1
2019-11-28 09:43:34,624.2,24.2
2019-11-28 09:43:59,598.3,24.1
2019-11-28 09:44:24,572.8,24.0
2019-11-28 09:44:49,543.9,23.9
2019-11-28 09:45:14,515.1,23.9
2019-11-28 09:45:39,488.5,24.1
2019-11-28 09:46:04,460.9,23.8
2019-11-28 09:46:30,433.2,23.6
