Tiempo,Escalas(m),Datos1(°)
2019-11-28 19:54:06,1115.9,0.8333333333333333
2019-11-28 19:55:00,1740.9,0.3
2019-11-28 19:56:22,1740.8,1.6
2019-11-28 19:57:47,2157.6,49.25000000000001
2019-11-28 20:02:56,1742.3,96.9
2019-11-28 20:03:24,1741.0,97.25
2019-11-28 20:03:51,1740.6,97.6
2019-11-28 20:07:13,1339.2,49.4
2019-11-28 20:11:01,1742.1,1.2
2019-11-28 20:12:52,1742.7,97.4
2019-11-28 20:13:19,1742.1,49.400000000000006
2019-11-28 20:14:38,1741.6,1.4
2019-11-28 20:15:34,1742.2,1.7
2019-11-28 20:16:31,1742.9,2.2333333333333334
2019-11-28 20:18:22,1745.8,2.7666666666666666
2019-11-28 20:19:15,1741.4,3.3
2019-11-28 20:23:07,1741.7,0.4
2019-11-28 20:24:33,1742.5,97.2
2019-11-28 20:24:59,1740.8,49.25
2019-11-28 20:28:18,1741.0,1.3
2019-11-28 20:29:12,1741.5,5.6
2019-11-28 20:31:05,1740.7,1.0
2019-11-28 20:35:15,1741.4,1.5
2019-11-28 20:36:37,1742.1,2.4
2019-11-28 20:37:05,1742.0,3.7
2019-11-28 20:37:58,1742.0,2.9
2019-11-28 20:38:51,1742.3,2.6
2019-11-28 20:39:18,1742.9,2.6
2019-11-28 20:40:10,1742.5,0.7
2019-11-28 20:41:12,1743.1,0.7
2019-11-28 20:42:28,1743.6,0.3
2019-11-28 20:43:36,1743.0,0.3
2019-11-28 20:45:53,1742.8,-1.4
2019-11-28 20:46:53,1742.4,-0.4
2019-11-28 20:47:53,1741.9,-1.1
2019-11-28 20:48:53,1742.9,-0.1
2019-11-28 20:50:09,1742.7,-0.8
2019-11-28 20:51:17,1742.2,-0.6
2019-11-28 20:52:33,1742.0,-0.1
2019-11-28 20:53:49,1742.5,0.5
2019-11-28 20:54:57,1742.8,1.3
2019-11-28 20:59:21,1742.2,1.0
2019-11-28 21:00:22,1742.0,0.6
2019-11-28 21:01:31,1742.2,1.05
2019-11-28 21:02:31,1742.3,1.5
2019-11-28 21:03:38,1741.5,-1.1
2019-11-28 21:06:31,1742.3,0.9
2019-11-28 21:07:31,1746.4,-0.6
2019-11-28 21:10:32,1383.3,-0.575
