Tiempo,Escalas(m),Datos1(m)
2019-11-28 04:15:44,1744.9,110.8
2019-11-28 04:16:10,1744.7,109.4
2019-11-28 04:16:37,1745.3,109.1
2019-11-28 04:17:30,1744.4,109.8
2019-11-28 04:17:55,1744.8,109.9
2019-11-28 04:18:20,1744.4,109.4
2019-11-28 04:18:45,1744.9,108.6
2019-11-28 04:19:10,1744.3,107.5
2019-11-28 04:19:35,1744.5,106.7
2019-11-28 04:20:02,1744.6,107.5
2019-11-28 04:20:56,1743.9,108.4
2019-11-28 04:21:51,1744.3,108.6
2019-11-28 04:22:16,1744.3,109.0
2019-11-28 04:22:41,1744.1,108.3
2019-11-28 04:23:34,1744.1,108.6
2019-11-28 04:23:59,1744.6,107.3
2019-11-28 04:24:24,1743.6,108.0
2019-11-28 04:25:16,1743.8,108.2
2019-11-28 04:25:42,1744.0,111.2
2019-11-28 04:26:07,1744.1,109.9
2019-11-28 04:27:30,1744.3,109.5
2019-11-28 04:28:23,1744.1,108.6
2019-11-28 04:29:42,1744.4,110.2
2019-11-28 04:30:07,1744.3,108.7
2019-11-28 04:30:33,1743.9,107.7
2019-11-28 04:30:58,1745.3,108.6
2019-11-28 04:31:23,1743.8,108.5
2019-11-28 04:31:48,1744.2,108.4
2019-11-28 04:32:41,1743.9,108.6
2019-11-28 04:33:34,1744.3,107.0
2019-11-28 04:33:59,1744.1,106.3
2019-11-28 04:34:24,1744.0,107.8
2019-11-28 04:34:49,1744.3,107.0
2019-11-28 04:35:14,1744.6,106.0
2019-11-28 04:35:39,1744.2,107.1
2019-11-28 04:36:05,1743.8,108.4
2019-11-28 04:36:30,1744.2,106.6
2019-11-28 04:37:52,1744.4,108.8
2019-11-28 04:38:17,1744.2,108.9
2019-11-28 04:39:09,1744.5,110.9
2019-11-28 04:39:34,1743.9,110.6
2019-11-28 04:40:27,1743.6,112.3
2019-11-28 04:40:52,1743.8,111.8
2019-11-28 04:41:19,1743.9,112.9
2019-11-28 04:42:13,1743.7,111.8
2019-11-28 04:43:05,1743.6,113.9
2019-11-28 04:43:31,1744.0,114.0
2019-11-28 04:43:56,1745.1,112.4
2019-11-28 04:44:22,1743.7,114.9
2019-11-28 04:46:12,1743.3,114.2
2019-11-28 04:47:07,1743.8,114.7
2019-11-28 04:47:33,1743.7,114.6
2019-11-28 04:48:00,1743.6,115.0
2019-11-28 04:48:25,1743.6,111.9
2019-11-28 04:48:51,1743.4,112.2
2019-11-28 04:49:18,1743.8,113.0
2019-11-28 04:50:12,1743.3,112.7
2019-11-28 04:50:40,1743.8,113.8
2019-11-28 04:51:05,1742.9,114.8
2019-11-28 04:51:32,1742.8,113.2
2019-11-28 04:52:28,1743.1,109.4
2019-11-28 04:53:19,1743.2,110.6
2019-11-28 04:53:47,1743.4,109.3
2019-11-28 04:54:40,1743.7,110.2
2019-11-28 04:55:38,1742.9,113.0
2019-11-28 04:56:32,1742.9,112.2
2019-11-28 04:56:58,1743.1,112.4
2019-11-28 04:57:24,1743.1,112.0
2019-11-28 04:57:51,1743.0,112.6
2019-11-28 04:58:17,1743.2,111.1
2019-11-28 04:58:44,1743.5,110.8
2019-11-28 04:59:10,1743.2,112.3
2019-11-28 04:59:37,1743.2,109.4
2019-11-28 05:00:03,1743.3,108.6
2019-11-28 05:00:30,1743.6,108.0
2019-11-28 05:01:24,1743.0,109.4
2019-11-28 05:01:51,1743.0,107.8
2019-11-28 05:02:17,1742.9,107.3
2019-11-28 05:02:44,1742.9,109.2
2019-11-28 05:03:10,1742.8,108.6
2019-11-28 05:03:37,1742.4,109.8
2019-11-28 05:04:03,1742.3,111.4
2019-11-28 05:04:29,1742.7,111.0
2019-11-28 05:04:55,1742.7,109.3
2019-11-28 05:05:20,1742.9,108.8
2019-11-28 05:05:47,1743.1,108.5
2019-11-28 05:06:15,1743.2,108.2
2019-11-28 05:06:41,1743.2,108.8
2019-11-28 05:07:09,1743.5,107.3
2019-11-28 05:07:34,1743.7,107.2
2019-11-28 05:08:01,1743.5,107.1
2019-11-28 05:08:27,1743.6,106.4
2019-11-28 05:08:54,1743.7,109.7
2019-11-28 05:09:20,1743.8,107.3
2019-11-28 05:09:47,1743.8,106.5
2019-11-28 05:10:12,1743.7,105.6
2019-11-28 05:10:40,1744.1,107.9
2019-11-28 05:11:06,1743.9,106.1
2019-11-28 05:11:33,1743.6,105.8
2019-11-28 05:11:58,1744.2,104.6
2019-11-28 05:12:52,1744.1,105.8
2019-11-28 05:13:19,1743.9,106.5
2019-11-28 05:13:45,1743.4,109.7
2019-11-28 05:14:12,1743.4,110.7
2019-11-28 05:14:38,1743.7,111.6
2019-11-28 05:15:04,1743.8,110.3
2019-11-28 05:15:30,1743.7,110.1
2019-11-28 05:15:58,1743.6,109.4
2019-11-28 05:16:24,1744.1,107.9
2019-11-28 05:16:51,1743.9,108.8
2019-11-28 05:17:18,1743.5,109.3
2019-11-28 05:17:44,1743.9,110.2
2019-11-28 05:18:11,1743.8,108.4
2019-11-28 05:18:36,1743.3,108.4
2019-11-28 05:19:01,1743.9,109.6
2019-11-28 05:19:27,1743.6,109.1
2019-11-28 05:19:54,1743.7,109.7
2019-11-28 05:20:20,1743.6,110.0
2019-11-28 05:22:07,1743.2,109.9
2019-11-28 05:27:55,1743.2,108.6
2019-11-28 05:31:03,1743.3,105.1
2019-11-28 05:33:43,1743.1,110.8
2019-11-28 05:36:51,1743.5,111.1
2019-11-28 05:39:59,1743.6,112.5
2019-11-28 05:43:07,1742.9,114.4
2019-11-28 05:48:55,1742.1,115.4
2019-11-28 05:55:11,1742.4,113.1
2019-11-28 05:58:47,1742.9,111.9
2019-11-28 06:02:23,1743.1,114.9
2019-11-28 06:14:27,1743.3,108.7
2019-11-28 06:17:35,1743.7,105.3
2019-11-28 06:21:11,1743.9,107.5
2019-11-28 06:24:47,1744.7,108.1
2019-11-28 06:27:55,1744.6,109.0
2019-11-28 06:33:43,1744.7,111.2
2019-11-28 06:37:18,1743.7,109.4
2019-11-28 06:40:54,1745.1,106.9
2019-11-28 06:44:02,1744.5,105.5
2019-11-28 06:47:38,1744.6,107.2
2019-11-28 06:51:14,1743.9,112.8
2019-11-28 06:54:50,1742.9,106.7
2019-11-28 07:05:30,1741.9,109.9
2019-11-28 07:18:52,1743.1,108.7
2019-11-28 07:24:40,1741.7,108.1
2019-11-28 07:30:00,1741.4,109.4
2019-11-28 07:33:09,1742.0,109.5
2019-11-28 07:39:25,1744.2,111.9
2019-11-28 07:42:33,1743.5,112.0
2019-11-28 07:51:29,1743.0,107.9
2019-11-28 07:56:21,1741.9,105.8
2019-11-28 08:06:35,1742.7,99.7
2019-11-28 08:12:50,1743.0,101.9
2019-11-28 08:16:26,1742.8,102.4
2019-11-28 08:20:02,1743.5,103.2
2019-11-28 08:23:10,1742.3,107.2
2019-11-28 08:28:58,1742.9,107.2
2019-11-28 08:32:34,1742.2,107.0
2019-11-28 08:35:14,1741.6,109.4
2019-11-28 08:37:55,1741.5,110.0
2019-11-28 08:41:03,1742.1,110.2
2019-11-28 08:43:43,1741.3,111.2
2019-11-28 08:47:19,1741.3,109.4
2019-11-28 08:50:27,1741.5,110.8
2019-11-28 08:57:32,1741.9,106.7
2019-11-28 09:00:13,1742.2,107.3
2019-11-28 09:03:21,1742.8,105.0
2019-11-28 09:06:01,1742.8,107.4
2019-11-28 09:11:21,1743.2,109.4
2019-11-28 09:14:01,1743.9,107.9
2019-11-28 09:19:49,1742.6,110.8
2019-11-28 09:22:29,1742.6,108.4
2019-11-28 09:25:38,1743.2,108.7
2019-11-28 09:30:59,1965.7,107.7
2019-11-28 09:33:39,1743.9,106.7
2019-11-28 09:36:47,1744.2,104.9
2019-11-28 09:39:27,1744.9,104.2
2019-11-28 09:42:08,1744.7,104.7
2019-11-28 09:50:36,1744.4,105.2
2019-11-28 09:53:16,1744.3,103.7
2019-11-28 09:55:56,1743.9,106.4
2019-11-28 10:01:16,1744.6,104.2
2019-11-28 10:07:04,1745.1,102.8
2019-11-28 10:14:37,1747.3,103.7
2019-11-28 10:31:54,1746.9,105.4
2019-11-28 10:35:02,1746.9,105.4
2019-11-28 10:53:42,1746.1,105.7
2019-11-28 10:57:18,1746.5,106.2
2019-11-28 11:07:58,1747.4,100.1
2019-11-28 11:11:34,1747.7,99.1
2019-11-28 11:27:42,1747.3,101.1
2019-11-28 11:34:25,1747.3,96.3
2019-11-28 11:38:01,1747.5,97.6
2019-11-28 11:41:09,1747.4,96.8
2019-11-28 11:52:17,1746.6,96.8
2019-11-28 11:55:25,1746.8,96.2
2019-11-28 11:58:33,1746.7,98.0
2019-11-28 12:02:09,1746.2,98.4
2019-11-28 12:12:22,1746.7,101.2
2019-11-28 12:18:10,1746.2,100.1
2019-11-28 12:21:46,1746.6,99.2
2019-11-28 12:24:53,1746.9,97.4
2019-11-28 12:31:37,1746.5,97.5
2019-11-28 12:35:13,1745.9,101.4
2019-11-28 12:38:49,1745.9,102.0
2019-11-28 12:42:24,1745.7,107.5
2019-11-28 12:46:00,1745.6,106.1
2019-11-28 12:49:37,1967.3,106.85
2019-11-28 12:53:12,1745.9,107.6
2019-11-28 12:58:33,1746.1,106.9
2019-11-28 13:01:41,1744.1,105.4
2019-11-28 13:09:42,1743.9,104.4
2019-11-28 13:35:20,1744.4,110.3
2019-11-28 13:38:00,1744.4,109.1
2019-11-28 13:40:41,1744.9,107.6
2019-11-28 13:43:22,1745.5,109.2
