Tiempo,Escalas(m),Datos1(m)
2019-11-28 07:55:35,1799.4,108.0
2019-11-28 07:55:59,1799.2,104.6
2019-11-28 07:56:24,1798.5,110.8
2019-11-28 07:56:48,1799.4,114.4
2019-11-28 07:57:36,191.3,114.05000000000001
2019-11-28 07:58:22,1798.5,113.7
2019-11-28 07:58:47,1798.1,113.6
2019-11-28 07:59:36,1798.2,112.3
2019-11-28 08:00:01,1798.9,106.6
2019-11-28 08:00:28,1798.3,105.7
2019-11-28 08:01:17,1798.4,106.3
2019-11-28 08:01:40,1798.7,105.1
2019-11-28 08:02:06,1798.7,105.0
2019-11-28 08:02:54,1798.7,104.1
2019-11-28 08:04:09,1798.7,104.1
2019-11-28 08:04:34,1799.0,107.4
2019-11-28 08:05:00,1799.0,106.8
2019-11-28 08:05:24,1798.7,104.3
2019-11-28 08:05:49,1799.3,103.3
2019-11-28 08:06:37,1799.1,103.1
2019-11-28 08:07:01,1799.2,103.7
2019-11-28 08:07:28,1798.9,104.2
2019-11-28 08:08:22,1799.3,101.3
2019-11-28 08:08:47,1799.3,102.7
2019-11-28 08:09:09,1798.8,101.6
2019-11-28 08:09:56,1799.0,104.3
2019-11-28 08:10:21,1798.7,103.9
2019-11-28 08:10:46,1799.0,103.9
2019-11-28 08:11:14,1799.3,103.4
2019-11-28 08:12:02,1799.0,103.2
2019-11-28 08:12:25,1799.1,102.7
2019-11-28 08:12:50,1798.4,102.4
2019-11-28 08:13:39,1799.0,102.6
2019-11-28 08:14:25,1799.0,102.7
2019-11-28 08:14:48,1799.2,97.2
2019-11-28 08:15:10,1798.9,97.5
2019-11-28 08:16:00,1799.0,103.7
2019-11-28 08:16:25,1798.6,110.5
2019-11-28 08:16:50,1798.1,115.1
2019-11-28 08:17:39,1798.2,115.3
2019-11-28 08:18:04,1798.3,111.3
2019-11-28 08:18:54,1798.4,103.9
2019-11-28 08:19:21,1799.3,99.1
2019-11-28 08:19:45,1798.6,101.1
2019-11-28 08:20:09,1798.2,105.8
2019-11-28 08:20:35,1798.9,109.7
2019-11-28 08:21:00,1798.5,114.4
2019-11-28 08:21:24,1798.4,114.1
2019-11-28 08:21:50,1799.1,109.0
2019-11-28 08:22:37,1798.9,102.7
2019-11-28 08:23:00,1799.0,104.2
2019-11-28 08:23:46,1798.7,108.0
2019-11-28 08:24:10,1799.0,108.2
2019-11-28 08:24:58,1799.1,105.0
2019-11-28 08:25:24,1799.2,102.1
2019-11-28 08:26:15,1799.0,108.0
2019-11-28 08:27:04,1798.4,117.6
2019-11-28 08:27:51,1798.1,121.4
2019-11-28 08:28:16,1798.1,115.4
2019-11-28 08:28:38,1798.7,106.6
2019-11-28 08:29:01,1798.2,101.3
2019-11-28 08:29:24,1800.2,96.6
2019-11-28 08:29:49,1798.4,100.5
2019-11-28 08:30:37,1208.9,102.93333333333334
2019-11-28 08:31:22,1593.8,105.36666666666666
2019-11-28 08:32:13,1797.6,107.8
2019-11-28 08:32:34,1797.7,108.1
2019-11-28 08:33:22,1797.1,108.1
2019-11-28 08:33:46,1797.7,106.6
2019-11-28 08:34:12,1797.0,109.4
2019-11-28 08:35:04,1797.4,113.7
2019-11-28 08:35:29,1797.6,109.7
2019-11-28 08:38:14,1686.4,105.2625
2019-11-28 08:39:30,2557.4,100.825
