Tiempo,Escalas(m),Datos1(Fa)
2019-11-28 09:12:45,561.1,20.1
2019-11-28 09:14:08,561.8,86.5
2019-11-28 09:15:28,561.8,28.1
2019-11-28 09:15:55,561.2,27.733333333333334
2019-11-28 09:19:01,562.1,27.366666666666667
2019-11-28 09:19:52,561.9,27.0
2019-11-28 09:20:16,562.4,27.1
2019-11-28 09:20:42,562.2,26.4
2019-11-28 09:21:07,562.1,25.3
2019-11-28 09:21:57,566.0,23.9
2019-11-28 09:22:50,563.7,22.65
2019-11-28 09:23:13,567.0,21.4
2019-11-28 09:23:37,564.7,22.9
2019-11-28 09:24:54,562.9,25.4
2019-11-28 09:25:21,563.1,24.7
2019-11-28 09:26:39,562.4,26.4
2019-11-28 09:27:05,566.4,22.1
2019-11-28 09:28:24,561.8,25.3
2019-11-28 09:28:51,563.1,24.950000000000003
2019-11-28 09:29:41,562.2,24.6
2019-11-28 09:33:17,563.0,25.7
2019-11-28 09:33:42,563.2,24.9
2019-11-28 09:34:38,561.8,24.066666666666666
2019-11-28 09:36:25,562.9,23.23333333333333
2019-11-28 09:37:15,566.4,22.4
2019-11-28 09:37:41,562.7,24.9
2019-11-28 09:38:34,562.4,26.5
2019-11-28 09:39:00,562.4,24.5
2019-11-28 09:39:24,562.4,25.3
2019-11-28 09:39:50,563.1,24.3
2019-11-28 09:40:12,565.1,23.3
2019-11-28 09:40:38,562.5,24.2
2019-11-28 09:41:05,562.4,24.549999999999997
2019-11-28 09:41:27,562.3,24.9
2019-11-28 09:41:53,562.1,24.85
2019-11-28 09:43:44,564.2,24.8
2019-11-28 09:44:12,564.9,24.1
2019-11-28 09:45:09,562.7,24.133333333333333
2019-11-28 09:45:34,562.5,24.166666666666668
2019-11-28 09:45:57,562.4,24.2
2019-11-28 09:46:26,564.0,24.5
2019-11-28 09:48:12,562.4,24.8
2019-11-28 09:49:32,563.3,25.1
2019-11-28 09:50:26,563.6,24.3
2019-11-28 09:52:15,564.7,24.633333333333333
2019-11-28 09:53:09,562.1,24.96666666666667
2019-11-28 09:53:37,561.7,25.3
2019-11-28 09:54:02,565.7,23.5
2019-11-28 09:54:26,562.2,24.8
2019-11-28 09:54:52,561.6,24.7
2019-11-28 09:56:13,563.0,22.8
2019-11-28 09:56:38,561.5,24.5
2019-11-28 09:58:24,562.4,30.2
2019-11-28 09:58:48,561.6,25.7
2019-11-28 10:00:36,563.2,25.549999999999997
2019-11-28 10:01:55,562.2,25.4
2019-11-28 10:02:19,562.1,25.4
2019-11-28 10:02:43,562.4,25.0
2019-11-28 10:04:08,562.1,25.366666666666667
2019-11-28 10:04:59,562.6,25.733333333333334
2019-11-28 10:05:54,562.0,26.1
2019-11-28 10:06:22,562.4,25.0
2019-11-28 10:06:51,562.3,26.3
2019-11-28 10:07:17,563.1,27.6
2019-11-28 10:07:45,561.9,27.5
2019-11-28 10:08:39,562.6,26.4
2019-11-28 10:10:31,562.4,26.2
2019-11-28 10:11:54,562.1,25.299999999999997
2019-11-28 10:12:19,564.9,24.4
2019-11-28 10:13:15,562.4,25.7
2019-11-28 10:14:41,563.9,25.0
2019-11-28 10:15:09,562.6,24.95
2019-11-28 10:16:03,562.5,24.9
2019-11-28 10:17:21,562.7,24.6
2019-11-28 10:17:46,561.9,24.3
2019-11-28 10:18:12,562.0,25.4
2019-11-28 10:19:07,563.4,25.2
2019-11-28 10:19:35,562.2,25.0
2019-11-28 10:20:30,562.2,24.8
2019-11-28 10:20:58,563.7,24.6
2019-11-28 10:21:24,562.5,24.6
2019-11-28 10:22:48,562.1,24.4
2019-11-28 10:25:04,565.5,24.2
2019-11-28 10:25:31,562.2,24.35
2019-11-28 10:26:23,562.4,24.5
2019-11-28 10:27:46,563.2,21.6
2019-11-28 10:29:31,562.1,23.1
2019-11-28 10:29:59,563.3,23.275000000000002
2019-11-28 10:30:23,563.4,23.450000000000003
2019-11-28 10:30:47,565.0,23.625
2019-11-28 10:31:13,563.4,23.8
2019-11-28 10:32:35,564.2,24.2
2019-11-28 10:33:03,563.0,24.7
2019-11-28 10:33:30,563.1,25.049999999999997
2019-11-28 10:33:57,563.5,25.4
2019-11-28 10:34:25,563.7,24.35
2019-11-28 10:34:50,562.4,23.3
2019-11-28 10:37:36,349.6,20.5
2019-11-28 10:38:03,316.5,21.2
