Tiempo,Escalas(m),Datos1(°)
2019-11-28 16:59:52,1249.4,43.4
2019-11-28 17:00:45,1260.5,36.4
2019-11-28 17:02:33,1777.5,62.3
2019-11-28 17:03:01,1723.4,56.388888888888886
2019-11-28 17:03:57,1725.5,50.477777777777774
2019-11-28 17:04:24,1727.6,44.56666666666666
2019-11-28 17:04:52,1729.7,38.65555555555555
2019-11-28 17:05:17,1731.4,32.74444444444444
2019-11-28 17:05:45,1733.0,26.833333333333336
2019-11-28 17:06:37,1732.9,20.922222222222224
2019-11-28 17:07:04,1732.6,15.011111111111113
2019-11-28 17:07:27,1732.3,9.1
2019-11-28 17:08:20,1731.1,11.4
2019-11-28 17:09:12,1730.4,13.7
2019-11-28 17:09:38,1730.2,16.0
2019-11-28 17:10:03,1729.4,18.3
2019-11-28 17:10:29,1729.2,9.1
2019-11-28 17:10:54,1728.6,8.2
2019-11-28 17:11:19,1728.7,8.9
2019-11-28 17:12:40,1728.8,97.7
2019-11-28 17:13:04,1728.5,97.7
2019-11-28 17:13:33,1727.0,97.7
2019-11-28 17:14:00,1725.2,69.85
2019-11-28 17:14:58,1722.6,42.0
2019-11-28 17:20:44,1733.1,10.1
2019-11-28 17:22:10,1734.1,2.4
2019-11-28 17:26:57,1735.0,0.9
2019-11-28 17:28:49,1735.7,0.5
2019-11-28 17:30:15,1736.5,49.05
2019-11-28 17:31:07,1736.9,97.6
2019-11-28 17:32:32,1737.1,49.15
2019-11-28 17:32:59,1736.8,0.7
2019-11-28 17:33:27,1736.8,0.24999999999999994
2019-11-28 17:33:51,1737.8,-0.20000000000000007
2019-11-28 17:34:20,1736.6,-0.6500000000000001
2019-11-28 17:35:41,1736.9,-1.1
2019-11-28 17:37:29,1737.7,-1.2
2019-11-28 17:37:56,1736.9,-1.1
2019-11-28 17:46:10,1736.7,0.3
2019-11-28 17:47:07,1736.7,97.4
2019-11-28 17:47:35,1736.2,48.45
2019-11-28 17:48:26,1736.1,-0.5
2019-11-28 17:50:46,1735.9,-0.3
2019-11-28 17:51:39,1735.8,-0.6
2019-11-28 17:52:34,1735.5,-0.7
2019-11-28 17:53:00,1735.4,-0.7
2019-11-28 17:53:52,1735.8,-1.1
2019-11-28 17:54:46,1736.1,-1.2
2019-11-28 17:55:38,1736.8,97.0
2019-11-28 17:56:06,1735.8,72.65
2019-11-28 17:56:32,1735.5,48.3
2019-11-28 17:56:57,1735.7,23.94999999999999
2019-11-28 17:57:24,1736.0,-0.4
2019-11-28 17:57:52,1735.7,-0.9
2019-11-28 17:58:45,1735.7,0.7
2019-11-28 17:59:37,1735.7,0.0
2019-11-28 18:00:31,1736.3,0.0
2019-11-28 18:00:58,1736.0,0.0
2019-11-28 18:01:23,1736.2,-0.4
2019-11-28 18:02:16,1736.3,0.4
2019-11-28 18:02:44,1736.8,0.375
2019-11-28 18:03:10,1736.6,0.35
2019-11-28 18:03:36,1737.2,0.325
2019-11-28 18:04:01,1737.2,0.3
2019-11-28 18:04:31,1736.9,0.16
2019-11-28 18:04:57,1737.0,0.020000000000000018
2019-11-28 18:05:23,1736.8,-0.11999999999999994
2019-11-28 18:05:52,1737.0,-0.25999999999999995
2019-11-28 18:06:18,1737.0,-0.4
2019-11-28 18:06:46,1737.1,-0.1
2019-11-28 18:07:13,1737.1,-0.4
2019-11-28 18:07:41,1737.0,0.29999999999999993
2019-11-28 18:08:05,1737.2,1.0
2019-11-28 18:08:31,1737.1,0.4
2019-11-28 18:08:57,1737.1,-0.19999999999999996
2019-11-28 18:09:24,1737.2,-0.7999999999999998
2019-11-28 18:09:50,1737.9,-1.4
2019-11-28 18:10:16,1737.1,-2.0
2019-11-28 18:10:43,1737.9,-2.5999999999999996
2019-11-28 18:11:09,1736.9,-3.2
2019-11-28 18:11:36,1737.5,-2.8333333333333335
2019-11-28 18:12:02,1737.0,-2.466666666666667
2019-11-28 18:12:27,1737.4,-2.1
2019-11-28 18:12:53,1737.6,-4.8
2019-11-28 18:13:20,1737.2,-4.7
2019-11-28 18:13:46,1737.1,-4.6
2019-11-28 18:14:12,1737.2,-4.5
2019-11-28 18:14:37,1736.9,-4.4
2019-11-28 18:15:03,1736.6,-4.2
2019-11-28 18:15:29,1738.7,-5.25
2019-11-28 18:15:54,1737.1,-6.3
2019-11-28 18:16:20,1736.9,-4.4
2019-11-28 18:16:46,1737.0,-6.3
2019-11-28 18:17:11,1736.8,-4.9
2019-11-28 18:21:01,1736.9,-6.1
2019-11-28 18:23:41,1736.2,-5.0
2019-11-28 18:27:17,1736.4,-0.7
2019-11-28 18:30:25,1736.8,1.3
2019-11-28 18:33:33,1736.9,-0.7
2019-11-28 18:36:41,1737.1,-2.3
2019-11-28 18:50:02,1735.7,95.2
2019-11-28 18:59:46,1735.6,71.325
2019-11-28 19:01:59,1735.5,47.45
2019-11-28 19:04:11,1736.8,23.575000000000003
2019-11-28 19:06:23,1736.3,-0.3
2019-11-28 19:36:32,1735.4,-0.2
2019-11-28 19:39:40,1735.2,-1.7
2019-11-28 19:50:49,1734.5,-0.1
2019-11-28 19:57:05,1733.7,0.0
2019-11-28 20:00:13,1734.3,-0.2
2019-11-28 20:03:49,1734.0,-0.3
2019-11-28 20:06:29,1734.8,0.0
2019-11-28 20:09:37,1735.6,0.4
2019-11-28 20:13:12,1736.0,1.0
2019-11-28 20:16:20,1736.9,0.8
2019-11-28 20:22:10,1736.9,0.3666666666666667
2019-11-28 20:24:50,1737.4,-0.06666666666666665
2019-11-28 20:27:29,1736.8,-0.5
2019-11-28 20:30:37,1737.1,-1.3
2019-11-28 20:34:13,1736.9,-2.3
2019-11-28 20:42:13,1736.1,96.7
2019-11-28 20:48:30,1736.1,64.56666666666666
2019-11-28 20:58:15,1735.7,32.43333333333334
2019-11-28 21:00:26,1736.2,0.3
2019-11-28 21:08:27,1736.0,-0.8
2019-11-28 21:15:10,1736.4,-2.2
2019-11-28 21:21:26,1736.7,-1.9
2019-11-28 21:52:46,1736.7,96.6
2019-11-28 22:08:25,1737.2,0.0
2019-11-28 22:12:01,1737.2,-0.2
2019-11-28 22:25:01,1736.5,0.4
2019-11-28 22:31:17,1737.1,-1.4
2019-11-28 22:34:25,1737.4,-1.5
2019-11-28 22:38:01,1736.3,-0.9
2019-11-28 22:44:45,1736.3,-0.5
2019-11-28 22:48:20,1736.3,-1.7
2019-11-28 22:55:04,1735.4,0.2
2019-11-28 23:12:28,1735.2,-0.3
2019-11-28 23:15:37,1735.6,96.6
2019-11-28 23:18:44,1735.1,0.1
2019-11-28 23:24:32,1734.7,-0.5
2019-11-28 23:30:20,1735.0,-0.9
2019-11-28 23:33:56,1735.2,-0.5
2019-11-28 23:37:32,1735.4,0.1
2019-11-28 23:40:40,1735.6,0.1
2019-11-28 23:44:16,1734.9,-0.7
2019-11-28 23:50:04,1735.3,-0.7
2019-11-28 23:55:25,1734.5,-0.55
2019-11-28 23:58:05,1734.5,-0.4
2019-11-28 00:00:47,1734.8,-0.4
2019-11-28 00:05:11,1734.7,-0.4
2019-11-28 00:10:31,1733.3,-0.4
2019-11-28 00:13:39,1733.0,96.7
2019-11-28 00:16:47,1733.0,-0.8
2019-11-28 00:22:06,1734.5,97.0
2019-11-28 00:24:46,1733.2,-0.6
2019-11-28 00:27:26,1733.9,-1.3
2019-11-28 00:30:06,1733.8,0.7
2019-11-28 00:32:46,1734.8,0.19999999999999996
2019-11-28 00:35:26,1734.4,-0.3
2019-11-28 00:38:34,1735.3,-0.35
2019-11-28 00:41:15,1734.8,-0.4
2019-11-28 00:44:23,1734.9,-1.7
2019-11-28 00:47:03,1734.7,-1.1
2019-11-28 00:50:11,1735.1,-1.3
2019-11-28 00:53:19,1735.9,98.5
2019-11-28 01:00:02,1735.1,0.7
2019-11-28 01:05:51,1735.1,0.1
2019-11-28 01:08:59,1735.3,-0.4
2019-11-28 01:24:59,1734.5,-0.9
2019-11-28 01:32:59,1735.1,-0.6
2019-11-28 01:37:52,1734.8,-1.8
2019-11-28 01:42:44,1735.1,-1.2
2019-11-28 01:45:24,1735.2,-0.8
2019-11-28 01:54:42,1736.4,96.6
2019-11-28 01:57:21,1734.7,0.1
2019-11-28 02:02:41,1734.9,0.0
2019-11-28 02:05:49,1734.8,-1.2
2019-11-28 02:09:25,1734.4,-0.8
2019-11-28 02:12:34,1736.0,96.4
