Tiempo,Escalas(m),Datos1(Fa)
2019-11-28 07:37:15,844.6,
2019-11-28 07:38:01,841.3,33.3
2019-11-28 07:38:26,843.1,31.2
2019-11-28 07:38:52,842.3,30.6
2019-11-28 07:39:17,841.1,31.4
2019-11-28 07:39:41,840.6,31.4
2019-11-28 07:40:58,841.1,30.0
2019-11-28 07:41:20,844.0,27.8
2019-11-28 07:41:44,842.0,29.2
2019-11-28 07:42:06,841.7,29.8
2019-11-28 07:42:31,842.3,29.2
2019-11-28 07:42:54,842.2,29.2
2019-11-28 07:43:17,842.4,27.7
2019-11-28 07:44:34,841.7,27.6
2019-11-28 07:45:01,841.4,27.6
2019-11-28 07:45:25,842.0,27.8
2019-11-28 07:45:49,843.5,26.8
2019-11-28 07:46:15,842.7,27.2
2019-11-28 07:47:03,842.9,26.5
2019-11-28 07:47:26,842.8,26.0
2019-11-28 07:47:51,841.7,26.8
2019-11-28 07:48:12,842.8,27.6
2019-11-28 07:48:35,843.9,27.6
2019-11-28 07:48:59,843.2,27.96666666666667
2019-11-28 07:49:22,843.0,28.333333333333332
2019-11-28 07:49:43,842.8,28.7
2019-11-28 07:50:08,842.8,29.2
2019-11-28 07:50:31,842.8,30.1
2019-11-28 07:50:55,842.8,29.6
2019-11-28 07:51:21,842.4,30.35
2019-11-28 07:51:42,842.3,31.1
2019-11-28 07:52:07,843.0,30.55
2019-11-28 07:52:29,843.1,30.0
2019-11-28 07:52:53,844.5,30.7
2019-11-28 07:53:14,842.3,31.4
2019-11-28 07:53:41,842.8,30.4
2019-11-28 07:54:29,843.6,29.9
2019-11-28 07:54:52,843.8,29.4
2019-11-28 07:55:40,842.4,31.5
2019-11-28 07:56:04,842.3,31.0
2019-11-28 07:56:26,841.9,30.5
2019-11-28 07:56:49,842.6,30.0
2019-11-28 07:57:14,842.6,29.466666666666665
2019-11-28 07:57:37,842.9,28.933333333333334
2019-11-28 07:57:59,843.6,28.4
2019-11-28 07:58:23,843.6,28.1
2019-11-28 07:58:49,843.6,27.8
2019-11-28 07:59:11,843.8,27.5
2019-11-28 07:59:59,844.1,28.1
2019-11-28 08:02:04,854.3,29.3
2019-11-28 08:04:07,879.4,30.5
2019-11-28 08:04:32,879.2,32.8
2019-11-28 08:05:19,879.0,31.8
2019-11-28 08:05:41,879.6,31.76
2019-11-28 08:06:06,879.2,31.720000000000002
2019-11-28 08:06:32,879.2,31.68
2019-11-28 08:06:56,878.3,31.64
2019-11-28 08:07:18,881.0,31.6
2019-11-28 08:08:56,880.5,30.0
2019-11-28 08:09:21,879.2,29.9
2019-11-28 08:09:42,880.2,29.8
2019-11-28 08:10:06,879.2,31.0
2019-11-28 08:10:54,879.5,30.925
2019-11-28 08:12:05,880.1,30.85
2019-11-28 08:12:28,879.2,30.775
2019-11-28 08:12:50,879.9,30.7
2019-11-28 08:13:15,880.2,32.6
2019-11-28 08:13:38,880.6,31.0
2019-11-28 08:13:59,879.5,29.4
2019-11-28 08:14:22,878.8,29.7
2019-11-28 08:14:43,879.4,29.4
2019-11-28 08:15:07,881.2,30.2
2019-11-28 08:15:31,878.9,28.8
2019-11-28 08:15:55,879.4,29.0
2019-11-28 08:16:20,879.1,29.0
2019-11-28 08:16:42,879.4,28.9
2019-11-28 08:17:31,878.9,29.0
2019-11-28 08:17:54,878.9,29.6
2019-11-28 08:18:41,879.9,28.75
2019-11-28 08:19:01,879.2,27.9
2019-11-28 08:19:24,880.1,27.566666666666666
2019-11-28 08:20:12,879.9,27.23333333333333
2019-11-28 08:20:34,880.4,26.9
2019-11-28 08:21:00,879.1,26.5
2019-11-28 08:21:22,879.4,26.1
2019-11-28 08:22:39,878.9,29.6
2019-11-28 08:23:27,879.7,26.3
2019-11-28 08:23:51,878.0,25.35
2019-11-28 08:24:14,879.9,24.4
2019-11-28 08:24:38,879.1,24.833333333333332
2019-11-28 08:25:00,879.6,25.266666666666666
2019-11-28 08:25:20,879.7,25.7
2019-11-28 08:25:45,881.8,24.2
2019-11-28 08:26:09,879.5,25.3
2019-11-28 08:26:35,880.1,25.1
2019-11-28 08:26:59,880.2,25.5
2019-11-28 08:27:22,879.5,25.900000000000002
2019-11-28 08:28:06,880.0,26.3
2019-11-28 08:28:31,879.7,26.1
2019-11-28 08:28:52,879.7,25.9
2019-11-28 08:29:42,879.4,26.083333333333332
2019-11-28 08:31:43,883.6,26.266666666666666
2019-11-28 08:32:06,879.8,26.45
2019-11-28 08:34:15,880.3,26.633333333333333
2019-11-28 08:35:34,879.5,26.816666666666666
2019-11-28 08:36:00,880.1,27.0
