Tiempo,Escalas(m),Datos1(Fa)
2019-11-28 06:49:37,378.2,8.1
2019-11-28 06:50:25,504.1,8.4
2019-11-28 06:51:15,634.9,5.800000000000001
2019-11-28 06:52:58,797.8,3.2
2019-11-28 06:53:20,798.7,5.8
2019-11-28 06:55:55,796.5,21.599999999999998
2019-11-28 06:56:43,797.6,37.4
2019-11-28 06:57:06,796.8,37.699999999999996
2019-11-28 06:58:24,798.3,38.0
2019-11-28 06:59:44,798.9,38.3
2019-11-28 07:00:08,801.1,35.4
2019-11-28 07:00:37,798.7,35.0
2019-11-28 07:01:22,800.7,34.6
2019-11-28 07:01:48,798.9,35.8
2019-11-28 07:02:12,797.3,37.0
2019-11-28 07:02:40,797.1,38.4
2019-11-28 07:03:34,797.0,39.05
2019-11-28 07:03:58,796.9,39.7
2019-11-28 07:07:34,798.3,38.25
2019-11-28 07:08:52,798.0,36.8
2019-11-28 07:09:46,799.2,36.58
2019-11-28 07:15:32,801.3,36.36
2019-11-28 07:16:24,803.5,36.14
2019-11-28 07:17:14,798.0,35.92
2019-11-28 07:17:36,798.6,35.7
2019-11-28 07:18:02,798.4,35.400000000000006
2019-11-28 07:18:24,798.2,35.1
2019-11-28 07:20:37,840.4,34.52857142857143
2019-11-28 07:21:05,842.5,33.957142857142856
2019-11-28 07:21:30,843.5,33.385714285714286
2019-11-28 07:22:47,842.7,32.81428571428572
2019-11-28 07:25:32,843.8,32.24285714285715
2019-11-28 07:26:27,843.7,31.671428571428574
2019-11-28 07:27:16,843.8,31.1
2019-11-28 07:27:43,843.0,29.6
2019-11-28 07:28:08,844.5,32.1
2019-11-28 07:28:32,843.7,31.2
2019-11-28 07:28:58,843.6,30.3
2019-11-28 07:29:22,842.6,29.4
2019-11-28 07:29:45,843.1,28.1
2019-11-28 07:30:10,843.9,28.2
2019-11-28 07:30:32,843.2,29.5
2019-11-28 07:30:59,843.7,28.8
2019-11-28 07:31:20,843.9,28.7
2019-11-28 07:31:44,845.8,30.25
2019-11-28 07:33:47,843.2,31.8
2019-11-28 07:34:33,843.4,31.2
2019-11-28 07:35:24,843.0,31.700000000000003
2019-11-28 07:36:10,842.9,32.2
2019-11-28 07:36:34,843.4,31.2
2019-11-28 07:37:51,843.5,31.950000000000003
2019-11-28 07:38:16,842.9,32.7
2019-11-28 07:38:41,845.9,30.5
2019-11-28 07:39:34,843.7,30.55
2019-11-28 07:40:53,843.0,30.6
2019-11-28 07:41:15,845.2,30.65
2019-11-28 07:42:02,846.1,30.7
2019-11-28 07:42:53,842.7,30.75
2019-11-28 07:43:42,843.8,30.8
2019-11-28 07:44:05,845.4,30.450000000000003
2019-11-28 07:44:27,842.8,30.1
2019-11-28 07:44:49,843.8,31.4
2019-11-28 07:45:13,843.8,31.9
2019-11-28 07:45:36,843.6,32.8
2019-11-28 07:45:58,844.1,31.1
2019-11-28 07:46:48,844.3,29.4
2019-11-28 07:47:12,843.9,29.4
2019-11-28 07:47:36,843.1,29.7
2019-11-28 07:48:25,843.1,30.0
2019-11-28 07:48:46,843.7,30.3
2019-11-28 07:49:09,842.8,35.5
2019-11-28 07:49:32,842.9,32.1
2019-11-28 07:49:54,843.0,33.3
2019-11-28 07:50:18,843.0,33.55
2019-11-28 07:51:32,842.6,33.8
2019-11-28 07:51:55,846.5,32.4
2019-11-28 07:52:17,842.2,31.0
2019-11-28 07:52:40,842.8,30.1
2019-11-28 07:53:05,843.5,31.3
2019-11-28 07:53:33,843.0,31.45
2019-11-28 07:54:19,843.8,31.6
2019-11-28 07:54:42,849.0,31.75
2019-11-28 07:55:02,844.3,31.9
2019-11-28 07:55:27,844.1,31.73333333333333
2019-11-28 07:55:52,844.1,31.566666666666666
2019-11-28 07:56:12,842.9,31.4
2019-11-28 07:57:03,843.2,30.2
2019-11-28 07:57:52,845.4,30.1
2019-11-28 07:58:15,842.9,30.0
2019-11-28 07:59:08,844.1,30.95
2019-11-28 07:59:33,843.6,31.9
2019-11-28 08:00:23,843.6,32.1
2019-11-28 08:01:10,794.9,32.1
2019-11-28 08:01:36,755.9,32.1
2019-11-28 08:02:03,721.5,31.9
2019-11-28 08:02:28,691.1,32.0
2019-11-28 08:02:51,665.6,32.0
2019-11-28 08:03:16,637.9,32.0
2019-11-28 08:03:41,609.1,31.9
2019-11-28 08:04:04,583.5,31.9
2019-11-28 08:04:28,556.7,31.8
2019-11-28 08:04:52,530.1,31.8
2019-11-28 08:05:15,502.9,31.7
2019-11-28 08:05:39,476.4,31.6
2019-11-28 08:06:02,449.8,31.8
2019-11-28 08:06:26,422.1,32.2
2019-11-28 08:06:50,396.5,33.1
2019-11-28 08:07:13,369.4,34.0
2019-11-28 08:07:37,340.3,35.2
2019-11-28 08:08:00,311.7,34.0
