Tiempo,Escalas(m),Datos1(Fa)
2019-11-28 08:47:47,362.2,58.1
2019-11-28 08:49:38,655.4,6.0
2019-11-28 08:50:57,663.2,13.8
2019-11-28 08:51:22,663.1,25.4
2019-11-28 08:51:47,662.2,27.3
2019-11-28 08:52:12,660.2,26.4
2019-11-28 08:52:37,659.1,24.6
2019-11-28 08:53:03,658.9,25.75
2019-11-28 08:53:27,660.6,26.9
2019-11-28 08:53:52,662.0,30.0
2019-11-28 08:54:17,663.6,31.9
2019-11-28 08:54:44,663.6,33.8
2019-11-28 08:55:12,666.8,31.0
2019-11-28 08:56:05,663.5,31.25
2019-11-28 08:56:29,663.8,31.5
2019-11-28 08:57:20,663.1,31.4
2019-11-28 08:57:47,664.7,31.2
2019-11-28 08:58:15,663.1,30.8
2019-11-28 08:58:43,663.8,30.700000000000003
2019-11-28 08:59:08,663.3,30.6
2019-11-28 09:00:04,664.0,33.3
2019-11-28 09:00:55,663.7,32.0
2019-11-28 09:01:20,665.2,31.25
2019-11-28 09:02:11,663.3,30.5
2019-11-28 09:02:36,663.8,29.6
2019-11-28 09:02:59,665.8,28.7
2019-11-28 09:05:05,661.4,29.35
2019-11-28 09:05:27,662.4,30.0
2019-11-28 09:07:43,663.2,29.2
2019-11-28 09:08:06,662.9,29.4
2019-11-28 09:08:34,662.8,30.0
2019-11-28 09:09:03,664.2,29.45
2019-11-28 09:09:57,663.5,28.9
2019-11-28 09:10:24,663.8,29.4
2019-11-28 09:10:50,663.6,28.674999999999997
2019-11-28 09:11:17,664.5,27.95
2019-11-28 09:11:43,665.8,27.225
2019-11-28 09:13:02,665.9,26.5
2019-11-28 09:13:27,664.2,27.3
2019-11-28 09:13:52,664.9,27.0
2019-11-28 09:14:19,664.2,27.6
2019-11-28 09:14:45,665.1,27.1
2019-11-28 09:15:10,664.1,27.5
2019-11-28 09:15:38,665.4,27.9
2019-11-28 09:16:00,664.0,28.3
2019-11-28 09:16:24,663.8,27.7
2019-11-28 09:16:52,663.7,27.8
2019-11-28 09:17:44,665.9,27.9
2019-11-28 09:18:07,664.0,28.0
2019-11-28 09:18:34,663.9,27.3
2019-11-28 09:19:00,663.8,27.6
2019-11-28 09:19:27,664.1,27.6
2019-11-28 09:19:53,664.3,28.3
2019-11-28 09:20:20,663.9,29.4
2019-11-28 09:21:39,665.1,27.8
2019-11-28 09:22:06,664.2,28.8
2019-11-28 09:22:34,663.6,27.8
2019-11-28 09:23:00,663.8,27.6
2019-11-28 09:23:24,664.8,27.4
2019-11-28 09:23:48,663.8,27.7
2019-11-28 09:25:05,664.1,27.3
2019-11-28 09:25:57,664.2,28.6
2019-11-28 09:26:50,664.2,28.1
2019-11-28 09:27:16,663.8,28.3
2019-11-28 09:29:07,665.8,28.6
2019-11-28 09:29:58,663.5,28.8
2019-11-28 09:30:23,663.8,28.6
2019-11-28 09:30:48,663.4,28.7
2019-11-28 09:31:15,663.1,28.8
2019-11-28 09:31:42,665.7,28.5
2019-11-28 09:34:52,663.9,28.2
2019-11-28 09:37:32,665.2,27.9
2019-11-28 09:47:32,664.3,27.683333333333334
2019-11-28 09:48:53,664.9,27.466666666666665
2019-11-28 09:53:54,663.9,27.25
2019-11-28 09:55:38,663.8,27.033333333333335
2019-11-28 09:58:48,667.2,26.816666666666666
2019-11-28 09:59:38,663.1,26.6
2019-11-28 10:00:06,663.4,27.1
2019-11-28 10:01:54,663.6,26.675
2019-11-28 10:02:21,663.0,26.25
2019-11-28 10:02:47,663.4,25.825
2019-11-28 10:08:47,663.9,25.4
2019-11-28 10:11:35,662.9,24.975
2019-11-28 10:12:02,668.3,24.55
2019-11-28 10:12:57,668.1,24.125
2019-11-28 10:16:40,665.9,23.7
2019-11-28 10:17:09,663.3,25.8
2019-11-28 10:28:36,663.6,27.9
2019-11-28 10:31:42,663.5,30.0
2019-11-28 10:32:07,657.5,24.5
