Tiempo,Escalas(m),Datos1(°)
2019-11-28 08:16:13,1797.9,0.8
2019-11-28 08:16:39,1798.1,0.15000000000000002
2019-11-28 08:17:03,1798.2,-0.5
2019-11-28 08:17:27,1797.9,-0.6
2019-11-28 08:17:52,1797.8,-0.15000000000000002
2019-11-28 08:18:17,1798.2,0.3
2019-11-28 08:18:42,1797.9,0.23333333333333334
2019-11-28 08:19:33,1798.3,0.16666666666666666
2019-11-28 08:19:58,1798.1,0.1
2019-11-28 08:20:48,1798.2,-0.5000000000000001
2019-11-28 08:21:12,1798.2,-1.1
2019-11-28 08:22:24,1798.0,0.4
2019-11-28 08:22:48,1797.9,-1.4
