Tiempo,Escalas(m),Datos1(m)
2019-11-28 23:25:50,922.6,133.5
2019-11-28 23:26:35,1798.7,134.8
2019-11-28 23:27:48,1109.9,141.0
2019-11-28 23:28:31,1766.0,147.2
2019-11-28 23:28:55,1799.8,171.11666666666665
2019-11-28 23:29:37,1328.9,195.03333333333333
2019-11-28 23:30:23,1326.0,218.95
2019-11-28 23:31:08,1293.6,242.86666666666667
2019-11-28 23:31:53,893.1,266.7833333333333
2019-11-28 23:32:55,1628.7,290.7
2019-11-28 23:33:36,1302.2,370.04999999999995
2019-11-28 23:34:22,1462.2,449.4
2019-11-28 23:35:07,1799.4,381.84
