Tiempo,Escalas(m),Datos1(°)
2019-11-28 06:26:51,1800.7,-3.4
2019-11-28 06:27:14,1800.7,-4.6
2019-11-28 06:28:03,1800.9,-3.9999999999999996
2019-11-28 06:28:52,1801.3,-3.3999999999999995
2019-11-28 06:29:16,1800.7,-2.8
2019-11-28 06:30:05,1801.1,-2.6
2019-11-28 06:30:29,1800.9,-2.0
2019-11-28 06:31:11,1800.6,-1.95
2019-11-28 06:31:34,1800.8,-1.9
2019-11-28 06:31:59,1801.6,-1.1
2019-11-28 06:32:24,1800.5,-3.1
2019-11-28 06:32:48,1800.7,-3.4
2019-11-28 06:33:13,1800.6,-3.2
2019-11-28 06:33:34,1800.9,-3.0
2019-11-28 06:33:56,1800.5,-2.4
2019-11-28 06:34:19,1800.7,-2.65
2019-11-28 06:34:44,1800.5,-2.9
