Tiempo,Escalas(m),Datos1(Fa)
2019-11-28 09:01:38,690.9,32.3
2019-11-28 09:02:01,690.6,31.5
2019-11-28 09:02:25,692.4,30.7
2019-11-28 09:02:49,692.6,31.0
2019-11-28 09:03:13,692.1,30.7
2019-11-28 09:03:35,692.1,30.4
2019-11-28 09:03:58,691.9,30.6
2019-11-28 09:04:22,691.8,30.75
2019-11-28 09:04:44,692.5,30.9
2019-11-28 09:05:08,690.7,30.1
2019-11-28 09:05:32,680.8,29.4
2019-11-28 09:06:22,608.0,29.4
2019-11-28 09:06:47,571.8,29.8
2019-11-28 09:07:12,544.5,30.2
2019-11-28 09:07:38,518.8,29.5
2019-11-28 09:08:03,490.9,29.5
2019-11-28 09:08:27,463.2,29.7
2019-11-28 09:08:53,435.7,29.9
2019-11-28 09:09:16,409.7,29.1
