Tiempo,Escalas(m),Datos1(Fa)
2019-11-28 08:14:47,330.5,6.1
2019-11-28 08:15:33,466.6,5.5
2019-11-28 08:16:18,554.7,5.6
2019-11-28 08:16:44,555.0,10.116666666666667
2019-11-28 08:17:06,555.0,14.633333333333333
2019-11-28 08:17:58,554.6,19.15
2019-11-28 08:18:45,557.1,23.666666666666664
2019-11-28 08:19:08,554.7,28.18333333333333
2019-11-28 08:19:29,554.7,32.7
2019-11-28 08:19:53,554.9,32.1
2019-11-28 08:20:17,554.9,32.8
2019-11-28 08:20:40,555.0,33.2
2019-11-28 08:21:04,554.6,32.3
2019-11-28 08:21:28,554.9,32.7
2019-11-28 08:21:51,554.8,32.1
2019-11-28 08:22:14,554.8,31.5
2019-11-28 08:22:37,554.7,32.2
2019-11-28 08:22:59,554.4,31.2
2019-11-28 08:23:23,554.7,31.2
2019-11-28 08:23:48,554.8,31.5
2019-11-28 08:24:10,554.9,30.5
2019-11-28 08:24:34,555.2,31.7
2019-11-28 08:24:56,555.6,33.7
2019-11-28 08:25:21,555.5,31.2
2019-11-28 08:25:46,555.7,31.3
2019-11-28 08:26:10,555.5,30.7
2019-11-28 08:26:34,555.6,30.6
2019-11-28 08:27:20,555.4,31.4
2019-11-28 08:27:43,555.2,31.6
2019-11-28 08:28:09,555.5,31.65
2019-11-28 08:28:31,555.5,31.7
2019-11-28 08:28:55,556.5,31.7
2019-11-28 08:29:18,555.7,31.6
2019-11-28 08:29:42,555.9,31.4
2019-11-28 08:30:04,555.8,31.0
2019-11-28 08:30:26,561.1,27.8
2019-11-28 08:30:50,555.6,30.8
2019-11-28 08:31:13,555.7,32.8
2019-11-28 08:31:37,555.2,31.0
2019-11-28 08:32:25,555.5,31.1
2019-11-28 08:32:48,555.3,31.200000000000003
2019-11-28 08:33:35,556.4,31.3
2019-11-28 08:33:56,555.8,31.0
2019-11-28 08:34:18,555.5,30.9
2019-11-28 08:35:05,555.8,30.5
2019-11-28 08:35:28,558.4,29.4
2019-11-28 08:35:53,554.7,31.0
2019-11-28 08:36:18,555.1,31.9
2019-11-28 08:36:43,555.3,30.6
2019-11-28 08:37:10,556.3,30.3
2019-11-28 08:37:34,555.4,30.2
2019-11-28 08:37:57,555.4,31.5
2019-11-28 08:38:19,555.5,29.5
2019-11-28 08:38:42,555.4,29.9
2019-11-28 08:39:06,555.4,29.7
2019-11-28 08:39:28,555.7,29.1
2019-11-28 08:39:50,555.3,30.4
2019-11-28 08:40:13,555.1,30.0
2019-11-28 08:40:36,554.9,29.5
2019-11-28 08:40:58,554.7,29.7
2019-11-28 08:41:23,555.2,29.0
2019-11-28 08:41:46,554.9,28.9
2019-11-28 08:42:10,554.9,29.2
2019-11-28 08:42:31,554.7,29.6
2019-11-28 08:42:54,555.0,29.1
2019-11-28 08:43:17,554.6,28.5
2019-11-28 08:43:39,554.9,35.9
2019-11-28 08:44:01,554.9,32.25
2019-11-28 08:44:24,554.9,28.6
2019-11-28 08:44:48,554.7,28.5
2019-11-28 08:45:10,554.7,28.6
2019-11-28 08:45:32,555.1,28.46666666666667
2019-11-28 08:45:55,555.2,28.333333333333332
2019-11-28 08:46:19,554.9,28.2
2019-11-28 08:46:41,554.7,28.4
2019-11-28 08:47:03,554.7,28.4
2019-11-28 08:47:27,554.9,27.4
2019-11-28 08:47:50,555.9,28.5
2019-11-28 08:48:12,555.7,28.1
2019-11-28 08:48:34,555.7,29.8
2019-11-28 08:48:56,552.3,31.5
2019-11-28 08:50:47,420.0,46.775
2019-11-28 08:51:11,395.7,62.05
2019-11-28 08:51:37,369.7,77.32499999999999
2019-11-28 08:52:00,341.9,92.6
2019-11-28 08:52:25,312.2,70.89999999999999
2019-11-28 08:52:50,282.4,49.199999999999996
