Tiempo,Escalas(m),Datos1(Fa)
2019-11-28 05:45:47,636.5,23.4
2019-11-28 05:46:13,635.6,24.1
2019-11-28 05:46:37,636.7,35.3
2019-11-28 05:47:58,638.7,32.9
2019-11-28 05:49:17,636.9,30.5
2019-11-28 05:50:11,639.1,28.1
2019-11-28 05:51:04,636.7,30.6
2019-11-28 05:51:32,637.5,30.0
2019-11-28 05:51:57,636.9,29.7
2019-11-28 05:52:25,636.9,29.9
2019-11-28 05:52:50,636.8,30.1
2019-11-28 05:53:42,637.6,29.8
2019-11-28 05:54:08,636.8,29.8
2019-11-28 05:54:34,637.8,29.8
2019-11-28 05:54:58,638.0,30.1
2019-11-28 05:55:49,636.2,30.080000000000002
2019-11-28 05:57:07,638.6,30.060000000000002
2019-11-28 05:57:57,640.8,30.04
2019-11-28 05:59:39,638.3,30.02
2019-11-28 06:01:50,636.9,30.0
2019-11-28 06:02:15,638.2,28.6
2019-11-28 06:05:29,637.2,29.4
2019-11-28 06:08:08,637.4,29.35
2019-11-28 06:09:28,636.9,29.3
2019-11-28 06:10:48,637.5,29.16315789473684
2019-11-28 06:11:37,637.3,29.026315789473685
2019-11-28 06:12:00,637.0,28.889473684210525
2019-11-28 06:15:56,639.1,28.75263157894737
2019-11-28 06:16:23,638.3,28.61578947368421
2019-11-28 06:17:41,636.9,28.478947368421053
2019-11-28 06:19:26,636.7,28.342105263157894
2019-11-28 06:19:52,638.4,28.205263157894738
2019-11-28 06:20:45,642.4,28.068421052631578
2019-11-28 06:23:01,637.5,27.931578947368422
2019-11-28 06:23:27,637.1,27.794736842105262
2019-11-28 06:24:46,642.6,27.657894736842106
2019-11-28 06:25:09,637.9,27.521052631578947
2019-11-28 06:26:31,643.3,27.38421052631579
2019-11-28 06:27:48,639.6,27.24736842105263
2019-11-28 06:28:13,640.7,27.110526315789475
2019-11-28 06:29:06,638.8,26.973684210526315
2019-11-28 06:31:54,639.1,26.83684210526316
2019-11-28 06:34:13,637.5,26.7
2019-11-28 06:36:58,641.2,26.55
2019-11-28 06:37:49,637.6,26.4
2019-11-28 06:38:15,637.1,26.25
2019-11-28 06:40:53,642.5,26.1
2019-11-28 06:42:42,641.5,25.95
2019-11-28 06:44:56,640.4,25.8
2019-11-28 06:47:39,641.4,25.62857142857143
2019-11-28 06:48:29,640.2,25.45714285714286
2019-11-28 06:51:13,638.0,25.285714285714285
2019-11-28 06:53:04,638.5,25.114285714285714
2019-11-28 06:54:57,638.3,24.942857142857143
2019-11-28 06:56:18,639.0,24.771428571428572
2019-11-28 07:06:33,637.9,24.6
2019-11-28 07:09:19,642.5,24.428571428571427
2019-11-28 07:10:41,638.7,24.257142857142856
2019-11-28 07:12:58,638.3,24.085714285714285
2019-11-28 07:13:49,637.5,23.914285714285715
2019-11-28 07:15:10,641.1,23.74285714285714
2019-11-28 07:17:53,639.9,23.57142857142857
2019-11-28 07:18:16,636.6,23.4
2019-11-28 07:19:33,530.6,22.2
2019-11-28 07:20:25,454.9,22.2
2019-11-28 07:20:52,422.5,22.6
2019-11-28 07:21:17,393.9,22.7
2019-11-28 07:21:41,365.5,22.2
2019-11-28 07:22:06,337.0,22.0
2019-11-28 07:22:31,305.4,21.7
