Tiempo,Escalas(m),Datos1(m)
2019-11-28 04:29:05,1797.8,113.7
2019-11-28 04:29:33,1798.1,110.7
2019-11-28 04:29:58,1798.2,114.2
2019-11-28 04:30:23,1797.7,113.6
2019-11-28 04:30:49,1798.2,112.5
2019-11-28 04:31:12,1796.9,112.3
2019-11-28 04:31:37,1797.8,112.9
2019-11-28 04:32:00,1797.5,112.9
2019-11-28 04:32:27,1797.9,112.7
2019-11-28 04:33:20,1141.6,112.95
2019-11-28 04:34:12,1798.5,113.2
2019-11-28 04:34:37,1798.2,111.2
2019-11-28 04:35:04,1798.2,111.2
2019-11-28 04:35:30,1798.1,109.3
2019-11-28 04:35:56,1798.4,110.7
2019-11-28 04:36:48,1798.9,109.5
2019-11-28 04:37:12,1799.4,110.0
2019-11-28 04:37:38,1799.0,110.9
2019-11-28 04:38:07,1799.4,109.7
2019-11-28 04:38:34,1799.3,109.6
2019-11-28 04:39:00,1799.9,111.9
2019-11-28 04:39:23,1799.3,112.7
2019-11-28 04:39:49,1798.9,112.4
2019-11-28 04:40:14,1799.2,111.6
2019-11-28 04:40:41,1799.2,112.1
2019-11-28 04:41:33,1799.2,112.6
2019-11-28 04:41:58,1798.5,111.4
2019-11-28 04:42:24,1799.2,109.9
2019-11-28 04:43:15,1799.6,108.4
2019-11-28 04:43:42,1799.2,109.1
2019-11-28 04:44:07,1799.8,110.7
2019-11-28 04:44:34,1799.5,108.9
2019-11-28 04:45:00,1799.2,110.9
2019-11-28 04:45:55,1798.9,110.5
2019-11-28 04:46:50,1799.0,111.7
2019-11-28 04:47:15,1798.5,110.4
