Tiempo,Escalas(m),Datos1(°)
2019-11-28 12:16:01,1269.8,67.0
2019-11-28 12:18:11,1146.7,84.45
2019-11-28 12:26:41,1799.7,101.9
2019-11-28 12:27:58,1798.9,51.800000000000004
2019-11-28 12:28:56,1799.4,1.7
2019-11-28 12:31:20,1282.8,1.1400000000000001
2019-11-28 12:34:27,1555.1,0.5800000000000001
2019-11-28 12:36:36,1799.3,0.02000000000000024
2019-11-28 12:38:50,1352.8,-0.5399999999999998
2019-11-28 12:41:04,1799.2,-1.1
2019-11-28 12:42:20,1800.0,-0.6
2019-11-28 12:44:44,1799.1,-0.25
2019-11-28 12:49:13,1798.9,0.1
2019-11-28 12:52:28,1798.9,0.5
2019-11-28 12:53:45,1799.2,0.09999999999999998
2019-11-28 12:54:43,1798.6,-0.3
2019-11-28 12:56:48,1798.6,0.3
