Tiempo,Escalas(m),Datos1(m)
2019-11-28 01:30:21,2503.9,172.14
2019-11-28 01:31:17,1801.9,143.0
2019-11-28 01:32:09,1802.8,144.1
2019-11-28 01:32:30,1802.8,135.43333333333334
2019-11-28 01:34:35,1043.2,126.76666666666667
2019-11-28 01:35:48,1803.9,118.1
2019-11-28 01:36:11,1804.9,112.4
2019-11-28 01:36:34,1805.0,108.6
2019-11-28 01:37:22,1806.0,116.6
2019-11-28 01:37:47,1806.0,119.6
2019-11-28 01:39:25,1805.8,111.0
2019-11-28 01:39:49,1805.8,106.8
2019-11-28 01:40:12,1805.3,109.9
2019-11-28 01:40:59,1805.4,124.3
