Tiempo,Escalas(m),Datos1(°)
2019-11-28 19:13:42,971.6,219.23
2019-11-28 19:15:52,1794.2,225.0
2019-11-28 19:16:59,1797.1,225.0
2019-11-28 19:19:04,1059.2,221.1
2019-11-28 19:22:16,1480.4,217.20000000000002
2019-11-28 19:25:29,1162.3,213.3
2019-11-28 19:27:54,1664.2,48.4
2019-11-28 19:30:09,1807.5,-0.1
2019-11-28 19:32:24,1806.6,-0.5
2019-11-28 19:33:32,1806.0,-0.4
2019-11-28 19:34:48,1805.8,0.3
2019-11-28 19:36:04,1805.7,-1.2
2019-11-28 19:38:10,2112.1,0.15000000000000013
2019-11-28 19:40:17,1806.4,1.5
2019-11-28 19:41:25,1806.0,-0.3
2019-11-28 19:43:25,1804.4,-0.3
2019-11-28 19:44:32,1804.4,0.9
2019-11-28 19:46:47,1805.2,0.8
