Code,Tiempo,Escalas(m),Datos1(m),Datos2(m),Latitude,Longitude,Sonda(m),Comment
Cabecera altura,15:33:36,190,1,---,---,---,---,
Cabecera altura,15:35:24,---,---,---,---,---,---,
Cabecera altura,15:36:57,2969,1,---,---,---,---,
Cabecera altura,15:55:11,---,---,---,---,---,---,
Cabecera altura,15:57:18,---,---,---,---,---,---,
Cabecera altura,15:59:03,---,---,---,---,---,---,
Cabecera altura,16:01:32,---,---,---,---,---,---,
Cabecera altura,16:03:40,---,---,---,---,---,---,
Cabecera altura,16:05:28,1955,8,---,---,---,---,
Cabecera altura,16:07:15,---,---,---,---,---,---,
Cabecera altura,16:09:22,652,2,---,---,---,---,
Cabecera altura,16:11:46,---,---,---,---,---,---,
Cabecera altura,16:13:20,---,---,---,---,---,---,
Cabecera altura,16:15:23,98,6,---,---,---,---,
Cabecera altura,16:16:56,---,---,---,---,---,---,
Cabecera altura,16:19:03,2009,1,---,---,---,---,
Cabecera altura,16:21:10,---,---,---,---,---,---,
Cabecera altura,16:23:39,---,---,---,---,---,---,
Cabecera altura,16:25:26,1245,8,---,---,---,---,
Cabecera altura,16:27:35,---,---,---,---,---,---,
Cabecera altura,16:29:42,---,---,---,---,---,---,
Cabecera altura,16:32:05,---,---,---,---,---,---,
Cabecera altura,16:33:53,214,4,---,---,---,---,
Cabecera altura,16:35:41,---,---,---,---,---,---,
Cabecera altura,16:38:09,2496,7,---,---,---,---,
Cabecera altura,16:39:57,---,---,---,---,---,---,
Cabecera altura,16:42:26,---,---,---,---,---,---,
Cabecera altura,16:44:52,---,---,---,---,---,---,
Cabecera altura,16:46:57,831,0,---,---,---,---,
Cabecera altura,16:49:25,---,---,---,---,---,---,
Cabecera altura,16:50:56,---,---,---,---,---,---,
Cabecera altura,16:53:22,---,---,---,---,---,---,
Cabecera altura,16:55:11,---,---,---,---,---,---,
Cabecera altura,16:57:00,582,5,---,---,---,---,
Cabecera altura,16:58:52,---,---,---,---,---,---,
Cabecera altura,17:01:00,---,---,---,---,---,---,
Cabecera altura,17:03:09,---,---,---,---,---,---,
Cabecera altura,17:04:26,1756,3,---,---,---,---,
Cabecera altura,17:04:51,---,---,---,---,---,---,
Cabecera altura,17:05:15,---,---,---,---,---,---,
Cabecera altura,17:05:40,---,---,---,---,---,---,
Cabecera altura,17:06:06,---,---,---,---,---,---,
Cabecera altura,17:06:32,---,---,---,---,---,---,
Cabecera altura,17:06:55,---,---,---,---,---,---,
Cabecera altura,17:07:19,1762,5,---,---,---,---,
Cabecera altura,17:07:43,---,---,---,---,---,---,
Cabecera altura,17:08:08,---,---,---,---,---,---,
Cabecera altura,17:08:30,---,---,---,---,---,---,
Cabecera altura,17:08:52,1604,4,---,---,---,---,
Cabecera altura,17:09:17,---,---,---,---,---,---,
Cabecera altura,17:09:40,---,---,---,---,---,---,
Cabecera altura,17:10:05,---,---,---,---,---,---,
Cabecera altura,17:10:28,---,---,---,---,---,---,
Cabecera altura,17:10:51,1796,8,---,---,---,---,
Cabecera altura,17:11:12,---,---,---,---,---,---,
Cabecera altura,17:11:37,---,---,---,---,---,---,
Cabecera altura,17:11:58,445,6,---,---,---,---,
Cabecera altura,17:12:19,---,---,---,---,---,---,
Cabecera altura,17:12:44,---,---,---,---,---,---,
Cabecera altura,17:13:09,---,---,---,---,---,---,
Cabecera altura,17:13:29,411,8,---,---,---,---,
Cabecera altura,17:13:52,---,---,---,---,---,---,
Cabecera altura,17:14:18,---,---,---,---,---,---,
Cabecera altura,17:14:42,---,---,---,---,---,---,
Cabecera altura,17:15:08,---,---,---,---,---,---,
Cabecera altura,17:15:29,602,5,---,---,---,---,
Cabecera altura,17:15:54,---,---,---,---,---,---,
Cabecera altura,17:16:19,---,---,---,---,---,---,
Cabecera altura,17:16:41,---,---,---,---,---,---,
Cabecera altura,17:17:05,1922,1,---,---,---,---,
Cabecera altura,17:17:30,---,---,---,---,---,---,
Cabecera altura,17:17:53,---,---,---,---,---,---,
Cabecera altura,17:18:20,---,---,---,---,---,---,
Cabecera altura,17:18:43,---,---,---,---,---,---,
Cabecera altura,17:19:07,---,---,---,---,---,---,
Cabecera altura,17:19:30,---,---,---,---,---,---,
Cabecera altura,17:19:51,507,8,---,---,---,---,
Cabecera altura,17:20:16,---,---,---,---,---,---,
Cabecera altura,17:20:40,---,---,---,---,---,---,
Cabecera altura,17:21:05,---,---,---,---,---,---,
Cabecera altura,17:21:27,784,7,---,---,---,---,
Cabecera altura,17:21:52,---,---,---,---,---,---,
Cabecera altura,17:22:17,---,---,---,---,---,---,
Cabecera altura,17:22:39,849,2,---,---,---,---,
Cabecera altura,17:23:00,---,---,---,---,---,---,
Cabecera altura,17:23:24,---,---,---,---,---,---,
Cabecera altura,17:23:49,---,---,---,---,---,---,
Cabecera altura,17:24:12,1568,6,---,---,---,---,
Cabecera altura,17:24:33,---,---,---,---,---,---,
Cabecera altura,17:24:55,---,---,---,---,---,---,
Cabecera altura,17:25:20,1201,4,---,---,---,---,
Cabecera altura,17:25:44,---,---,---,---,---,---,
Cabecera altura,17:26:08,---,---,---,---,---,---,
Cabecera altura,17:26:29,---,---,---,---,---,---,
Cabecera altura,17:26:51,182,2,---,---,---,---,
Cabecera altura,17:27:16,---,---,---,---,---,---,
Cabecera altura,17:27:39,2585,0,---,---,---,---,
Cabecera altura,17:28:02,---,---,---,---,---,---,
Cabecera altura,17:28:27,---,---,---,---,---,---,
Cabecera altura,17:28:50,---,---,---,---,---,---,
Cabecera altura,17:29:13,2272,1,---,---,---,---,
Cabecera altura,17:29:34,---,---,---,---,---,---,
Cabecera altura,17:30:01,---,---,---,---,---,---,
Cabecera altura,17:30:26,---,---,---,---,---,---,
Cabecera altura,17:30:50,1949,4,---,---,---,---,
Cabecera altura,17:31:13,---,---,---,---,---,---,
Cabecera altura,17:31:35,1148,7,---,---,---,---,
Cabecera altura,17:31:58,---,---,---,---,---,---,
Cabecera altura,17:32:21,---,---,---,---,---,---,
Cabecera altura,17:32:45,---,---,---,---,---,---,
Cabecera altura,17:33:08,---,---,---,---,---,---,
Cabecera altura,17:33:33,---,---,---,---,---,---,
Cabecera altura,17:33:55,1557,5,---,---,---,---,
Cabecera altura,17:34:18,---,---,---,---,---,---,
Cabecera altura,17:34:37,278,9,---,---,---,---,
Cabecera altura,17:34:59,---,---,---,---,---,---,
Cabecera altura,17:35:21,1169,0,---,---,---,---,
Cabecera altura,17:35:44,---,---,---,---,---,---,
Cabecera altura,17:36:08,2484,0,---,---,---,---,
Cabecera altura,17:36:31,---,---,---,---,---,---,
Cabecera altura,17:36:53,---,---,---,---,---,---,
Cabecera altura,17:37:15,804,1,---,---,---,---,
Cabecera altura,17:37:38,---,---,---,---,---,---,
Cabecera altura,17:38:03,---,---,---,---,---,---,
Cabecera altura,17:38:27,---,---,---,---,---,---,
Cabecera altura,17:38:51,---,---,---,---,---,---,
Cabecera altura,17:39:15,771,6,---,---,---,---,
Cabecera altura,17:39:40,---,---,---,---,---,---,
Cabecera altura,17:40:05,---,---,---,---,---,---,
Cabecera altura,17:40:29,---,---,---,---,---,---,
Cabecera altura,17:40:51,977,2,---,---,---,---,
Cabecera altura,17:41:11,---,---,---,---,---,---,
Cabecera altura,17:41:37,---,---,---,---,---,---,
Cabecera altura,17:41:59,384,9,---,---,---,---,
Cabecera altura,17:42:22,---,---,---,---,---,---,
Cabecera altura,17:42:47,2266,5,---,---,---,---,
Cabecera altura,17:43:10,2264,4,---,---,---,---,
Cabecera altura,17:43:31,---,---,---,---,---,---,
Cabecera altura,17:43:57,---,---,---,---,---,---,
Cabecera altura,17:44:21,983,8,---,---,---,---,
Cabecera altura,17:44:43,---,---,---,---,---,---,
Cabecera altura,17:45:09,---,---,---,---,---,---,
Cabecera altura,17:45:32,1418,0,---,---,---,---,
Cabecera altura,17:45:56,---,---,---,---,---,---,
Cabecera altura,17:46:23,---,---,---,---,---,---,
Cabecera altura,17:46:48,2852,4,---,---,---,---,
Cabecera altura,17:47:09,---,---,---,---,---,---,
Cabecera altura,17:47:32,2780,9,---,---,---,---,
Cabecera altura,17:47:58,---,---,---,---,---,---,
Cabecera altura,17:48:19,---,---,---,---,---,---,
Cabecera altura,17:48:41,1746,6,---,---,---,---,
Cabecera altura,17:49:02,---,---,---,---,---,---,
Cabecera altura,17:49:23,760,2,---,---,---,---,
Cabecera altura,17:49:44,---,---,---,---,---,---,
Cabecera altura,17:50:08,---,---,---,---,---,---,
Cabecera altura,17:50:32,823,8,---,---,---,---,
Cabecera altura,17:50:55,---,---,---,---,---,---,
Cabecera altura,17:51:12,---,---,---,---,---,---,
Cabecera altura,17:51:29,---,---,---,---,---,---,
Cabecera altura,17:51:47,---,---,---,---,---,---,
Cabecera altura,17:52:05,---,---,---,---,---,---,
Cabecera altura,17:52:23,---,---,---,---,---,---,
Cabecera altura,17:52:41,---,---,---,---,---,---,
Cabecera altura,17:52:59,---,---,---,---,---,---,
Cabecera altura,17:53:17,---,---,---,---,---,---,
