Code,Tiempo,Escalas(m),Datos1(Fa),Datos2(m),Latitude,Longitude,Sonda(m),Comment
Estribor,05:55:13,---,---,---,---,---,---,
Estribor,05:55:41,---,---,---,---,---,---,
Estribor,05:56:06,599,2,25,8,---,---,
Estribor,05:56:37,---,---,---,---,---,---,
Estribor,05:57:06,---,---,---,---,---,---,
Estribor,05:57:31,600,2,26,9,---,---,
Estribor,05:58:00,---,---,---,---,---,---,
Estribor,05:58:29,---,---,---,---,---,---,
Estribor,05:58:56,600,8,---,---,---,---,
Estribor,05:59:26,---,---,---,---,---,---,
Estribor,05:59:54,---,---,---,---,---,---,
Estribor,06:00:21,---,---,---,---,---,---,
Estribor,06:00:50,---,---,---,---,---,---,
Estribor,06:01:20,---,---,---,---,---,---,
Estribor,06:01:49,---,---,---,---,---,---,
Estribor,06:02:17,---,---,---,---,---,---,
Estribor,06:02:46,---,---,---,---,---,---,
Estribor,06:03:13,602,2,---,---,---,---,
Estribor,06:03:43,---,---,---,---,---,---,
Estribor,06:04:11,---,---,---,---,---,---,
Estribor,06:04:40,---,---,---,---,---,---,
Estribor,06:05:10,---,---,---,---,---,---,
Estribor,06:05:37,---,---,---,---,---,---,
Estribor,06:06:06,---,---,---,---,---,---,
Estribor,06:06:35,---,---,---,---,---,---,
Estribor,06:07:05,---,---,---,---,---,---,
Estribor,06:07:34,---,---,---,---,---,---,
Estribor,06:08:03,---,---,---,---,---,---,
Estribor,06:08:33,---,---,---,---,---,---,
Estribor,06:09:00,---,---,---,---,---,---,
Estribor,06:09:27,---,---,---,---,---,---,
Estribor,06:09:54,---,---,---,---,---,---,
Estribor,06:10:23,---,---,---,---,---,---,
Estribor,06:10:51,---,---,---,---,---,---,
Estribor,06:11:18,---,---,---,---,---,---,
Estribor,06:11:46,---,---,---,---,---,---,
Estribor,06:12:13,---,---,---,---,---,---,
Estribor,06:12:42,---,---,---,---,---,---,
Estribor,06:13:10,---,---,---,---,---,---,
Estribor,06:13:40,---,---,---,---,---,---,
Estribor,06:14:09,---,---,---,---,---,---,
Estribor,06:14:38,---,---,---,---,---,---,
Estribor,06:15:08,---,---,---,---,---,---,
Estribor,06:15:36,---,---,---,---,---,---,
Estribor,06:16:01,---,---,---,---,---,---,
Estribor,06:16:28,---,---,---,---,---,---,
Estribor,06:16:58,---,---,---,---,---,---,
Estribor,06:17:26,---,---,---,---,---,---,
Estribor,06:17:51,---,---,---,---,---,---,
Estribor,06:18:19,---,---,---,---,---,---,
Estribor,06:18:47,---,---,---,---,---,---,
Estribor,06:19:15,---,---,---,---,---,---,
Estribor,06:19:43,---,---,---,---,---,---,
Estribor,06:20:13,---,---,---,---,---,---,
Estribor,06:20:42,---,---,---,---,---,---,
Estribor,06:21:09,---,---,---,---,---,---,
Estribor,06:21:36,---,---,---,---,---,---,
Estribor,06:22:06,---,---,---,---,---,---,
Estribor,06:22:35,---,---,---,---,---,---,
Estribor,06:23:03,---,---,---,---,---,---,
Estribor,06:23:30,---,---,---,---,---,---,
Estribor,06:24:00,---,---,---,---,---,---,
Estribor,06:24:28,---,---,---,---,---,---,
Estribor,06:24:55,---,---,---,---,---,---,
Estribor,06:25:24,---,---,---,---,---,---,
Estribor,06:25:53,---,---,---,---,---,---,
Estribor,06:26:23,---,---,---,---,---,---,
Estribor,06:26:52,---,---,---,---,---,---,
Estribor,06:27:22,---,---,---,---,---,---,
Estribor,06:27:51,---,---,---,---,---,---,
Estribor,06:28:20,---,---,---,---,---,---,
Estribor,06:28:50,---,---,---,---,---,---,
Estribor,06:29:19,---,---,---,---,---,---,
Estribor,06:29:48,---,---,---,---,---,---,
Estribor,06:30:16,---,---,---,---,---,---,
Estribor,06:30:43,---,---,---,---,---,---,
Estribor,06:31:12,---,---,---,---,---,---,
Estribor,06:31:39,598,6,---,---,---,---,
Estribor,06:32:09,---,---,---,---,---,---,
Estribor,06:32:38,---,---,---,---,---,---,
Estribor,06:33:07,---,---,---,---,---,---,
Estribor,06:33:37,---,---,---,---,---,---,
Estribor,06:34:06,---,---,---,---,---,---,
Estribor,06:34:35,---,---,---,---,---,---,
Estribor,06:35:05,---,---,---,---,---,---,
Estribor,06:35:34,---,---,---,---,---,---,
Estribor,06:36:04,---,---,---,---,---,---,
Estribor,06:36:33,---,---,---,---,---,---,
Estribor,06:37:02,---,---,---,---,---,---,
Estribor,06:37:29,---,---,---,---,---,---,
Estribor,06:37:59,---,---,---,---,---,---,
Estribor,06:38:28,---,---,---,---,---,---,
Estribor,06:38:53,600,3,---,---,---,---,
Estribor,06:39:22,---,---,---,---,---,---,
Estribor,06:39:52,---,---,---,---,---,---,
Estribor,06:40:19,---,---,---,---,---,---,
Estribor,06:40:48,---,---,---,---,---,---,
Estribor,06:41:18,---,---,---,---,---,---,
Estribor,06:41:45,---,---,---,---,---,---,
Estribor,06:42:14,---,---,---,---,---,---,
Estribor,06:42:42,---,---,---,---,---,---,
Estribor,06:43:12,---,---,---,---,---,---,
Estribor,06:43:39,---,---,---,---,---,---,
Estribor,06:44:06,---,---,---,---,---,---,
Estribor,06:44:35,---,---,---,---,---,---,
Estribor,06:45:05,---,---,---,---,---,---,
Estribor,06:45:32,---,---,---,---,---,---,
Estribor,06:46:00,---,---,---,---,---,---,
Estribor,06:46:28,---,---,---,---,---,---,
Estribor,06:46:56,---,---,---,---,---,---,
Estribor,06:47:24,---,---,---,---,---,---,
Estribor,06:47:52,---,---,---,---,---,---,
Estribor,06:48:20,---,---,---,---,---,---,
Estribor,06:48:48,---,---,---,---,---,---,
Estribor,06:49:15,---,---,---,---,---,---,
Estribor,06:49:45,---,---,---,---,---,---,
Estribor,06:50:13,---,---,---,---,---,---,
Estribor,06:50:41,---,---,---,---,---,---,
Estribor,06:51:09,---,---,---,---,---,---,
Estribor,06:51:36,---,---,---,---,---,---,
Estribor,06:52:04,---,---,---,---,---,---,
Estribor,06:52:33,---,---,---,---,---,---,
Estribor,06:53:01,---,---,---,---,---,---,
Estribor,06:53:29,---,---,---,---,---,---,
Estribor,06:53:57,---,---,---,---,---,---,
Estribor,06:54:25,---,---,---,---,---,---,
Estribor,06:54:53,---,---,---,---,---,---,
Estribor,06:55:22,---,---,---,---,---,---,
Estribor,06:55:50,---,---,---,---,---,---,
Estribor,06:56:19,---,---,---,---,---,---,
Estribor,06:56:48,---,---,---,---,---,---,
Estribor,06:57:18,---,---,---,---,---,---,
Estribor,06:57:46,---,---,---,---,---,---,
Estribor,06:58:15,---,---,---,---,---,---,
Estribor,06:58:44,---,---,---,---,---,---,
Estribor,06:59:11,---,---,---,---,---,---,
Estribor,06:59:41,---,---,---,---,---,---,
Estribor,07:00:10,---,---,---,---,---,---,
Estribor,07:00:37,---,---,---,---,---,---,
Estribor,07:01:06,---,---,---,---,---,---,
Estribor,07:01:36,---,---,---,---,---,---,
Estribor,07:02:05,---,---,---,---,---,---,
Estribor,07:02:34,---,---,---,---,---,---,
Estribor,07:03:04,---,---,---,---,---,---,
Estribor,07:03:32,---,---,---,---,---,---,
Estribor,07:04:01,---,---,---,---,---,---,
Estribor,07:04:31,---,---,---,---,---,---,
Estribor,07:04:59,---,---,---,---,---,---,
Estribor,07:05:27,---,---,---,---,---,---,
Estribor,07:05:56,---,---,---,---,---,---,
Estribor,07:06:25,---,---,---,---,---,---,
Estribor,07:06:53,---,---,---,---,---,---,
Estribor,07:07:23,---,---,---,---,---,---,
Estribor,07:07:51,---,---,---,---,---,---,
Estribor,07:08:20,---,---,---,---,---,---,
Estribor,07:08:48,---,---,---,---,---,---,
Estribor,07:09:15,---,---,---,---,---,---,
Estribor,07:09:43,---,---,---,---,---,---,
Estribor,07:10:11,---,---,---,---,---,---,
Estribor,07:10:38,---,---,---,---,---,---,
Estribor,07:11:07,---,---,---,---,---,---,
Estribor,07:11:37,---,---,---,---,---,---,
Estribor,07:12:06,---,---,---,---,---,---,
Estribor,07:12:33,---,---,---,---,---,---,
Estribor,07:13:01,---,---,---,---,---,---,
Estribor,07:13:28,---,---,---,---,---,---,
Estribor,07:13:58,---,---,---,---,---,---,
Estribor,07:14:26,---,---,---,---,---,---,
Estribor,07:14:54,---,---,---,---,---,---,
Estribor,07:15:22,---,---,---,---,---,---,
Estribor,07:15:50,---,---,---,---,---,---,
Estribor,07:16:16,598,6,---,---,---,---,
Estribor,07:16:46,---,---,---,---,---,---,
Estribor,07:17:14,---,---,---,---,---,---,
Estribor,07:17:43,---,---,---,---,---,---,
Estribor,07:18:11,---,---,---,---,---,---,
Estribor,07:18:39,---,---,---,---,---,---,
Estribor,07:19:07,---,---,---,---,---,---,
Estribor,07:19:35,---,---,---,---,---,---,
Estribor,07:20:03,---,---,---,---,---,---,
Estribor,07:20:33,---,---,---,---,---,---,
Estribor,07:21:01,---,---,---,---,---,---,
Estribor,07:21:28,---,---,---,---,---,---,
Estribor,07:21:58,---,---,---,---,---,---,
Estribor,07:22:26,---,---,---,---,---,---,
Estribor,07:22:55,---,---,---,---,---,---,
Estribor,07:23:23,---,---,---,---,---,---,
Estribor,07:23:49,---,---,---,---,---,---,
Estribor,07:24:16,---,---,---,---,---,---,
Estribor,07:24:42,599,5,21,8,---,---,
Estribor,07:25:07,582,5,22,4,---,---,
Estribor,07:25:32,548,0,22,0,---,---,
Estribor,07:26:03,---,---,---,---,---,---,
Estribor,07:26:33,---,---,---,---,---,---,
Estribor,07:26:55,412,3,22,2,---,---,
Estribor,07:27:22,376,7,22,1,---,---,
