Code,Tiempo,Escalas(m),Datos1(),Datos2(m),Latitude,Longitude,Sonda(m),Comment
Capturas 1,10:18:08,272,4,Off,---,---,---,
Capturas 1,10:18:33,244,2,Off,---,---,---,
Capturas 1,10:18:58,222,2,Off,---,---,---,
Capturas 1,10:19:23,205,2,Off,---,---,---,
Capturas 1,10:19:48,193,3,Off,---,---,---,
Capturas 1,10:20:14,185,7,Off,---,---,---,
Capturas 1,10:20:39,172,9,Off,---,---,---,
Capturas 1,10:21:04,159,3,Off,---,---,---,
Capturas 1,10:21:29,146,1,Off,---,---,---,
Capturas 1,10:21:57,145,5,Off,---,---,---,
Capturas 1,10:22:25,137,8,Off,---,---,---,
Capturas 1,10:22:52,116,2,Off,---,---,---,
Capturas 1,10:23:20,109,6,Off,---,---,---,
Capturas 1,10:23:48,88,3,Off,---,---,---,
Capturas 1,10:24:16,60,8,Off,---,---,---,
Capturas 1,10:24:49,---,---,---,---,---,---,
Capturas 1,10:25:14,61,3,Off,---,---,---,
Capturas 1,10:25:41,57,2,Off,---,---,---,
Capturas 1,10:26:09,59,8,Off,---,---,---,
Capturas 1,10:26:37,60,7,Off,---,---,---,
Capturas 1,10:27:05,48,7,Off,---,---,---,
Capturas 1,10:27:33,42,3,Off,---,---,---,
Capturas 1,10:28:01,37,2,Off,---,---,---,
Capturas 1,10:28:29,31,6,Off,---,---,---,
Capturas 1,10:28:57,28,3,Off,---,---,---,
Capturas 1,10:29:25,20,7,Off,---,---,---,
Capturas 1,10:29:53,16,6,Off,---,---,---,
Capturas 1,10:30:21,8,7,Off,---,---,---,
Capturas 1,10:30:49,3,1,Off,---,---,---,
Capturas 1,10:31:17,6,0,Off,---,---,---,
Capturas 1,10:31:49,---,---,---,---,---,---,
Capturas 1,10:32:19,---,---,---,---,---,---,
Capturas 1,10:32:48,---,---,---,---,---,---,
Capturas 1,10:33:13,6,5,Off,---,---,---,
Capturas 1,10:33:46,---,---,---,---,---,---,
Capturas 1,10:34:15,---,---,---,---,---,---,
Capturas 1,10:34:44,---,---,---,---,---,---,
Capturas 1,10:35:14,---,---,---,---,---,---,
Capturas 1,10:35:43,---,---,---,---,---,---,
Capturas 1,10:36:12,---,---,---,---,---,---,
Capturas 1,10:36:42,---,---,---,---,---,---,
Capturas 1,10:37:11,---,---,---,---,---,---,
Capturas 1,10:37:41,---,---,---,---,---,---,
Capturas 1,10:38:10,---,---,---,---,---,---,
Capturas 1,10:38:39,---,---,---,---,---,---,
Capturas 1,10:39:09,---,---,---,---,---,---,
Capturas 1,10:39:38,---,---,---,---,---,---,
Capturas 1,10:40:07,---,---,---,---,---,---,
Capturas 1,10:40:37,---,---,---,---,---,---,
Capturas 1,10:41:06,---,---,---,---,---,---,
Capturas 1,10:41:36,---,---,---,---,---,---,
Capturas 1,10:42:05,---,---,---,---,---,---,
Capturas 1,10:42:34,---,---,---,---,---,---,
Capturas 1,10:43:04,---,---,---,---,---,---,
Capturas 1,10:43:33,---,---,---,---,---,---,
Capturas 1,10:44:03,---,---,---,---,---,---,
Capturas 1,10:44:32,---,---,---,---,---,---,
Capturas 1,10:45:01,---,---,---,---,---,---,
Capturas 1,10:45:31,---,---,---,---,---,---,
Capturas 1,10:46:00,---,---,---,---,---,---,
Capturas 1,10:46:29,---,---,---,---,---,---,
Capturas 1,10:46:59,---,---,---,---,---,---,
Capturas 1,10:47:28,---,---,---,---,---,---,
Capturas 1,10:47:58,---,---,---,---,---,---,
Capturas 1,10:48:27,---,---,---,---,---,---,
Capturas 1,10:48:56,---,---,---,---,---,---,
Capturas 1,10:49:26,---,---,---,---,---,---,
Capturas 1,10:49:55,---,---,---,---,---,---,
Capturas 1,10:50:25,---,---,---,---,---,---,
Capturas 1,10:50:54,---,---,---,---,---,---,
Capturas 1,10:51:23,---,---,---,---,---,---,
Capturas 1,10:51:53,---,---,---,---,---,---,
Capturas 1,10:52:22,---,---,---,---,---,---,
Capturas 1,10:52:51,---,---,---,---,---,---,
Capturas 1,10:53:21,---,---,---,---,---,---,
Capturas 1,10:53:50,---,---,---,---,---,---,
Capturas 1,10:54:20,---,---,---,---,---,---,
Capturas 1,10:54:48,---,---,---,---,---,---,
Capturas 1,10:55:17,---,---,---,---,---,---,
Capturas 1,10:55:47,---,---,---,---,---,---,
Capturas 1,10:56:16,---,---,---,---,---,---,
Capturas 1,10:56:41,60,8,Off,---,---,---,
Capturas 1,10:57:10,102,7,---,---,---,---,
Capturas 1,10:57:36,148,3,Off,---,---,---,
Capturas 1,10:58:05,---,---,---,---,---,---,
Capturas 1,10:58:33,---,---,---,---,---,---,
Capturas 1,10:58:57,---,---,---,---,---,---,
Capturas 1,10:59:24,---,---,---,---,---,---,
Capturas 1,10:59:50,---,---,---,---,---,---,
Capturas 1,11:00:17,---,---,---,---,---,---,
Capturas 1,11:00:43,---,---,---,---,---,---,
Capturas 1,11:01:10,---,---,---,---,---,---,
Capturas 1,11:01:39,---,---,---,---,---,---,
Capturas 1,11:02:09,---,---,---,---,---,---,
Capturas 1,11:02:37,---,---,---,---,---,---,
Capturas 1,11:03:04,---,---,---,---,---,---,
Capturas 1,11:03:34,---,---,---,---,---,---,
Capturas 1,11:04:00,980,0,Off,---,---,---,
Capturas 1,11:04:28,---,---,---,---,---,---,
Capturas 1,11:04:56,991,6,---,---,---,---,
Capturas 1,11:05:18,990,5,Off,---,---,---,
Capturas 1,11:05:45,991,2,Off,---,---,---,
Capturas 1,11:06:11,996,2,Off,---,---,---,
Capturas 1,11:06:36,997,7,Off,---,---,---,
Capturas 1,11:07:03,999,9,Off,---,---,---,
Capturas 1,11:07:28,1001,0,Off,---,---,---,
Capturas 1,11:07:54,1000,9,Off,---,---,---,
Capturas 1,11:08:22,---,---,---,---,---,---,
Capturas 1,11:08:48,---,---,---,---,---,---,
Capturas 1,11:09:14,---,---,---,---,---,---,
Capturas 1,11:09:40,---,---,---,---,---,---,
Capturas 1,11:10:06,---,---,---,---,---,---,
Capturas 1,11:10:31,1000,2,---,---,---,---,
Capturas 1,11:10:54,1001,8,Off,---,---,---,
Capturas 1,11:11:20,1001,5,---,---,---,---,
Capturas 1,11:11:44,1002,1,---,---,---,---,
Capturas 1,11:12:09,1001,1,---,---,---,---,
Capturas 1,11:12:32,1002,5,Off,---,---,---,
Capturas 1,11:12:57,1001,4,Off,---,---,---,
Capturas 1,11:13:23,1002,6,---,---,---,---,
Capturas 1,11:13:46,1002,6,Off,---,---,---,
Capturas 1,11:14:10,1001,3,Off,---,---,---,
Capturas 1,11:14:35,1003,6,Off,---,---,---,
Capturas 1,11:15:00,1001,7,Off,---,---,---,
Capturas 1,11:15:25,1001,7,Off,---,---,---,
Capturas 1,11:15:50,1002,1,Off,---,---,---,
Capturas 1,11:16:16,1002,5,Off,---,---,---,
Capturas 1,11:16:46,---,---,---,---,---,---,
Capturas 1,11:17:09,1001,6,Off,---,---,---,
Capturas 1,11:17:34,1002,2,Off,---,---,---,
Capturas 1,11:17:59,1002,1,Off,---,---,---,
Capturas 1,11:18:24,1002,9,Off,---,---,---,
Capturas 1,11:18:49,1002,9,Off,---,---,---,
Capturas 1,11:19:14,1001,7,Off,---,---,---,
Capturas 1,11:19:39,1002,9,Off,---,---,---,
Capturas 1,11:20:04,1002,4,---,---,---,---,
Capturas 1,11:20:27,1003,7,Off,---,---,---,
Capturas 1,11:20:52,1003,7,Off,---,---,---,
Capturas 1,11:21:18,1006,1,Off,---,---,---,
Capturas 1,11:21:43,1004,9,---,---,---,---,
Capturas 1,11:22:06,1004,1,Off,---,---,---,
Capturas 1,11:22:30,1005,1,Off,---,---,---,
Capturas 1,11:22:57,1004,5,Off,---,---,---,
Capturas 1,11:23:22,1004,9,Off,---,---,---,
Capturas 1,11:23:48,1003,9,Off,---,---,---,
Capturas 1,11:24:13,1003,6,Off,---,---,---,
Capturas 1,11:24:39,1004,0,---,---,---,---,
Capturas 1,11:25:05,---,---,---,---,---,---,
Capturas 1,11:25:29,1005,2,---,---,---,---,
Capturas 1,11:25:54,1005,3,Off,---,---,---,
Capturas 1,11:26:21,---,---,---,---,---,---,
Capturas 1,11:26:47,1007,8,---,---,---,---,
Capturas 1,11:27:14,---,---,---,---,---,---,
Capturas 1,11:27:40,---,---,---,---,---,---,
Capturas 1,11:28:04,1008,0,---,---,---,---,
Capturas 1,11:28:28,1008,9,Off,---,---,---,
Capturas 1,11:28:55,1009,2,---,---,---,---,
Capturas 1,11:29:18,1009,7,Off,---,---,---,
Capturas 1,11:29:47,---,---,---,---,---,---,
Capturas 1,11:30:13,---,---,---,---,---,---,
Capturas 1,11:30:39,---,---,---,---,---,---,
Capturas 1,11:31:01,1011,8,Off,---,---,---,
Capturas 1,11:31:26,1012,7,Off,---,---,---,
Capturas 1,11:31:53,1010,0,---,---,---,---,
Capturas 1,11:32:18,1008,2,---,---,---,---,
Capturas 1,11:32:40,1008,7,Off,---,---,---,
Capturas 1,11:33:09,---,---,---,---,---,---,
Capturas 1,11:33:32,1000,0,Off,---,---,---,
Capturas 1,11:33:59,999,0,---,---,---,---,
Capturas 1,11:34:22,1002,7,Off,---,---,---,
Capturas 1,11:34:50,1004,1,Off,---,---,---,
Capturas 1,11:35:21,---,---,---,---,---,---,
Capturas 1,11:35:46,1007,5,---,---,---,---,
Capturas 1,11:36:13,---,---,---,---,---,---,
Capturas 1,11:36:35,1007,2,Off,---,---,---,
Capturas 1,11:37:03,---,---,---,---,---,---,
Capturas 1,11:37:30,---,---,---,---,---,---,
Capturas 1,11:37:54,1007,8,---,---,---,---,
Capturas 1,11:38:21,---,---,---,---,---,---,
Capturas 1,11:38:47,---,---,---,---,---,---,
Capturas 1,11:39:14,---,---,---,---,---,---,
Capturas 1,11:39:40,---,---,---,---,---,---,
Capturas 1,11:40:07,---,---,---,---,---,---,
Capturas 1,11:40:34,---,---,---,---,---,---,
Capturas 1,11:41:00,---,---,---,---,---,---,
Capturas 1,11:41:26,---,---,---,---,---,---,
Capturas 1,11:41:54,---,---,---,---,---,---,
Capturas 1,11:42:21,---,---,---,---,---,---,
Capturas 1,11:42:47,---,---,---,---,---,---,
Capturas 1,11:43:14,---,---,---,---,---,---,
Capturas 1,11:43:40,---,---,---,---,---,---,
Capturas 1,11:44:06,---,---,---,---,---,---,
Capturas 1,11:44:29,1008,8,Off,---,---,---,
