Code,Tiempo,Escalas(m),Datos1(°),Datos2(m),Latitude,Longitude,Sonda(m),Comment
Babor,14:15:11,808,7,---,---,---,---,
Babor,14:15:39,---,---,---,---,---,---,
Babor,14:16:01,809,7,---,---,---,---,
Babor,14:16:27,---,---,---,---,---,---,
Babor,14:16:51,811,3,---,---,---,---,
Babor,14:17:14,824,8,---,---,---,---,
Babor,14:17:42,---,---,---,---,---,---,
Babor,14:18:10,---,---,---,---,---,---,
Babor,14:18:38,---,---,---,---,---,---,
Babor,14:18:58,846,9,---,---,---,---,
Babor,14:19:26,---,---,---,---,---,---,
Babor,14:19:50,849,8,---,---,---,---,
Babor,14:20:13,845,4,---,---,---,---,
Babor,14:20:38,845,2,---,---,---,---,
Babor,14:21:01,844,4,---,---,---,---,
Babor,14:21:27,845,9,48,3,---,---,
Babor,14:21:52,844,1,57,8,---,---,
Babor,14:22:16,847,1,---,---,---,---,
Babor,14:22:39,---,---,---,---,---,---,
Babor,14:23:03,850,4,49,1,---,---,
Babor,14:23:29,---,---,---,---,---,---,
Babor,14:23:52,846,2,---,---,---,---,
Babor,14:24:15,844,9,---,---,---,---,
Babor,14:24:40,---,---,---,---,---,---,
Babor,14:25:07,---,---,---,---,---,---,
Babor,14:25:32,847,4,---,---,---,---,
Babor,14:25:54,844,6,45,3,---,---,
Babor,14:26:21,---,---,---,---,---,---,
Babor,14:26:50,---,---,---,---,---,---,
Babor,14:27:14,---,---,---,---,---,---,
Babor,14:27:42,---,---,---,---,---,---,
Babor,14:28:08,---,---,---,---,---,---,
Babor,14:28:32,845,7,---,---,---,---,
Babor,14:28:59,---,---,---,---,---,---,
Babor,14:29:22,847,7,---,---,---,---,
Babor,14:29:43,844,2,---,---,---,---,
Babor,14:30:07,845,2,---,---,---,---,
Babor,14:30:32,---,---,---,---,---,---,
Babor,14:30:54,845,8,---,---,---,---,
Babor,14:31:18,---,---,---,---,---,---,
Babor,14:31:41,846,2,---,---,---,---,
Babor,14:32:07,---,---,---,---,---,---,
Babor,14:32:32,846,1,---,---,---,---,
Babor,14:33:00,---,---,---,---,---,---,
Babor,14:33:21,844,9,---,---,---,---,
Babor,14:33:46,---,---,---,---,---,---,
Babor,14:34:11,844,9,---,---,---,---,
Babor,14:34:38,---,---,---,---,---,---,
Babor,14:35:01,845,3,---,---,---,---,
Babor,14:35:25,844,9,---,---,---,---,
Babor,14:35:48,844,5,---,---,---,---,
Babor,14:36:10,844,4,---,---,---,---,
Babor,14:36:35,845,4,---,---,---,---,
Babor,14:37:00,844,2,---,---,---,---,
Babor,14:37:22,845,0,---,---,---,---,
Babor,14:37:48,---,---,---,---,---,---,
Babor,14:38:08,844,5,44,2,---,---,
Babor,14:38:33,847,6,---,---,---,---,
Babor,14:38:58,---,---,---,---,---,---,
Babor,14:39:19,844,3,43,0,---,---,
Babor,14:39:45,---,---,---,---,---,---,
Babor,14:40:09,844,7,---,---,---,---,
Babor,14:40:32,843,3,---,---,---,---,
Babor,14:40:55,---,---,---,---,---,---,
Babor,14:41:18,848,7,---,---,---,---,
Babor,14:41:43,---,---,---,---,---,---,
Babor,14:42:08,---,---,---,---,---,---,
Babor,14:42:30,846,0,39,3,---,---,
Babor,14:42:55,---,---,---,---,---,---,
Babor,14:43:19,842,1,39,9,---,---,
Babor,14:43:42,840,0,42,5,---,---,
Babor,14:44:09,---,---,---,---,---,---,
Babor,14:44:34,---,---,---,---,---,---,
Babor,14:44:55,843,7,---,---,---,---,
Babor,14:45:18,839,6,39,3,---,---,
Babor,14:45:40,841,3,33,4,---,---,
Babor,14:46:07,---,---,---,---,---,---,
Babor,14:46:28,848,6,27,3,---,---,
Babor,14:46:54,---,---,---,---,---,---,
Babor,14:47:18,---,---,---,---,---,---,
Babor,14:47:40,841,2,---,---,---,---,
Babor,14:48:04,---,---,---,---,---,---,
Babor,14:48:31,---,---,---,---,---,---,
Babor,14:48:56,---,---,---,---,---,---,
Babor,14:49:22,---,---,---,---,---,---,
Babor,14:49:41,846,8,29,6,---,---,
Babor,14:50:06,---,---,---,---,---,---,
Babor,14:50:32,---,---,---,---,---,---,
Babor,14:50:57,---,---,---,---,---,---,
Babor,14:51:23,843,5,---,---,---,---,
Babor,14:51:48,---,---,---,---,---,---,
Babor,14:52:09,843,1,32,0,---,---,
Babor,14:52:37,---,---,---,---,---,---,
Babor,14:52:59,846,8,34,5,---,---,
