Code,Tiempo,Escalas(m),Datos1(°),Datos2(m),Latitude,Longitude,Sonda(m),Comment
Babor,14:45:58,1674,9,0,7,---,---,
Babor,14:46:24,1675,5,-1,0,---,---,
Babor,14:46:49,1675,2,-0,9,---,---,
Babor,14:47:17,1675,0,---,---,---,---,
Babor,14:47:42,1675,2,---,---,---,---,
Babor,14:48:09,---,---,---,---,---,---,
Babor,14:48:36,1671,2,32,8,---,---,
Babor,14:49:06,---,---,---,---,---,---,
Babor,14:49:36,---,---,---,---,---,---,
Babor,14:50:05,---,---,---,---,---,---,
Babor,14:50:31,---,---,---,---,---,---,
Babor,14:51:01,---,---,---,---,---,---,
Babor,14:51:30,---,---,---,---,---,---,
Babor,14:51:58,---,---,---,---,---,---,
Babor,14:52:26,---,---,---,---,---,---,
Babor,14:52:56,---,---,---,---,---,---,
Babor,14:53:25,---,---,---,---,---,---,
Babor,14:53:52,1669,4,7,9,---,---,
Babor,14:54:21,---,---,---,---,---,---,
Babor,14:54:48,---,---,---,---,---,---,
Babor,14:55:18,---,---,---,---,---,---,
Babor,14:55:46,---,---,---,---,---,---,
Babor,14:56:13,1673,9,---,---,---,---,
Babor,14:56:38,---,---,---,---,---,---,
Babor,14:57:02,1675,1,-11,8,---,---,
Babor,14:57:32,---,---,---,---,---,---,
Babor,14:58:00,---,---,---,---,---,---,
Babor,14:58:24,1676,3,-11,8,---,---,
Babor,14:58:49,1676,7,-12,6,---,---,
Babor,14:59:18,---,---,---,---,---,---,
Babor,14:59:44,1676,9,-12,7,---,---,
Babor,15:00:12,1676,2,-11,2,---,---,
Babor,15:00:39,---,---,---,---,---,---,
Babor,15:01:05,1677,6,-10,9,---,---,
Babor,15:01:30,1677,5,-11,4,---,---,
Babor,15:01:57,---,---,---,---,---,---,
Babor,15:02:23,1677,8,-11,8,---,---,
Babor,15:02:52,---,---,---,---,---,---,
Babor,15:03:16,---,---,---,---,---,---,
Babor,15:03:45,---,---,---,---,---,---,
Babor,15:04:14,---,---,---,---,---,---,
Babor,15:04:41,---,---,---,---,---,---,
Babor,15:05:07,---,---,---,---,---,---,
Babor,15:05:33,1678,0,-12,3,---,---,
Babor,15:05:58,1678,5,-13,3,---,---,
Babor,15:06:27,---,---,---,---,---,---,
Babor,15:06:51,1678,0,-13,3,---,---,
Babor,15:07:17,1677,9,-11,8,---,---,
Babor,15:07:42,1677,7,-11,8,---,---,
Babor,15:08:07,1677,7,-12,2,---,---,
Babor,15:08:36,---,---,---,---,---,---,
Babor,15:09:02,1678,2,-11,5,---,---,
Babor,15:09:29,1677,9,-10,5,---,---,
Babor,15:09:54,1677,8,-11,4,---,---,
Babor,15:10:23,---,---,---,---,---,---,
Babor,15:10:50,---,---,---,---,---,---,
Babor,15:11:16,1678,2,-11,9,---,---,
Babor,15:11:42,1678,4,-11,5,---,---,
Babor,15:12:09,1678,3,-11,5,---,---,
Babor,15:12:36,1678,0,-12,4,---,---,
Babor,15:13:03,---,---,---,---,---,---,
Babor,15:13:30,1678,2,-12,8,---,---,
Babor,15:13:56,1678,3,-11,4,---,---,
Babor,15:14:25,---,---,---,---,---,---,
Babor,15:14:51,1678,1,-12,2,---,---,
Babor,15:15:18,1678,4,-11,5,---,---,
Babor,15:15:43,1678,1,-12,8,---,---,
Babor,15:16:12,---,---,---,---,---,---,
Babor,15:16:41,---,---,---,---,---,---,
Babor,15:17:09,---,---,---,---,---,---,
Babor,15:17:37,---,---,---,---,---,---,
Babor,15:18:05,---,---,---,---,---,---,
Babor,15:18:32,1678,1,-12,8,---,---,
Babor,15:18:58,1678,3,-11,9,---,---,
Babor,15:19:24,---,---,---,---,---,---,
Babor,15:19:51,1679,1,-11,3,---,---,
Babor,15:20:20,---,---,---,---,---,---,
Babor,15:20:48,---,---,---,---,---,---,
Babor,15:21:15,---,---,---,---,---,---,
Babor,15:21:39,1678,0,-12,0,---,---,
Babor,15:22:06,---,---,---,---,---,---,
Babor,15:22:32,1678,1,-11,3,---,---,
Babor,15:23:00,1677,8,-11,8,---,---,
Babor,15:23:30,---,---,---,---,---,---,
Babor,15:23:56,1678,2,-11,9,---,---,
Babor,15:24:22,1678,4,-12,8,---,---,
Babor,15:24:51,---,---,---,---,---,---,
Babor,15:25:18,1678,2,-12,2,---,---,
Babor,15:25:47,---,---,---,---,---,---,
Babor,15:26:14,---,---,---,---,---,---,
Babor,15:26:43,---,---,---,---,---,---,
Babor,15:27:11,---,---,---,---,---,---,
Babor,15:27:39,---,---,---,---,---,---,
Babor,15:28:07,---,---,---,---,---,---,
Babor,15:28:36,---,---,---,---,---,---,
Babor,15:29:04,---,---,---,---,---,---,
Babor,15:29:32,---,---,---,---,---,---,
Babor,15:30:00,---,---,---,---,---,---,
Babor,15:30:24,1677,9,-12,0,---,---,
Babor,15:30:54,---,---,---,---,---,---,
Babor,15:31:22,---,---,---,---,---,---,
Babor,15:31:48,1678,2,-12,8,---,---,
