Code,Tiempo,Escalas(m),Datos1(Fa),Datos2(m),Latitude,Longitude,Sonda(m),Comment
Estribor,05:48:30,---,---,---,---,---,---,
Estribor,05:48:59,---,---,---,---,---,---,
Estribor,05:49:24,710,4,31,8,---,---,
Estribor,05:49:50,710,4,---,---,---,---,
Estribor,05:50:17,---,---,---,---,---,---,
Estribor,05:50:43,---,---,---,---,---,---,
Estribor,05:51:06,710,7,35,3,---,---,
Estribor,05:51:31,710,0,32,9,---,---,
Estribor,05:51:56,711,1,---,---,---,---,
Estribor,05:52:19,710,4,32,5,---,---,
Estribor,05:52:43,716,5,---,---,---,---,
Estribor,05:53:06,711,7,31,6,---,---,
Estribor,05:53:31,711,7,32,6,---,---,
Estribor,05:53:55,711,0,---,---,---,---,
Estribor,05:54:18,711,1,32,0,---,---,
Estribor,05:54:44,710,4,32,2,---,---,
Estribor,05:55:08,711,1,31,9,---,---,
Estribor,05:55:37,---,---,---,---,---,---,
Estribor,05:56:00,711,8,---,---,---,---,
Estribor,05:56:28,---,---,---,---,---,---,
Estribor,05:56:51,711,2,---,---,---,---,
Estribor,05:57:19,---,---,---,---,---,---,
Estribor,05:57:44,711,0,---,---,---,---,
Estribor,05:58:06,711,4,30,8,---,---,
Estribor,05:58:32,710,9,---,---,---,---,
Estribor,05:59:00,---,---,---,---,---,---,
Estribor,05:59:23,710,8,32,6,---,---,
Estribor,05:59:49,712,2,---,---,---,---,
Estribor,06:00:11,710,9,31,8,---,---,
Estribor,06:00:36,711,4,30,8,---,---,
Estribor,06:01:02,710,9,30,4,---,---,
Estribor,06:01:28,714,7,---,---,---,---,
Estribor,06:01:51,711,2,31,9,---,---,
Estribor,06:02:17,711,2,31,7,---,---,
Estribor,06:02:42,711,4,---,---,---,---,
Estribor,06:03:08,711,0,---,---,---,---,
Estribor,06:03:31,711,2,---,---,---,---,
Estribor,06:03:54,711,5,32,8,---,---,
Estribor,06:04:21,---,---,---,---,---,---,
Estribor,06:04:47,---,---,---,---,---,---,
Estribor,06:05:15,---,---,---,---,---,---,
Estribor,06:05:40,710,9,---,---,---,---,
Estribor,06:06:07,710,3,---,---,---,---,
Estribor,06:06:31,710,8,---,---,---,---,
Estribor,06:06:58,---,---,---,---,---,---,
Estribor,06:07:20,713,0,30,1,---,---,
Estribor,06:07:45,710,8,31,1,---,---,
Estribor,06:08:09,710,9,30,8,---,---,
Estribor,06:08:34,711,9,---,---,---,---,
Estribor,06:08:56,711,6,31,1,---,---,
Estribor,06:09:22,715,7,---,---,---,---,
Estribor,06:09:47,711,9,---,---,---,---,
Estribor,06:10:10,711,4,30,3,---,---,
Estribor,06:10:35,711,2,30,6,---,---,
Estribor,06:11:00,711,7,33,2,---,---,
Estribor,06:11:26,710,8,---,---,---,---,
Estribor,06:11:49,710,8,29,9,---,---,
Estribor,06:12:13,711,2,30,1,---,---,
Estribor,06:12:40,710,6,---,---,---,---,
Estribor,06:13:04,711,1,---,---,---,---,
Estribor,06:13:27,710,8,31,0,---,---,
Estribor,06:13:52,716,4,26,5,---,---,
Estribor,06:14:21,---,---,---,---,---,---,
Estribor,06:14:43,710,9,29,6,---,---,
Estribor,06:15:11,---,---,---,---,---,---,
Estribor,06:15:36,709,6,---,---,---,---,
Estribor,06:16:02,---,---,---,---,---,---,
Estribor,06:16:30,---,---,---,---,---,---,
Estribor,06:16:57,---,---,---,---,---,---,
Estribor,06:17:22,711,0,---,---,---,---,
Estribor,06:17:47,710,9,28,7,---,---,
Estribor,06:18:17,---,---,---,---,---,---,
Estribor,06:18:43,---,---,---,---,---,---,
Estribor,06:19:07,710,3,30,7,---,---,
Estribor,06:19:36,---,---,---,---,---,---,
Estribor,06:20:04,---,---,---,---,---,---,
Estribor,06:20:29,715,3,24,7,---,---,
Estribor,06:20:55,711,1,---,---,---,---,
Estribor,06:21:18,711,4,---,---,---,---,
Estribor,06:21:41,711,5,26,6,---,---,
Estribor,06:22:06,710,3,28,3,---,---,
Estribor,06:22:35,---,---,---,---,---,---,
Estribor,06:23:03,---,---,---,---,---,---,
Estribor,06:23:28,---,---,---,---,---,---,
Estribor,06:23:54,711,4,---,---,---,---,
Estribor,06:24:17,710,4,---,---,---,---,
Estribor,06:24:40,711,6,---,---,---,---,
Estribor,06:25:06,715,0,---,---,---,---,
Estribor,06:25:28,711,5,28,0,---,---,
Estribor,06:25:54,711,9,---,---,---,---,
Estribor,06:26:20,---,---,---,---,---,---,
Estribor,06:26:45,---,---,---,---,---,---,
Estribor,06:27:10,711,0,27,7,---,---,
Estribor,06:27:37,711,9,---,---,---,---,
Estribor,06:28:03,---,---,---,---,---,---,
Estribor,06:28:26,711,1,27,4,---,---,
Estribor,06:28:52,711,0,---,---,---,---,
Estribor,06:29:18,---,---,---,---,---,---,
Estribor,06:29:43,709,4,---,---,---,---,
Estribor,06:30:11,---,---,---,---,---,---,
Estribor,06:30:36,712,1,27,3,---,---,
Estribor,06:31:02,710,8,---,---,---,---,
Estribor,06:31:28,---,---,---,---,---,---,
Estribor,06:31:57,---,---,---,---,---,---,
Estribor,06:32:20,711,2,---,---,---,---,
Estribor,06:32:45,710,8,27,0,---,---,
Estribor,06:33:12,711,4,---,---,---,---,
Estribor,06:33:39,---,---,---,---,---,---,
Estribor,06:34:04,---,---,---,---,---,---,
Estribor,06:34:32,---,---,---,---,---,---,
Estribor,06:35:01,---,---,---,---,---,---,
Estribor,06:35:23,711,6,---,---,---,---,
Estribor,06:35:49,---,---,---,---,---,---,
Estribor,06:36:14,---,---,---,---,---,---,
Estribor,06:36:37,711,4,---,---,---,---,
Estribor,06:37:02,711,1,---,---,---,---,
Estribor,06:37:30,---,---,---,---,---,---,
Estribor,06:38:00,---,---,---,---,---,---,
Estribor,06:38:26,711,0,26,0,---,---,
Estribor,06:38:55,---,---,---,---,---,---,
Estribor,06:39:22,713,2,---,---,---,---,
Estribor,06:39:45,710,9,27,1,---,---,
Estribor,06:40:12,---,---,---,---,---,---,
Estribor,06:40:37,710,8,---,---,---,---,
Estribor,06:41:04,---,---,---,---,---,---,
Estribor,06:41:34,---,---,---,---,---,---,
Estribor,06:41:58,712,2,---,---,---,---,
Estribor,06:42:26,---,---,---,---,---,---,
Estribor,06:42:53,712,7,---,---,---,---,
Estribor,06:43:22,---,---,---,---,---,---,
Estribor,06:43:49,712,9,---,---,---,---,
Estribor,06:44:17,---,---,---,---,---,---,
Estribor,06:44:47,---,---,---,---,---,---,
Estribor,06:45:13,710,9,---,---,---,---,
Estribor,06:45:43,---,---,---,---,---,---,
Estribor,06:46:10,---,---,---,---,---,---,
Estribor,06:46:40,---,---,---,---,---,---,
Estribor,06:47:01,712,0,26,1,---,---,
Estribor,06:47:32,---,---,---,---,---,---,
Estribor,06:48:00,---,---,---,---,---,---,
Estribor,06:48:26,712,9,28,9,---,---,
Estribor,06:48:57,---,---,---,---,---,---,
Estribor,06:49:22,711,8,---,---,---,---,
Estribor,06:49:51,---,---,---,---,---,---,
Estribor,06:50:21,---,---,---,---,---,---,
Estribor,06:50:47,711,5,27,5,---,---,
Estribor,06:51:16,---,---,---,---,---,---,
Estribor,06:51:42,711,8,---,---,---,---,
Estribor,06:52:07,712,0,---,---,---,---,
Estribor,06:52:32,711,8,25,9,---,---,
Estribor,06:52:59,711,4,---,---,---,---,
Estribor,06:53:22,712,0,---,---,---,---,
Estribor,06:53:46,711,7,26,9,---,---,
Estribor,06:54:13,711,2,27,3,---,---,
Estribor,06:54:41,711,8,---,---,---,---,
Estribor,06:55:05,711,6,26,2,---,---,
Estribor,06:55:34,715,9,---,---,---,---,
Estribor,06:56:02,---,---,---,---,---,---,
Estribor,06:56:26,711,2,---,---,---,---,
Estribor,06:56:51,---,---,---,---,---,---,
Estribor,06:57:19,---,---,---,---,---,---,
Estribor,06:57:45,---,---,---,---,---,---,
Estribor,06:58:13,---,---,---,---,---,---,
Estribor,06:58:40,---,---,---,---,---,---,
Estribor,06:59:03,712,9,---,---,---,---,
Estribor,06:59:27,714,7,---,---,---,---,
Estribor,06:59:56,---,---,---,---,---,---,
Estribor,07:00:22,---,---,---,---,---,---,
Estribor,07:00:46,---,---,---,---,---,---,
Estribor,07:01:09,749,7,32,0,---,---,
Estribor,07:01:36,749,7,---,---,---,---,
Estribor,07:02:00,749,9,---,---,---,---,
Estribor,07:02:23,749,8,30,9,---,---,
Estribor,07:02:50,749,6,30,4,---,---,
Estribor,07:03:15,749,8,---,---,---,---,
Estribor,07:03:40,749,9,28,7,---,---,
Estribor,07:04:04,750,4,---,---,---,---,
Estribor,07:04:30,---,---,---,---,---,---,
Estribor,07:04:53,750,1,28,3,---,---,
Estribor,07:05:20,750,2,---,---,---,---,
Estribor,07:05:45,751,4,---,---,---,---,
Estribor,07:06:12,751,2,---,---,---,---,
Estribor,07:06:39,---,---,---,---,---,---,
Estribor,07:07:06,---,---,---,---,---,---,
Estribor,07:07:31,750,0,---,---,---,---,
Estribor,07:07:57,750,1,---,---,---,---,
Estribor,07:08:19,750,7,27,8,---,---,
Estribor,07:08:45,750,4,---,---,---,---,
Estribor,07:09:09,749,3,---,---,---,---,
Estribor,07:09:35,---,---,---,---,---,---,
Estribor,07:09:57,749,9,27,3,---,---,
Estribor,07:10:25,---,---,---,---,---,---,
Estribor,07:10:48,749,6,---,---,---,---,
Estribor,07:11:14,750,0,---,---,---,---,
Estribor,07:11:37,750,0,---,---,---,---,
Estribor,07:12:04,---,---,---,---,---,---,
Estribor,07:12:31,---,---,---,---,---,---,
Estribor,07:12:55,749,9,27,0,---,---,
Estribor,07:13:20,751,1,---,---,---,---,
Estribor,07:13:49,---,---,---,---,---,---,
Estribor,07:14:12,751,7,---,---,---,---,
Estribor,07:14:36,750,2,---,---,---,---,
Estribor,07:15:01,750,7,25,9,---,---,
Estribor,07:15:27,750,6,---,---,---,---,
Estribor,07:15:51,750,5,---,---,---,---,
Estribor,07:16:14,749,7,26,7,---,---,
Estribor,07:16:39,745,7,25,8,---,---,
Estribor,07:17:04,---,25,4,---,---,---,
Estribor,07:17:33,---,---,---,---,---,---,
Estribor,07:18:00,629,7,---,---,---,---,
Estribor,07:18:30,---,---,---,---,---,---,
Estribor,07:18:56,---,---,---,---,---,---,
Estribor,07:19:20,526,5,25,5,---,---,
Estribor,07:19:45,500,6,25,5,---,---,
Estribor,07:20:10,472,6,25,5,---,---,
Estribor,07:20:35,443,2,25,8,---,---,
Estribor,07:21:00,412,5,25,7,---,---,
Estribor,07:21:25,382,5,25,5,---,---,
Estribor,07:21:50,353,4,25,4,---,---,
Estribor,07:22:15,325,0,25,5,---,---,
Estribor,07:22:40,297,3,26,5,---,---,
Estribor,07:23:07,267,7,26,2,---,---,
Estribor,07:23:36,---,---,---,---,---,---,
