Code,Tiempo,Escalas(m),Datos1(),Datos2(m),Latitude,Longitude,Sonda(m),Comment
Capturas 1,14:45:24,977,3,Off,---,---,---,
Capturas 1,14:45:46,974,4,Off,---,---,---,
Capturas 1,14:46:14,---,---,---,---,---,---,
Capturas 1,14:46:34,975,1,Off,---,---,---,
Capturas 1,14:46:58,975,7,Off,---,---,---,
Capturas 1,14:47:22,975,9,Off,---,---,---,
Capturas 1,14:47:46,975,1,---,---,---,---,
Capturas 1,14:48:08,973,6,Off,---,---,---,
Capturas 1,14:48:35,974,4,Off,---,---,---,
Capturas 1,14:49:00,976,8,Off,---,---,---,
Capturas 1,14:49:27,978,6,---,---,---,---,
Capturas 1,14:49:48,984,6,---,---,---,---,
Capturas 1,14:50:14,---,---,---,---,---,---,
Capturas 1,14:50:37,986,0,---,---,---,---,
Capturas 1,14:51:05,---,---,---,---,---,---,
Capturas 1,14:51:27,981,1,Off,---,---,---,
Capturas 1,14:51:52,981,4,Off,---,---,---,
Capturas 1,14:52:18,---,---,---,---,---,---,
Capturas 1,14:52:44,---,---,---,---,---,---,
Capturas 1,14:53:08,---,---,---,---,---,---,
Capturas 1,14:53:32,987,9,---,---,---,---,
Capturas 1,14:53:56,---,---,---,---,---,---,
Capturas 1,14:54:22,---,---,---,---,---,---,
Capturas 1,14:54:47,---,---,---,---,---,---,
Capturas 1,14:55:07,983,6,Off,---,---,---,
Capturas 1,14:55:35,---,---,---,---,---,---,
Capturas 1,14:55:55,984,8,Off,---,---,---,
Capturas 1,14:56:18,984,7,---,---,---,---,
Capturas 1,14:56:45,---,---,---,---,---,---,
Capturas 1,14:57:11,---,---,---,---,---,---,
Capturas 1,14:57:36,---,---,---,---,---,---,
Capturas 1,14:57:58,986,9,---,---,---,---,
Capturas 1,14:58:23,986,6,---,---,---,---,
Capturas 1,14:58:49,985,2,---,---,---,---,
Capturas 1,14:59:09,985,2,Off,---,---,---,
Capturas 1,14:59:32,987,7,---,---,---,---,
Capturas 1,15:00:00,---,---,---,---,---,---,
Capturas 1,15:00:20,991,6,---,---,---,---,
Capturas 1,15:00:50,---,---,---,---,---,---,
Capturas 1,15:01:16,---,---,---,---,---,---,
Capturas 1,15:01:40,---,---,---,---,---,---,
Capturas 1,15:02:01,983,2,Off,---,---,---,
Capturas 1,15:02:27,---,---,---,---,---,---,
Capturas 1,15:02:49,983,9,---,---,---,---,
Capturas 1,15:03:13,---,---,---,---,---,---,
Capturas 1,15:03:40,---,---,---,---,---,---,
Capturas 1,15:04:02,983,0,---,---,---,---,
Capturas 1,15:04:29,---,---,---,---,---,---,
Capturas 1,15:04:57,---,---,---,---,---,---,
Capturas 1,15:05:26,---,---,---,---,---,---,
Capturas 1,15:05:47,984,5,---,---,---,---,
Capturas 1,15:06:13,---,---,---,---,---,---,
Capturas 1,15:06:36,981,6,Off,---,---,---,
Capturas 1,15:06:58,987,5,---,---,---,---,
Capturas 1,15:07:23,982,4,Off,---,---,---,
Capturas 1,15:07:51,---,---,---,---,---,---,
Capturas 1,15:08:19,984,1,---,---,---,---,
Capturas 1,15:08:43,---,---,---,---,---,---,
Capturas 1,15:09:08,984,0,---,---,---,---,
Capturas 1,15:09:31,981,0,Off,---,---,---,
Capturas 1,15:09:54,---,Off,---,---,---,---,
Capturas 1,15:10:24,---,---,---,---,---,---,
Capturas 1,15:10:49,---,---,---,---,---,---,
Capturas 1,15:11:17,---,---,---,---,---,---,
Capturas 1,15:11:39,803,7,Off,---,---,---,
Capturas 1,15:12:06,---,---,---,---,---,---,
Capturas 1,15:12:27,751,3,Off,---,---,---,
Capturas 1,15:12:51,726,4,Off,---,---,---,
Capturas 1,15:13:18,---,---,---,---,---,---,
Capturas 1,15:13:39,674,1,Off,---,---,---,
Capturas 1,15:14:04,646,1,Off,---,---,---,
Capturas 1,15:14:28,617,3,Off,---,---,---,
Capturas 1,15:14:55,---,---,---,---,---,---,
Capturas 1,15:15:20,---,---,---,---,---,---,
Capturas 1,15:15:41,528,9,Off,---,---,---,
Capturas 1,15:16:05,499,4,Off,---,---,---,
Capturas 1,15:16:34,---,---,---,---,---,---,
Capturas 1,15:16:55,461,4,Off,---,---,---,
Capturas 1,15:17:19,435,7,Off,---,---,---,
Capturas 1,15:17:42,409,7,Off,---,---,---,
Capturas 1,15:18:06,387,7,Off,---,---,---,
Capturas 1,15:18:31,363,1,Off,---,---,---,
Capturas 1,15:18:56,337,2,---,---,---,---,
Capturas 1,15:19:17,311,8,Off,---,---,---,
Capturas 1,15:19:41,287,1,Off,---,---,---,
Capturas 1,15:20:04,266,7,Off,---,---,---,
Capturas 1,15:20:28,249,6,Off,---,---,---,
Capturas 1,15:20:52,236,4,Off,---,---,---,
Capturas 1,15:21:15,220,0,Off,---,---,---,
Capturas 1,15:21:39,204,4,Off,---,---,---,
Capturas 1,15:22:04,185,3,Off,---,---,---,
Capturas 1,15:22:32,---,---,---,---,---,---,
Capturas 1,15:22:57,---,---,---,---,---,---,
Capturas 1,15:23:17,141,0,Off,---,---,---,
Capturas 1,15:23:43,140,6,Off,---,---,---,
Capturas 1,15:24:08,139,4,Off,---,---,---,
Capturas 1,15:24:33,140,3,Off,---,---,---,
Capturas 1,15:24:58,144,6,Off,---,---,---,
Capturas 1,15:25:23,148,1,Off,---,---,---,
Capturas 1,15:25:48,148,4,Off,---,---,---,
Capturas 1,15:26:14,147,4,Off,---,---,---,
Capturas 1,15:26:39,144,8,Off,---,---,---,
Capturas 1,15:27:04,141,2,Off,---,---,---,
Capturas 1,15:27:29,137,6,Off,---,---,---,
Capturas 1,15:27:54,137,0,Off,---,---,---,
Capturas 1,15:28:22,136,5,Off,---,---,---,
Capturas 1,15:28:50,136,9,Off,---,---,---,
Capturas 1,15:29:18,135,9,Off,---,---,---,
Capturas 1,15:29:46,133,1,Off,---,---,---,
Capturas 1,15:30:14,132,1,Off,---,---,---,
Capturas 1,15:30:42,133,4,Off,---,---,---,
Capturas 1,15:31:10,135,2,Off,---,---,---,
Capturas 1,15:31:38,134,4,Off,---,---,---,
Capturas 1,15:32:06,129,9,Off,---,---,---,
Capturas 1,15:32:34,119,9,Off,---,---,---,
Capturas 1,15:33:02,115,0,Off,---,---,---,
Capturas 1,15:33:30,115,9,Off,---,---,---,
Capturas 1,15:33:57,119,0,Off,---,---,---,
Capturas 1,15:34:25,123,3,Off,---,---,---,
Capturas 1,15:34:53,128,4,Off,---,---,---,
Capturas 1,15:35:26,---,---,---,---,---,---,
Capturas 1,15:35:51,121,7,Off,---,---,---,
Capturas 1,15:36:22,---,---,---,---,---,---,
Capturas 1,15:36:47,135,3,Off,---,---,---,
Capturas 1,15:37:15,147,0,Off,---,---,---,
Capturas 1,15:37:43,144,1,Off,---,---,---,
Capturas 1,15:38:10,133,1,Off,---,---,---,
Capturas 1,15:38:43,---,---,---,---,---,---,
Capturas 1,15:39:12,---,---,---,---,---,---,
Capturas 1,15:39:37,80,5,Off,---,---,---,
Capturas 1,15:40:05,78,9,Off,---,---,---,
Capturas 1,15:40:33,77,9,Off,---,---,---,
Capturas 1,15:41:01,78,1,Off,---,---,---,
Capturas 1,15:41:29,80,1,Off,---,---,---,
Capturas 1,15:41:57,79,1,Off,---,---,---,
Capturas 1,15:42:25,80,1,Off,---,---,---,
Capturas 1,15:42:53,76,9,Off,---,---,---,
Capturas 1,15:43:21,79,5,Off,---,---,---,
Capturas 1,15:43:49,79,0,Off,---,---,---,
Capturas 1,15:44:17,77,0,Off,---,---,---,
Capturas 1,15:44:49,---,---,---,---,---,---,
Capturas 1,15:45:19,---,---,---,---,---,---,
Capturas 1,15:45:44,73,2,Off,---,---,---,
Capturas 1,15:46:16,---,---,---,---,---,---,
Capturas 1,15:46:41,63,5,Off,---,---,---,
Capturas 1,15:47:09,63,0,Off,---,---,---,
Capturas 1,15:47:37,54,9,Off,---,---,---,
Capturas 1,15:48:09,---,---,---,---,---,---,
Capturas 1,15:48:39,---,---,---,---,---,---,
Capturas 1,15:49:04,45,1,Off,---,---,---,
Capturas 1,15:49:36,---,---,---,---,---,---,
Capturas 1,15:50:05,---,---,---,---,---,---,
Capturas 1,15:50:30,32,2,Off,---,---,---,
Capturas 1,15:50:58,26,8,Off,---,---,---,
Capturas 1,15:51:31,---,---,---,---,---,---,
Capturas 1,15:51:55,17,7,Off,---,---,---,
Capturas 1,15:52:28,---,---,---,---,---,---,
Capturas 1,15:52:54,6,4,---,---,---,---,
Capturas 1,15:53:24,---,---,---,---,---,---,
Capturas 1,15:53:53,---,---,---,---,---,---,
Capturas 1,15:54:23,---,---,---,---,---,---,
Capturas 1,15:54:52,---,---,---,---,---,---,
Capturas 1,15:55:22,---,---,---,---,---,---,
Capturas 1,15:55:51,---,---,---,---,---,---,
Capturas 1,15:56:20,---,---,---,---,---,---,
Capturas 1,15:56:50,---,---,---,---,---,---,
Capturas 1,15:57:19,---,---,---,---,---,---,
Capturas 1,15:57:48,---,---,---,---,---,---,
Capturas 1,15:58:18,---,---,---,---,---,---,
Capturas 1,15:58:47,---,---,---,---,---,---,
Capturas 1,15:59:17,---,---,---,---,---,---,
Capturas 1,15:59:46,---,---,---,---,---,---,
Capturas 1,16:00:15,---,---,---,---,---,---,
Capturas 1,16:00:45,---,---,---,---,---,---,
Capturas 1,16:01:14,---,---,---,---,---,---,
Capturas 1,16:01:44,---,---,---,---,---,---,
Capturas 1,16:02:14,---,---,---,---,---,---,
Capturas 1,16:02:44,---,---,---,---,---,---,
Capturas 1,16:03:13,---,---,---,---,---,---,
Capturas 1,16:03:42,---,---,---,---,---,---,
Capturas 1,16:04:12,---,---,---,---,---,---,
Capturas 1,16:04:41,---,---,---,---,---,---,
Capturas 1,16:05:10,---,---,---,---,---,---,
Capturas 1,16:05:40,---,---,---,---,---,---,
Capturas 1,16:06:09,---,---,---,---,---,---,
Capturas 1,16:06:39,---,---,---,---,---,---,
Capturas 1,16:07:08,---,---,---,---,---,---,
Capturas 1,16:07:37,---,---,---,---,---,---,
Capturas 1,16:08:07,---,---,---,---,---,---,
Capturas 1,16:08:36,---,---,---,---,---,---,
Capturas 1,16:09:05,---,---,---,---,---,---,
Capturas 1,16:09:35,---,---,---,---,---,---,
Capturas 1,16:10:04,---,---,---,---,---,---,
Capturas 1,16:10:34,---,---,---,---,---,---,
Capturas 1,16:11:03,---,---,---,---,---,---,
Capturas 1,16:11:32,---,---,---,---,---,---,
Capturas 1,16:12:02,---,---,---,---,---,---,
Capturas 1,16:12:31,---,---,---,---,---,---,
Capturas 1,16:13:01,---,---,---,---,---,---,
Capturas 1,16:13:30,---,---,---,---,---,---,
Capturas 1,16:13:59,---,---,---,---,---,---,
Capturas 1,16:14:26,---,---,---,---,---,---,
Capturas 1,16:14:51,---,---,---,---,---,---,
Capturas 1,16:15:16,---,---,---,---,---,---,
Capturas 1,16:15:41,---,---,---,---,---,---,
Capturas 1,16:16:06,---,---,---,---,---,---,
Capturas 1,16:16:31,---,---,---,---,---,---,
Capturas 1,16:16:55,---,---,---,---,---,---,
Capturas 1,16:17:21,---,---,---,---,---,---,
Capturas 1,16:17:46,---,---,---,---,---,---,
Capturas 1,16:18:14,---,---,---,---,---,---,
Capturas 1,16:18:40,---,---,---,---,---,---,
Capturas 1,16:19:07,---,---,---,---,---,---,
Capturas 1,16:19:36,---,---,---,---,---,---,
Capturas 1,16:20:04,---,---,---,---,---,---,
Capturas 1,16:20:28,---,---,---,---,---,---,
Capturas 1,16:20:54,---,---,---,---,---,---,
Capturas 1,16:21:19,---,---,---,---,---,---,
Capturas 1,16:21:46,---,---,---,---,---,---,
Capturas 1,16:22:11,---,---,---,---,---,---,
Capturas 1,16:22:35,---,---,---,---,---,---,
Capturas 1,16:23:01,---,---,---,---,---,---,
Capturas 1,16:23:24,---,---,---,---,---,---,
Capturas 1,16:23:50,---,---,---,---,---,---,
Capturas 1,16:24:16,---,---,---,---,---,---,
Capturas 1,16:24:40,---,---,---,---,---,---,
Capturas 1,16:25:06,---,---,---,---,---,---,
Capturas 1,16:25:33,---,---,---,---,---,---,
Capturas 1,16:25:57,---,---,---,---,---,---,
Capturas 1,16:26:23,---,---,---,---,---,---,
Capturas 1,16:26:47,---,---,---,---,---,---,
Capturas 1,16:27:11,---,---,---,---,---,---,
Capturas 1,16:27:37,---,---,---,---,---,---,
Capturas 1,16:28:00,---,---,---,---,---,---,
Capturas 1,16:28:25,---,---,---,---,---,---,
Capturas 1,16:28:49,---,---,---,---,---,---,
Capturas 1,16:29:15,---,---,---,---,---,---,
Capturas 1,16:29:41,---,---,---,---,---,---,
Capturas 1,16:30:06,---,---,---,---,---,---,
Capturas 1,16:30:29,---,---,---,---,---,---,
Capturas 1,16:30:54,---,---,---,---,---,---,
Capturas 1,16:31:18,---,---,---,---,---,---,
Capturas 1,16:31:42,---,---,---,---,---,---,
Capturas 1,16:32:06,---,---,---,---,---,---,
Capturas 1,16:32:30,---,---,---,---,---,---,
Capturas 1,16:32:55,---,---,---,---,---,---,
Capturas 1,16:33:21,---,---,---,---,---,---,
Capturas 1,16:33:44,---,---,---,---,---,---,
Capturas 1,16:34:11,---,---,---,---,---,---,
Capturas 1,16:34:35,---,---,---,---,---,---,
Capturas 1,16:34:59,---,---,---,---,---,---,
Capturas 1,16:35:25,---,---,---,---,---,---,
Capturas 1,16:35:50,---,---,---,---,---,---,
Capturas 1,16:36:16,---,---,---,---,---,---,
Capturas 1,16:36:41,---,---,---,---,---,---,
Capturas 1,16:37:06,---,---,---,---,---,---,
Capturas 1,16:37:31,---,---,---,---,---,---,
Capturas 1,16:37:56,---,---,---,---,---,---,
Capturas 1,16:38:20,---,---,---,---,---,---,
Capturas 1,16:38:46,---,---,---,---,---,---,
Capturas 1,16:39:10,---,---,---,---,---,---,
Capturas 1,16:39:35,---,---,---,---,---,---,
Capturas 1,16:40:00,---,---,---,---,---,---,
Capturas 1,16:40:24,---,---,---,---,---,---,
Capturas 1,16:40:49,---,---,---,---,---,---,
Capturas 1,16:41:13,---,---,---,---,---,---,
Capturas 1,16:41:37,---,---,---,---,---,---,
Capturas 1,16:41:59,1180,3,---,---,---,---,
Capturas 1,16:42:26,---,---,---,---,---,---,
Capturas 1,16:42:52,---,---,---,---,---,---,
Capturas 1,16:43:18,---,---,---,---,---,---,
Capturas 1,16:43:44,---,---,---,---,---,---,
Capturas 1,16:44:09,---,---,---,---,---,---,
Capturas 1,16:44:34,---,---,---,---,---,---,
Capturas 1,16:44:58,---,---,---,---,---,---,
Capturas 1,16:45:23,---,---,---,---,---,---,
Capturas 1,16:45:47,---,---,---,---,---,---,
Capturas 1,16:46:13,---,---,---,---,---,---,
Capturas 1,16:46:38,---,---,---,---,---,---,
Capturas 1,16:47:03,---,---,---,---,---,---,
Capturas 1,16:47:27,---,---,---,---,---,---,
Capturas 1,16:47:52,---,---,---,---,---,---,
Capturas 1,16:48:16,---,---,---,---,---,---,
Capturas 1,16:48:40,---,---,---,---,---,---,
Capturas 1,16:49:06,---,---,---,---,---,---,
Capturas 1,16:49:30,---,---,---,---,---,---,
Capturas 1,16:49:54,---,---,---,---,---,---,
Capturas 1,16:50:19,---,---,---,---,---,---,
Capturas 1,16:50:44,---,---,---,---,---,---,
Capturas 1,16:51:09,---,---,---,---,---,---,
Capturas 1,16:51:34,---,---,---,---,---,---,
Capturas 1,16:51:58,---,---,---,---,---,---,
Capturas 1,16:52:24,---,---,---,---,---,---,
Capturas 1,16:52:49,---,---,---,---,---,---,
Capturas 1,16:53:14,---,---,---,---,---,---,
Capturas 1,16:53:39,---,---,---,---,---,---,
Capturas 1,16:54:04,---,---,---,---,---,---,
Capturas 1,16:54:29,---,---,---,---,---,---,
Capturas 1,16:54:54,---,---,---,---,---,---,
Capturas 1,16:55:19,---,---,---,---,---,---,
Capturas 1,16:55:44,---,---,---,---,---,---,
Capturas 1,16:56:08,---,---,---,---,---,---,
Capturas 1,16:56:33,---,---,---,---,---,---,
Capturas 1,16:56:59,---,---,---,---,---,---,
Capturas 1,16:57:24,---,---,---,---,---,---,
Capturas 1,16:57:50,---,---,---,---,---,---,
Capturas 1,16:58:15,---,---,---,---,---,---,
Capturas 1,16:58:39,---,---,---,---,---,---,
Capturas 1,16:59:03,---,---,---,---,---,---,
Capturas 1,16:59:28,---,---,---,---,---,---,
Capturas 1,16:59:53,---,---,---,---,---,---,
Capturas 1,17:00:16,---,---,---,---,---,---,
Capturas 1,17:00:42,---,---,---,---,---,---,
Capturas 1,17:01:07,---,---,---,---,---,---,
Capturas 1,17:01:32,---,---,---,---,---,---,
Capturas 1,17:01:57,---,---,---,---,---,---,
Capturas 1,17:02:22,---,---,---,---,---,---,
Capturas 1,17:02:47,---,---,---,---,---,---,
Capturas 1,17:03:11,---,---,---,---,---,---,
Capturas 1,17:03:36,---,---,---,---,---,---,
Capturas 1,17:04:02,---,---,---,---,---,---,
Capturas 1,17:04:25,---,---,---,---,---,---,
Capturas 1,17:04:52,---,---,---,---,---,---,
Capturas 1,17:05:17,---,---,---,---,---,---,
Capturas 1,17:05:42,---,---,---,---,---,---,
Capturas 1,17:06:07,---,---,---,---,---,---,
Capturas 1,17:06:31,---,---,---,---,---,---,
Capturas 1,17:06:56,---,---,---,---,---,---,
Capturas 1,17:07:21,---,---,---,---,---,---,
Capturas 1,17:07:46,---,---,---,---,---,---,
Capturas 1,17:08:10,---,---,---,---,---,---,
Capturas 1,17:08:36,---,---,---,---,---,---,
Capturas 1,17:09:00,---,---,---,---,---,---,
Capturas 1,17:09:25,---,---,---,---,---,---,
Capturas 1,17:09:48,---,---,---,---,---,---,
Capturas 1,17:10:14,---,---,---,---,---,---,
Capturas 1,17:10:37,---,---,---,---,---,---,
Capturas 1,17:11:02,---,---,---,---,---,---,
Capturas 1,17:11:28,---,---,---,---,---,---,
Capturas 1,17:11:53,---,---,---,---,---,---,
Capturas 1,17:12:17,---,---,---,---,---,---,
Capturas 1,17:12:41,---,---,---,---,---,---,
Capturas 1,17:13:06,---,---,---,---,---,---,
Capturas 1,17:13:30,---,---,---,---,---,---,
Capturas 1,17:13:55,---,---,---,---,---,---,
Capturas 1,17:14:20,---,---,---,---,---,---,
Capturas 1,17:14:44,---,---,---,---,---,---,
Capturas 1,17:15:11,---,---,---,---,---,---,
Capturas 1,17:15:35,---,---,---,---,---,---,
Capturas 1,17:15:59,---,---,---,---,---,---,
Capturas 1,17:16:23,---,---,---,---,---,---,
Capturas 1,17:16:48,---,---,---,---,---,---,
Capturas 1,17:17:12,---,---,---,---,---,---,
Capturas 1,17:17:35,---,---,---,---,---,---,
Capturas 1,17:18:01,---,---,---,---,---,---,
Capturas 1,17:18:25,---,---,---,---,---,---,
Capturas 1,17:18:48,---,---,---,---,---,---,
Capturas 1,17:19:12,---,---,---,---,---,---,
Capturas 1,17:19:37,---,---,---,---,---,---,
Capturas 1,17:20:02,---,---,---,---,---,---,
Capturas 1,17:20:27,---,---,---,---,---,---,
Capturas 1,17:20:52,---,---,---,---,---,---,
Capturas 1,17:21:17,---,---,---,---,---,---,
Capturas 1,17:21:42,---,---,---,---,---,---,
Capturas 1,17:22:06,---,---,---,---,---,---,
Capturas 1,17:22:32,---,---,---,---,---,---,
Capturas 1,17:22:56,---,---,---,---,---,---,
Capturas 1,17:23:21,---,---,---,---,---,---,
Capturas 1,17:23:46,---,---,---,---,---,---,
Capturas 1,17:24:11,---,---,---,---,---,---,
Capturas 1,17:24:35,---,---,---,---,---,---,
Capturas 1,17:24:59,---,---,---,---,---,---,
Capturas 1,17:25:24,---,---,---,---,---,---,
Capturas 1,17:25:49,---,---,---,---,---,---,
Capturas 1,17:26:13,---,---,---,---,---,---,
Capturas 1,17:26:38,---,---,---,---,---,---,
Capturas 1,17:27:02,---,---,---,---,---,---,
Capturas 1,17:27:27,---,---,---,---,---,---,
Capturas 1,17:27:50,---,---,---,---,---,---,
Capturas 1,17:28:15,---,---,---,---,---,---,
Capturas 1,17:28:41,---,---,---,---,---,---,
Capturas 1,17:29:04,---,---,---,---,---,---,
Capturas 1,17:29:28,---,---,---,---,---,---,
Capturas 1,17:29:55,---,---,---,---,---,---,
Capturas 1,17:30:18,---,---,---,---,---,---,
Capturas 1,17:30:42,---,---,---,---,---,---,
Capturas 1,17:31:06,---,---,---,---,---,---,
Capturas 1,17:31:32,---,---,---,---,---,---,
Capturas 1,17:31:57,---,---,---,---,---,---,
Capturas 1,17:32:20,---,---,---,---,---,---,
Capturas 1,17:32:43,---,---,---,---,---,---,
Capturas 1,17:33:08,---,---,---,---,---,---,
Capturas 1,17:33:32,---,---,---,---,---,---,
Capturas 1,17:33:57,---,---,---,---,---,---,
Capturas 1,17:34:21,---,---,---,---,---,---,
Capturas 1,17:34:45,---,---,---,---,---,---,
Capturas 1,17:35:09,---,---,---,---,---,---,
Capturas 1,17:35:34,---,---,---,---,---,---,
Capturas 1,17:36:00,---,---,---,---,---,---,
Capturas 1,17:36:25,---,---,---,---,---,---,
Capturas 1,17:36:49,---,---,---,---,---,---,
Capturas 1,17:37:13,---,---,---,---,---,---,
Capturas 1,17:37:38,---,---,---,---,---,---,
Capturas 1,17:38:04,---,---,---,---,---,---,
Capturas 1,17:38:29,---,---,---,---,---,---,
Capturas 1,17:38:54,---,---,---,---,---,---,
Capturas 1,17:39:19,---,---,---,---,---,---,
Capturas 1,17:39:42,---,---,---,---,---,---,
Capturas 1,17:40:07,---,---,---,---,---,---,
Capturas 1,17:40:32,---,---,---,---,---,---,
Capturas 1,17:40:56,---,---,---,---,---,---,
Capturas 1,17:41:20,---,---,---,---,---,---,
Capturas 1,17:41:47,---,---,---,---,---,---,
Capturas 1,17:42:12,---,---,---,---,---,---,
Capturas 1,17:42:36,---,---,---,---,---,---,
Capturas 1,17:43:02,---,---,---,---,---,---,
Capturas 1,17:43:27,---,---,---,---,---,---,
Capturas 1,17:43:50,---,---,---,---,---,---,
Capturas 1,17:44:15,---,---,---,---,---,---,
Capturas 1,17:44:41,---,---,---,---,---,---,
Capturas 1,17:45:04,---,---,---,---,---,---,
Capturas 1,17:45:27,---,---,---,---,---,---,
Capturas 1,17:45:51,---,---,---,---,---,---,
Capturas 1,17:46:16,---,---,---,---,---,---,
Capturas 1,17:46:41,---,---,---,---,---,---,
Capturas 1,17:47:06,---,---,---,---,---,---,
Capturas 1,17:47:30,---,---,---,---,---,---,
Capturas 1,17:47:55,---,---,---,---,---,---,
Capturas 1,17:48:21,---,---,---,---,---,---,
Capturas 1,17:48:45,---,---,---,---,---,---,
Capturas 1,17:49:09,---,---,---,---,---,---,
Capturas 1,17:49:32,---,---,---,---,---,---,
Capturas 1,17:49:57,---,---,---,---,---,---,
Capturas 1,17:50:24,---,---,---,---,---,---,
Capturas 1,17:50:48,---,---,---,---,---,---,
Capturas 1,17:51:12,---,---,---,---,---,---,
Capturas 1,17:51:36,---,---,---,---,---,---,
Capturas 1,17:51:59,---,---,---,---,---,---,
Capturas 1,17:52:24,---,---,---,---,---,---,
Capturas 1,17:52:48,---,---,---,---,---,---,
Capturas 1,17:53:12,---,---,---,---,---,---,
Capturas 1,17:53:36,---,---,---,---,---,---,
Capturas 1,17:53:59,---,---,---,---,---,---,
Capturas 1,17:54:24,---,---,---,---,---,---,
Capturas 1,17:54:49,---,---,---,---,---,---,
Capturas 1,17:55:15,---,---,---,---,---,---,
Capturas 1,17:55:40,---,---,---,---,---,---,
Capturas 1,17:56:05,---,---,---,---,---,---,
Capturas 1,17:56:30,---,---,---,---,---,---,
Capturas 1,17:56:54,---,---,---,---,---,---,
Capturas 1,17:57:20,---,---,---,---,---,---,
Capturas 1,17:57:45,---,---,---,---,---,---,
Capturas 1,17:58:09,---,---,---,---,---,---,
Capturas 1,17:58:33,---,---,---,---,---,---,
Capturas 1,17:58:59,---,---,---,---,---,---,
Capturas 1,17:59:25,---,---,---,---,---,---,
