Code,Tiempo,Escalas(m),Datos1(),Datos2(m),Latitude,Longitude,Sonda(m),Comment
Capturas 1,06:12:47,---,---,---,---,---,---,
Capturas 1,06:13:09,---,---,---,---,---,---,
Capturas 1,06:13:29,801,0,---,---,---,---,
Capturas 1,06:13:55,800,7,---,---,---,---,
Capturas 1,06:14:22,---,---,---,---,---,---,
Capturas 1,06:14:50,---,---,---,---,---,---,
Capturas 1,06:15:17,---,---,---,---,---,---,
Capturas 1,06:15:40,---,---,---,---,---,---,
Capturas 1,06:16:03,---,---,---,---,---,---,
Capturas 1,06:16:28,---,---,---,---,---,---,
Capturas 1,06:16:55,---,---,---,---,---,---,
Capturas 1,06:17:20,804,6,---,---,---,---,
Capturas 1,06:17:47,799,0,---,---,---,---,
Capturas 1,06:18:08,799,2,---,---,---,---,
Capturas 1,06:18:33,---,---,---,---,---,---,
Capturas 1,06:18:55,802,9,---,---,---,---,
Capturas 1,06:19:17,800,5,---,---,---,---,
Capturas 1,06:19:43,---,---,---,---,---,---,
Capturas 1,06:20:06,---,---,---,---,---,---,
Capturas 1,06:20:29,802,1,---,---,---,---,
Capturas 1,06:20:49,800,9,Off,---,---,---,
Capturas 1,06:21:10,800,3,Off,---,---,---,
Capturas 1,06:21:37,---,---,---,---,---,---,
Capturas 1,06:22:01,799,6,---,---,---,---,
Capturas 1,06:22:25,800,9,Off,---,---,---,
Capturas 1,06:22:49,800,2,Off,---,---,---,
Capturas 1,06:23:13,802,4,Off,---,---,---,
Capturas 1,06:23:38,800,8,---,---,---,---,
Capturas 1,06:24:01,800,3,Off,---,---,---,
Capturas 1,06:24:26,801,4,---,---,---,---,
Capturas 1,06:24:50,801,6,---,---,---,---,
Capturas 1,06:25:11,800,8,---,---,---,---,
Capturas 1,06:25:31,800,9,Off,---,---,---,
Capturas 1,06:25:55,800,2,Off,---,---,---,
Capturas 1,06:26:17,801,4,Off,---,---,---,
Capturas 1,06:26:40,801,2,---,---,---,---,
Capturas 1,06:27:07,800,7,---,---,---,---,
Capturas 1,06:27:26,800,8,Off,---,---,---,
Capturas 1,06:27:49,801,2,---,---,---,---,
Capturas 1,06:28:13,803,8,---,---,---,---,
Capturas 1,06:28:35,799,7,Off,---,---,---,
Capturas 1,06:28:57,800,4,---,---,---,---,
Capturas 1,06:29:23,---,---,---,---,---,---,
Capturas 1,06:29:46,800,7,---,---,---,---,
Capturas 1,06:30:08,802,6,Off,---,---,---,
Capturas 1,06:30:31,801,9,Off,---,---,---,
Capturas 1,06:30:52,803,0,Off,---,---,---,
Capturas 1,06:31:15,801,8,---,---,---,---,
Capturas 1,06:31:35,801,9,Off,---,---,---,
Capturas 1,06:31:58,801,9,Off,---,---,---,
Capturas 1,06:32:23,803,7,---,---,---,---,
Capturas 1,06:32:45,800,6,Off,---,---,---,
Capturas 1,06:33:07,799,8,Off,---,---,---,
Capturas 1,06:33:29,801,7,Off,---,---,---,
Capturas 1,06:33:52,804,2,---,---,---,---,
Capturas 1,06:34:13,800,7,---,---,---,---,
Capturas 1,06:34:32,801,0,Off,---,---,---,
Capturas 1,06:34:54,801,8,Off,---,---,---,
Capturas 1,06:35:19,802,1,---,---,---,---,
Capturas 1,06:35:40,801,6,Off,---,---,---,
Capturas 1,06:36:05,801,9,Off,---,---,---,
Capturas 1,06:36:27,802,9,Off,---,---,---,
Capturas 1,06:36:48,801,8,Off,---,---,---,
Capturas 1,06:37:15,803,3,---,---,---,---,
Capturas 1,06:37:39,802,2,Off,---,---,---,
Capturas 1,06:38:03,802,1,---,---,---,---,
Capturas 1,06:38:25,803,2,---,---,---,---,
Capturas 1,06:38:44,803,2,Off,---,---,---,
Capturas 1,06:39:10,802,6,---,---,---,---,
Capturas 1,06:39:30,802,6,Off,---,---,---,
Capturas 1,06:39:57,---,---,---,---,---,---,
Capturas 1,06:40:18,803,3,---,---,---,---,
Capturas 1,06:40:39,802,2,Off,---,---,---,
Capturas 1,06:41:03,802,1,Off,---,---,---,
Capturas 1,06:41:27,802,4,Off,---,---,---,
Capturas 1,06:41:49,802,3,Off,---,---,---,
Capturas 1,06:42:15,802,3,Off,---,---,---,
Capturas 1,06:42:38,802,1,Off,---,---,---,
Capturas 1,06:43:04,---,---,---,---,---,---,
Capturas 1,06:43:29,---,---,---,---,---,---,
Capturas 1,06:43:49,802,4,---,---,---,---,
Capturas 1,06:44:15,---,---,---,---,---,---,
Capturas 1,06:44:36,803,7,---,---,---,---,
Capturas 1,06:44:57,805,4,On,---,---,---,
Capturas 1,06:45:20,803,1,---,---,---,---,
Capturas 1,06:45:41,803,2,---,---,---,---,
Capturas 1,06:46:03,802,7,Off,---,---,---,
Capturas 1,06:46:26,803,0,---,---,---,---,
Capturas 1,06:46:47,804,6,---,---,---,---,
Capturas 1,06:47:11,802,5,---,---,---,---,
Capturas 1,06:47:33,803,2,---,---,---,---,
Capturas 1,06:47:54,803,7,Off,---,---,---,
Capturas 1,06:48:19,816,9,Off,---,---,---,
Capturas 1,06:48:41,822,4,Off,---,---,---,
Capturas 1,06:49:03,832,9,---,---,---,---,
Capturas 1,06:49:26,829,2,---,---,---,---,
Capturas 1,06:49:52,---,---,---,---,---,---,
Capturas 1,06:50:15,831,0,---,---,---,---,
Capturas 1,06:50:37,830,9,---,---,---,---,
Capturas 1,06:51:00,---,---,---,---,---,---,
Capturas 1,06:51:24,---,---,---,---,---,---,
Capturas 1,06:51:49,---,---,---,---,---,---,
Capturas 1,06:52:11,830,8,---,---,---,---,
Capturas 1,06:52:35,831,4,---,---,---,---,
Capturas 1,06:52:58,832,2,On,---,---,---,
Capturas 1,06:53:25,---,---,---,---,---,---,
Capturas 1,06:53:51,---,---,---,---,---,---,
Capturas 1,06:54:17,---,---,---,---,---,---,
Capturas 1,06:54:38,831,5,Off,---,---,---,
Capturas 1,06:55:04,---,---,---,---,---,---,
Capturas 1,06:55:30,831,2,On,---,---,---,
Capturas 1,06:55:54,829,6,---,---,---,---,
Capturas 1,06:56:16,829,6,On,---,---,---,
Capturas 1,06:56:41,---,---,---,---,---,---,
Capturas 1,06:57:06,---,---,---,---,---,---,
Capturas 1,06:57:31,835,0,Off,---,---,---,
Capturas 1,06:58:00,---,---,---,---,---,---,
Capturas 1,06:58:23,830,9,---,---,---,---,
Capturas 1,06:58:47,---,---,---,---,---,---,
Capturas 1,06:59:11,830,7,---,---,---,---,
Capturas 1,06:59:33,832,5,---,---,---,---,
Capturas 1,06:59:59,---,---,---,---,---,---,
Capturas 1,07:00:21,830,9,Off,---,---,---,
Capturas 1,07:00:49,---,---,---,---,---,---,
Capturas 1,07:01:11,831,2,On,---,---,---,
Capturas 1,07:01:36,830,8,---,---,---,---,
Capturas 1,07:02:00,833,6,On,---,---,---,
Capturas 1,07:02:23,830,3,On,---,---,---,
Capturas 1,07:02:45,830,6,Off,---,---,---,
Capturas 1,07:03:08,830,3,On,---,---,---,
Capturas 1,07:03:31,830,4,On,---,---,---,
Capturas 1,07:03:54,830,3,Off,---,---,---,
Capturas 1,07:04:20,830,2,---,---,---,---,
Capturas 1,07:04:42,830,3,On,---,---,---,
Capturas 1,07:05:04,830,8,On,---,---,---,
Capturas 1,07:05:26,832,1,On,---,---,---,
Capturas 1,07:05:48,832,4,---,---,---,---,
Capturas 1,07:06:11,832,1,On,---,---,---,
Capturas 1,07:06:35,830,2,On,---,---,---,
Capturas 1,07:06:59,830,5,---,---,---,---,
Capturas 1,07:07:20,834,5,On,---,---,---,
Capturas 1,07:07:47,---,---,---,---,---,---,
Capturas 1,07:08:09,833,1,On,---,---,---,
Capturas 1,07:08:33,833,7,On,---,---,---,
Capturas 1,07:08:58,---,---,---,---,---,---,
Capturas 1,07:09:23,830,0,---,---,---,---,
Capturas 1,07:09:44,831,2,On,---,---,---,
Capturas 1,07:10:11,830,7,---,---,---,---,
Capturas 1,07:10:35,832,3,On,---,---,---,
Capturas 1,07:10:59,830,3,On,---,---,---,
Capturas 1,07:11:24,830,7,On,---,---,---,
Capturas 1,07:11:49,830,7,On,---,---,---,
Capturas 1,07:12:13,830,0,On,---,---,---,
Capturas 1,07:12:36,830,7,Off,---,---,---,
Capturas 1,07:13:02,831,1,On,---,---,---,
Capturas 1,07:13:23,830,2,On,---,---,---,
Capturas 1,07:13:47,834,5,---,---,---,---,
Capturas 1,07:14:11,---,---,---,---,---,---,
Capturas 1,07:14:33,833,5,On,---,---,---,
Capturas 1,07:14:55,830,7,On,---,---,---,
Capturas 1,07:15:18,831,3,On,---,---,---,
Capturas 1,07:15:44,---,---,---,---,---,---,
Capturas 1,07:16:05,---,---,---,---,---,---,
Capturas 1,07:16:33,---,---,---,---,---,---,
Capturas 1,07:16:54,697,3,Off,---,---,---,
Capturas 1,07:17:18,668,4,Off,---,---,---,
Capturas 1,07:17:41,641,6,Off,---,---,---,
Capturas 1,07:18:05,613,9,Off,---,---,---,
Capturas 1,07:18:29,586,1,Off,---,---,---,
Capturas 1,07:18:52,557,7,Off,---,---,---,
Capturas 1,07:19:16,527,9,Off,---,---,---,
Capturas 1,07:19:39,499,1,Off,---,---,---,
Capturas 1,07:20:03,465,5,Off,---,---,---,
Capturas 1,07:20:27,431,4,Off,---,---,---,
Capturas 1,07:20:50,397,0,Off,---,---,---,
Capturas 1,07:21:14,361,6,Off,---,---,---,
Capturas 1,07:21:37,326,4,Off,---,---,---,
Capturas 1,07:22:01,291,4,Off,---,---,---,
Capturas 1,07:22:24,259,2,Off,---,---,---,
Capturas 1,07:22:48,230,1,Off,---,---,---,
Capturas 1,07:23:12,207,6,Off,---,---,---,
Capturas 1,07:23:35,191,4,Off,---,---,---,
Capturas 1,07:23:59,177,6,Off,---,---,---,
Capturas 1,07:24:23,162,3,On,---,---,---,
Capturas 1,07:24:50,---,---,---,---,---,---,
Capturas 1,07:25:12,141,8,Off,---,---,---,
Capturas 1,07:25:38,142,4,Off,---,---,---,
Capturas 1,07:26:07,138,2,On,---,---,---,
Capturas 1,07:26:35,119,5,On,---,---,---,
Capturas 1,07:27:01,108,7,Off,---,---,---,
Capturas 1,07:27:29,92,5,Off,---,---,---,
Capturas 1,07:27:58,63,5,---,---,---,---,
Capturas 1,07:28:25,62,6,---,---,---,---,
Capturas 1,07:28:55,---,---,---,---,---,---,
Capturas 1,07:29:25,---,---,---,---,---,---,
Capturas 1,07:29:54,---,---,---,---,---,---,
Capturas 1,07:30:24,---,---,---,---,---,---,
Capturas 1,07:30:53,---,---,---,---,---,---,
Capturas 1,07:31:22,---,---,---,---,---,---,
Capturas 1,07:31:49,---,---,---,---,---,---,
Capturas 1,07:32:19,---,---,---,---,---,---,
Capturas 1,07:32:48,---,---,---,---,---,---,
Capturas 1,07:33:17,---,---,---,---,---,---,
Capturas 1,07:33:47,---,---,---,---,---,---,
Capturas 1,07:34:16,---,---,---,---,---,---,
Capturas 1,07:34:45,---,---,---,---,---,---,
Capturas 1,07:35:15,---,---,---,---,---,---,
Capturas 1,07:35:44,---,---,---,---,---,---,
Capturas 1,07:36:14,---,---,---,---,---,---,
Capturas 1,07:36:43,---,---,---,---,---,---,
Capturas 1,07:37:12,---,---,---,---,---,---,
Capturas 1,07:37:42,---,---,---,---,---,---,
Capturas 1,07:38:11,---,---,---,---,---,---,
Capturas 1,07:38:40,---,---,---,---,---,---,
Capturas 1,07:39:10,---,---,---,---,---,---,
Capturas 1,07:39:39,---,---,---,---,---,---,
Capturas 1,07:40:09,---,---,---,---,---,---,
Capturas 1,07:40:38,---,---,---,---,---,---,
Capturas 1,07:41:07,---,---,---,---,---,---,
Capturas 1,07:41:37,---,---,---,---,---,---,
Capturas 1,07:42:06,---,---,---,---,---,---,
Capturas 1,07:42:36,---,---,---,---,---,---,
Capturas 1,07:43:05,---,---,---,---,---,---,
Capturas 1,07:43:34,---,---,---,---,---,---,
Capturas 1,07:44:04,---,---,---,---,---,---,
Capturas 1,07:44:33,---,---,---,---,---,---,
Capturas 1,07:45:02,---,---,---,---,---,---,
Capturas 1,07:45:32,---,---,---,---,---,---,
Capturas 1,07:46:01,---,---,---,---,---,---,
Capturas 1,07:46:31,---,---,---,---,---,---,
Capturas 1,07:47:00,---,---,---,---,---,---,
Capturas 1,07:47:26,---,---,---,---,---,---,
Capturas 1,07:47:55,---,---,---,---,---,---,
Capturas 1,07:48:24,---,---,---,---,---,---,
Capturas 1,07:48:54,---,---,---,---,---,---,
Capturas 1,07:49:23,---,---,---,---,---,---,
Capturas 1,07:49:53,---,---,---,---,---,---,
Capturas 1,07:50:22,---,---,---,---,---,---,
Capturas 1,07:50:51,---,---,---,---,---,---,
Capturas 1,07:51:21,---,---,---,---,---,---,
Capturas 1,07:51:50,---,---,---,---,---,---,
