Code,Tiempo,Escalas(m),Datos1(°),Datos2(m),Latitude,Longitude,Sonda(m),Comment
Starboard Door Heel,09:10:53,---,---,---,---,---,---,
Starboard Door Heel,09:11:15,869,6,---,---,---,---,
Starboard Door Heel,09:11:39,869,9,---,---,---,---,
Starboard Door Heel,09:12:00,869,7,---,---,---,---,
Starboard Door Heel,09:12:25,---,---,---,---,---,---,
Starboard Door Heel,09:12:46,869,9,49,4,---,---,
Starboard Door Heel,09:13:09,870,2,48,1,---,---,
Starboard Door Heel,09:13:37,---,---,---,---,---,---,
Starboard Door Heel,09:13:57,869,7,48,3,---,---,
Starboard Door Heel,09:14:21,869,6,---,---,---,---,
Starboard Door Heel,09:14:46,---,---,---,---,---,---,
Starboard Door Heel,09:15:07,869,7,60,4,---,---,
Starboard Door Heel,09:15:32,871,2,---,---,---,---,
Starboard Door Heel,09:15:54,869,9,---,---,---,---,
Starboard Door Heel,09:16:15,873,1,43,9,---,---,
Starboard Door Heel,09:16:39,869,8,---,---,---,---,
Starboard Door Heel,09:17:01,869,6,---,---,---,---,
Starboard Door Heel,09:17:22,869,7,46,0,---,---,
Starboard Door Heel,09:17:47,869,9,44,3,---,---,
Starboard Door Heel,09:18:11,871,7,---,---,---,---,
Starboard Door Heel,09:18:33,878,6,---,---,---,---,
Starboard Door Heel,09:18:54,878,1,---,---,---,---,
Starboard Door Heel,09:19:18,882,5,41,1,---,---,
Starboard Door Heel,09:19:40,890,6,49,3,---,---,
Starboard Door Heel,09:20:04,899,9,45,4,---,---,
Starboard Door Heel,09:20:27,905,7,---,---,---,---,
Starboard Door Heel,09:20:50,914,4,50,2,---,---,
Starboard Door Heel,09:21:12,915,6,52,4,---,---,
Starboard Door Heel,09:21:36,916,3,---,---,---,---,
Starboard Door Heel,09:22:02,---,---,---,---,---,---,
Starboard Door Heel,09:22:24,919,6,---,---,---,---,
Starboard Door Heel,09:22:47,916,4,46,4,---,---,
Starboard Door Heel,09:23:11,916,2,56,5,---,---,
Starboard Door Heel,09:23:34,916,4,46,5,---,---,
Starboard Door Heel,09:23:58,916,9,---,---,---,---,
