Code,Tiempo,Escalas(m),Datos1(m),Datos2(m),Latitude,Longitude,Sonda(m),Comment
Abertura,04:01:18,1792,2,82,9,---,---,
Abertura,04:02:34,1791,5,82,9,---,---,
Abertura,04:03:42,1791,2,81,7,---,---,
Abertura,04:04:58,1791,1,75,9,---,---,
Abertura,04:06:13,1791,2,72,9,---,---,
Abertura,04:07:29,1792,4,71,6,---,---,
Abertura,04:08:47,---,---,---,---,---,---,
Abertura,04:09:46,---,---,---,---,---,---,
Abertura,04:10:47,---,---,---,---,---,---,
Abertura,04:11:46,1795,0,121,6,---,---,
Abertura,04:13:01,1794,1,108,4,---,---,
Abertura,04:14:17,1795,1,111,4,---,---,
Abertura,04:15:27,---,---,---,---,---,---,
Abertura,04:16:25,1796,7,112,4,---,---,
Abertura,04:17:49,1796,7,110,0,---,---,
Abertura,04:18:58,1800,6,---,---,---,---,
Abertura,04:19:59,---,---,---,---,---,---,
Abertura,04:20:58,1796,4,---,---,---,---,
Abertura,04:22:00,---,---,---,---,---,---,
Abertura,04:22:58,1796,0,112,0,---,---,
Abertura,04:24:00,---,---,---,---,---,---,
Abertura,04:24:59,1797,2,109,9,---,---,
Abertura,04:26:16,---,---,---,---,---,---,
Abertura,04:27:09,---,---,---,---,---,---,
Abertura,04:28:07,1795,3,109,4,---,---,
Abertura,04:29:17,---,---,---,---,---,---,
Abertura,04:30:10,---,---,---,---,---,---,
Abertura,04:31:10,---,---,---,---,---,---,
Abertura,04:32:10,---,---,---,---,---,---,
Abertura,04:33:02,---,---,---,---,---,---,
Abertura,04:34:01,1795,4,108,8,---,---,
Abertura,04:35:16,1795,9,108,4,---,---,
Abertura,04:36:24,1796,3,109,7,---,---,
Abertura,04:37:32,1796,5,111,4,---,---,
Abertura,04:38:48,1796,3,109,5,---,---,
Abertura,04:39:55,1796,7,107,1,---,---,
Abertura,04:41:11,1796,7,109,7,---,---,
Abertura,04:42:19,1796,7,109,1,---,---,
Abertura,04:43:37,---,---,---,---,---,---,
Abertura,04:44:35,1797,0,110,5,---,---,
Abertura,04:45:35,1797,6,108,9,---,---,
