Code,Tiempo,Escalas(m),Datos1(°),Datos2(m),Latitude,Longitude,Sonda(m),Comment
Babor,04:56:27,1786,2,-8,6,---,---,
Babor,04:56:56,---,---,---,---,---,---,
Babor,04:57:20,1785,9,-8,2,---,---,
Babor,04:57:48,---,---,---,---,---,---,
Babor,04:58:16,---,---,---,---,---,---,
Babor,04:58:41,1785,5,-7,9,---,---,
Babor,04:59:08,1785,5,-9,2,---,---,
Babor,04:59:33,1785,0,-8,7,---,---,
Babor,04:59:58,1785,7,-7,6,---,---,
Babor,05:00:23,1784,7,-8,9,---,---,
Babor,05:00:51,---,---,---,---,---,---,
Babor,05:01:15,1784,8,-8,2,---,---,
Babor,05:01:41,1785,0,---,---,---,---,
Babor,05:02:05,1785,7,-9,1,---,---,
Babor,05:02:33,---,---,---,---,---,---,
Babor,05:03:00,---,---,---,---,---,---,
Babor,05:03:28,---,---,---,---,---,---,
Babor,05:03:55,1785,2,-7,2,---,---,
Babor,05:04:24,---,---,---,---,---,---,
Babor,05:04:53,---,---,---,---,---,---,
Babor,05:05:21,---,---,---,---,---,---,
Babor,05:05:45,1785,1,-8,1,---,---,
Babor,05:06:12,1785,9,-9,0,---,---,
Babor,05:06:40,---,---,---,---,---,---,
Babor,05:07:07,1785,0,-8,5,---,---,
Babor,05:07:35,---,---,---,---,---,---,
Babor,05:08:04,---,---,---,---,---,---,
Babor,05:08:32,---,---,---,---,---,---,
Babor,05:09:02,---,---,---,---,---,---,
Babor,05:09:27,1785,4,-8,8,---,---,
Babor,05:09:54,1784,4,-8,5,---,---,
Babor,05:10:23,---,---,---,---,---,---,
Babor,05:10:48,1784,4,-9,8,---,---,
Babor,05:11:15,1784,4,---,---,---,---,
Babor,05:11:41,1784,3,---,---,---,---,
Babor,05:12:07,1784,5,-8,7,---,---,
Babor,05:12:35,---,---,---,---,---,---,
Babor,05:13:00,1784,1,-8,9,---,---,
Babor,05:13:26,1783,9,-9,2,---,---,
Babor,05:13:52,1783,4,-9,4,---,---,
