Code,Tiempo,Escalas(m),Datos1(Fa),Datos2(m),Latitude,Longitude,Sonda(m),Comment
Estribor,06:12:34,---,---,---,---,---,---,
Estribor,06:12:56,666,4,---,---,---,---,
Estribor,06:13:19,665,4,---,---,---,---,
Estribor,06:13:43,---,---,---,---,---,---,
Estribor,06:14:10,---,---,---,---,---,---,
Estribor,06:14:36,---,---,---,---,---,---,
Estribor,06:15:05,---,---,---,---,---,---,
Estribor,06:15:27,663,5,---,---,---,---,
Estribor,06:15:50,664,2,---,---,---,---,
Estribor,06:16:16,---,---,---,---,---,---,
Estribor,06:16:40,---,---,---,---,---,---,
Estribor,06:17:10,---,---,---,---,---,---,
Estribor,06:17:35,---,---,---,---,---,---,
Estribor,06:17:56,662,8,37,7,---,---,
Estribor,06:18:18,662,8,---,---,---,---,
Estribor,06:18:44,663,4,---,---,---,---,
Estribor,06:19:05,664,2,---,---,---,---,
Estribor,06:19:31,---,---,---,---,---,---,
Estribor,06:19:53,663,9,---,---,---,---,
Estribor,06:20:17,663,4,35,3,---,---,
Estribor,06:20:40,663,4,---,---,---,---,
Estribor,06:21:01,663,2,---,---,---,---,
Estribor,06:21:24,---,---,---,---,---,---,
Estribor,06:21:52,---,---,---,---,---,---,
Estribor,06:22:16,---,---,---,---,---,---,
Estribor,06:22:41,---,---,---,---,---,---,
Estribor,06:23:04,---,---,---,---,---,---,
Estribor,06:23:28,---,---,---,---,---,---,
Estribor,06:23:48,663,6,34,0,---,---,
Estribor,06:24:17,---,---,---,---,---,---,
Estribor,06:24:38,667,2,32,2,---,---,
Estribor,06:25:01,665,3,---,---,---,---,
Estribor,06:25:22,666,7,---,---,---,---,
Estribor,06:25:46,---,---,---,---,---,---,
Estribor,06:26:08,664,9,---,---,---,---,
Estribor,06:26:28,663,9,33,0,---,---,
Estribor,06:26:55,---,---,---,---,---,---,
Estribor,06:27:17,663,8,---,---,---,---,
Estribor,06:27:38,662,6,33,8,---,---,
Estribor,06:28:03,---,---,---,---,---,---,
Estribor,06:28:24,665,9,31,6,---,---,
Estribor,06:28:47,662,6,---,---,---,---,
Estribor,06:29:08,664,5,---,---,---,---,
Estribor,06:29:36,---,---,---,---,---,---,
Estribor,06:29:57,663,4,33,4,---,---,
Estribor,06:30:20,663,0,31,1,---,---,
Estribor,06:30:43,666,4,---,---,---,---,
Estribor,06:31:05,666,2,---,---,---,---,
Estribor,06:31:26,663,7,---,---,---,---,
Estribor,06:31:47,663,2,32,0,---,---,
Estribor,06:32:09,665,8,30,8,---,---,
Estribor,06:32:34,663,2,32,7,---,---,
Estribor,06:32:56,663,7,31,9,---,---,
Estribor,06:33:18,663,1,33,3,---,---,
Estribor,06:33:42,663,3,---,---,---,---,
Estribor,06:34:03,665,0,---,---,---,---,
Estribor,06:34:23,663,9,---,---,---,---,
Estribor,06:34:43,663,9,32,1,---,---,
Estribor,06:35:05,663,6,31,3,---,---,
Estribor,06:35:29,663,4,31,6,---,---,
Estribor,06:35:56,---,---,---,---,---,---,
Estribor,06:36:16,663,8,31,0,---,---,
Estribor,06:36:39,664,1,---,---,---,---,
Estribor,06:37:04,---,---,---,---,---,---,
Estribor,06:37:28,---,---,---,---,---,---,
Estribor,06:37:51,664,2,29,1,---,---,
