Code,Tiempo,Escalas(m),Datos1(m),Datos2(m),Latitude,Longitude,Sonda(m),Comment
Abertura,03:04:46,---,---,---,---,---,---,
Abertura,03:05:16,---,---,---,---,---,---,
Abertura,03:05:43,1510,5,---,---,---,---,
Abertura,03:06:11,---,---,---,---,---,---,
Abertura,03:06:39,---,---,---,---,---,---,
Abertura,03:07:09,---,---,---,---,---,---,
Abertura,03:07:37,---,---,---,---,---,---,
Abertura,03:08:06,---,---,---,---,---,---,
Abertura,03:08:35,---,---,---,---,---,---,
Abertura,03:09:03,---,---,---,---,---,---,
Abertura,03:09:30,1793,5,97,6,---,---,
Abertura,03:09:56,---,94,6,---,---,---,
Abertura,03:10:22,1793,9,90,9,---,---,
Abertura,03:10:50,---,---,---,---,---,---,
Abertura,03:11:17,1794,5,---,---,---,---,
Abertura,03:11:43,1793,9,86,3,---,---,
Abertura,03:12:08,1793,9,85,8,---,---,
Abertura,03:12:35,---,---,---,---,---,---,
Abertura,03:13:02,---,---,---,---,---,---,
Abertura,03:13:29,---,---,---,---,---,---,
Abertura,03:13:54,---,---,---,---,---,---,
Abertura,03:14:23,---,---,---,---,---,---,
Abertura,03:14:47,1793,5,79,9,---,---,
Abertura,03:15:14,1791,2,77,2,---,---,
Abertura,03:15:43,---,---,---,---,---,---,
Abertura,03:16:10,---,---,---,---,---,---,
Abertura,03:16:34,---,---,---,---,---,---,
Abertura,03:17:00,1791,8,79,6,---,---,
Abertura,03:17:26,1792,3,81,0,---,---,
Abertura,03:17:54,---,---,---,---,---,---,
Abertura,03:18:19,1792,2,80,8,---,---,
Abertura,03:18:46,---,---,---,---,---,---,
Abertura,03:19:13,---,---,---,---,---,---,
Abertura,03:19:41,---,---,---,---,---,---,
Abertura,03:20:07,1788,1,---,---,---,---,
Abertura,03:20:35,---,---,---,---,---,---,
Abertura,03:21:01,---,---,---,---,---,---,
Abertura,03:21:32,---,---,---,---,---,---,
Abertura,03:22:00,1788,9,124,4,---,---,
Abertura,03:22:27,---,---,---,---,---,---,
Abertura,03:22:55,1791,0,---,---,---,---,
Abertura,03:23:24,---,---,---,---,---,---,
Abertura,03:23:53,1792,4,---,---,---,---,
Abertura,03:24:18,---,---,---,---,---,---,
Abertura,03:24:46,1793,7,---,---,---,---,
