Code,Tiempo,Escalas(m),Datos1(Fa),Datos2(m),Latitude,Longitude,Sonda(m),Comment
Estribor,06:19:51,663,7,28,6,---,---,
Estribor,06:20:00,---,---,---,---,---,---,
Estribor,06:20:22,663,8,29,5,---,---,
Estribor,06:20:49,663,6,29,3,---,---,
Estribor,06:21:15,663,5,---,---,---,---,
Estribor,06:21:40,663,4,29,6,---,---,
Estribor,06:22:05,663,9,29,0,---,---,
Estribor,06:22:31,663,5,30,4,---,---,
Estribor,06:22:55,663,2,31,0,---,---,
Estribor,06:23:22,663,2,31,7,---,---,
Estribor,06:23:47,663,7,31,8,---,---,
Estribor,06:24:12,663,8,31,1,---,---,
Estribor,06:24:37,663,9,32,0,---,---,
Estribor,06:25:03,664,0,---,---,---,---,
Estribor,06:25:26,663,7,34,0,---,---,
Estribor,06:25:55,---,---,---,---,---,---,
Estribor,06:26:22,---,---,---,---,---,---,
Estribor,06:26:47,---,---,---,---,---,---,
Estribor,06:27:12,663,7,---,---,---,---,
Estribor,06:27:39,---,---,---,---,---,---,
Estribor,06:28:02,663,5,28,7,---,---,
Estribor,06:28:29,663,9,29,2,---,---,
Estribor,06:28:55,662,9,29,0,---,---,
Estribor,06:29:25,---,---,---,---,---,---,
Estribor,06:29:47,663,1,28,7,---,---,
Estribor,06:30:14,662,7,29,6,---,---,
Estribor,06:30:39,663,9,29,8,---,---,
Estribor,06:31:04,664,0,30,6,---,---,
Estribor,06:31:33,---,---,---,---,---,---,
Estribor,06:31:57,662,9,29,0,---,---,
Estribor,06:32:21,663,0,29,3,---,---,
Estribor,06:32:48,662,2,29,5,---,---,
Estribor,06:33:12,664,6,30,5,---,---,
Estribor,06:33:40,---,---,---,---,---,---,
Estribor,06:34:01,663,4,31,3,---,---,
Estribor,06:34:28,662,6,29,7,---,---,
Estribor,06:34:52,662,4,29,5,---,---,
Estribor,06:35:18,666,2,---,---,---,---,
Estribor,06:35:41,662,6,29,8,---,---,
Estribor,06:36:07,663,8,29,4,---,---,
Estribor,06:36:32,662,8,30,0,---,---,
Estribor,06:36:57,663,0,28,9,---,---,
Estribor,06:37:22,663,1,31,0,---,---,
Estribor,06:37:48,667,7,---,---,---,---,
Estribor,06:38:11,---,---,---,---,---,---,
Estribor,06:38:38,666,1,27,3,---,---,
Estribor,06:39:05,---,---,---,---,---,---,
Estribor,06:39:28,662,9,29,0,---,---,
Estribor,06:39:53,663,1,---,---,---,---,
Estribor,06:40:18,663,0,30,0,---,---,
Estribor,06:40:48,---,---,---,---,---,---,
Estribor,06:41:11,663,5,28,5,---,---,
Estribor,06:41:37,663,9,---,---,---,---,
Estribor,06:42:00,665,4,28,0,---,---,
Estribor,06:42:26,662,9,---,---,---,---,
Estribor,06:42:53,---,---,---,---,---,---,
Estribor,06:43:20,---,---,---,---,---,---,
Estribor,06:43:47,---,---,---,---,---,---,
Estribor,06:44:10,662,9,---,---,---,---,
Estribor,06:44:36,664,0,---,---,---,---,
Estribor,06:45:00,663,2,29,8,---,---,
Estribor,06:45:32,---,---,---,---,---,---,
Estribor,06:46:00,---,---,---,---,---,---,
Estribor,06:46:23,663,1,30,9,---,---,
Estribor,06:46:50,663,1,29,0,---,---,
Estribor,06:47:20,---,---,---,---,---,---,
Estribor,06:47:44,662,8,29,3,---,---,
Estribor,06:48:11,664,0,29,9,---,---,
Estribor,06:48:37,663,7,---,---,---,---,
Estribor,06:48:59,663,7,29,5,---,---,
Estribor,06:49:29,---,---,---,---,---,---,
Estribor,06:49:53,663,0,---,---,---,---,
Estribor,06:50:17,663,1,30,4,---,---,
Estribor,06:50:43,662,8,29,7,---,---,
Estribor,06:51:09,663,2,---,---,---,---,
Estribor,06:51:34,662,8,32,3,---,---,
Estribor,06:52:02,---,---,---,---,---,---,
Estribor,06:52:25,666,6,---,---,---,---,
Estribor,06:52:49,663,4,29,0,---,---,
Estribor,06:53:16,---,---,---,---,---,---,
Estribor,06:53:44,---,---,---,---,---,---,
Estribor,06:54:10,---,---,---,---,---,---,
Estribor,06:54:33,662,5,30,2,---,---,
Estribor,06:55:01,662,8,29,2,---,---,
Estribor,06:55:26,662,6,29,4,---,---,
Estribor,06:55:52,662,4,30,1,---,---,
Estribor,06:56:17,662,7,29,9,---,---,
Estribor,06:56:43,663,4,29,0,---,---,
Estribor,06:57:10,---,---,---,---,---,---,
Estribor,06:57:32,662,6,30,0,---,---,
Estribor,06:57:57,662,1,30,8,---,---,
Estribor,06:58:23,662,4,29,8,---,---,
Estribor,06:58:49,662,6,---,---,---,---,
Estribor,06:59:12,662,6,30,2,---,---,
Estribor,06:59:37,662,7,29,9,---,---,
Estribor,07:00:04,663,0,29,4,---,---,
Estribor,07:00:29,663,1,31,0,---,---,
Estribor,07:00:55,663,8,29,5,---,---,
Estribor,07:01:21,663,0,---,---,---,---,
Estribor,07:01:48,---,---,---,---,---,---,
Estribor,07:02:10,662,7,29,5,---,---,
Estribor,07:02:38,---,---,---,---,---,---,
Estribor,07:03:01,---,---,---,---,---,---,
Estribor,07:03:27,662,7,---,---,---,---,
Estribor,07:03:53,---,---,---,---,---,---,
Estribor,07:04:16,662,4,29,5,---,---,
Estribor,07:04:41,662,4,29,9,---,---,
Estribor,07:05:10,---,---,---,---,---,---,
Estribor,07:05:33,665,0,---,---,---,---,
Estribor,07:05:55,663,1,29,6,---,---,
Estribor,07:06:23,---,---,---,---,---,---,
Estribor,07:06:45,664,0,31,5,---,---,
Estribor,07:07:09,663,0,29,7,---,---,
Estribor,07:07:38,---,---,---,---,---,---,
Estribor,07:08:00,663,3,30,3,---,---,
