Code,Tiempo,Escalas(m),Datos1(),Datos2(m),Latitude,Longitude,Sonda(m),Comment
Capturas 1,06:11:01,---,---,---,---,---,---,
Capturas 1,06:11:26,---,---,---,---,---,---,
Capturas 1,06:11:49,---,---,---,---,---,---,
Capturas 1,06:12:12,---,---,---,---,---,---,
Capturas 1,06:12:35,---,---,---,---,---,---,
Capturas 1,06:13:00,---,---,---,---,---,---,
Capturas 1,06:13:23,---,---,---,---,---,---,
Capturas 1,06:13:49,---,---,---,---,---,---,
Capturas 1,06:14:17,---,---,---,---,---,---,
Capturas 1,06:14:43,---,---,---,---,---,---,
Capturas 1,06:15:08,---,---,---,---,---,---,
Capturas 1,06:15:33,---,---,---,---,---,---,
Capturas 1,06:15:58,---,---,---,---,---,---,
Capturas 1,06:16:25,---,---,---,---,---,---,
Capturas 1,06:16:49,---,---,---,---,---,---,
Capturas 1,06:17:16,---,---,---,---,---,---,
Capturas 1,06:17:40,---,---,---,---,---,---,
Capturas 1,06:18:05,---,---,---,---,---,---,
Capturas 1,06:18:30,---,---,---,---,---,---,
Capturas 1,06:18:53,---,---,---,---,---,---,
Capturas 1,06:19:17,---,---,---,---,---,---,
Capturas 1,06:19:43,---,---,---,---,---,---,
Capturas 1,06:20:09,---,---,---,---,---,---,
Capturas 1,06:20:33,---,---,---,---,---,---,
Capturas 1,06:21:00,---,---,---,---,---,---,
Capturas 1,06:21:28,---,---,---,---,---,---,
Capturas 1,06:21:55,---,---,---,---,---,---,
Capturas 1,06:22:22,---,---,---,---,---,---,
Capturas 1,06:22:50,---,---,---,---,---,---,
Capturas 1,06:23:16,---,---,---,---,---,---,
Capturas 1,06:23:42,---,---,---,---,---,---,
Capturas 1,06:24:06,---,---,---,---,---,---,
Capturas 1,06:24:32,---,---,---,---,---,---,
Capturas 1,06:24:58,---,---,---,---,---,---,
Capturas 1,06:25:24,---,---,---,---,---,---,
Capturas 1,06:25:51,---,---,---,---,---,---,
Capturas 1,06:26:14,---,---,---,---,---,---,
Capturas 1,06:26:39,---,---,---,---,---,---,
Capturas 1,06:27:05,---,---,---,---,---,---,
Capturas 1,06:27:31,---,---,---,---,---,---,
Capturas 1,06:27:58,---,---,---,---,---,---,
Capturas 1,06:28:21,---,---,---,---,---,---,
Capturas 1,06:28:46,---,---,---,---,---,---,
Capturas 1,06:29:09,---,---,---,---,---,---,
Capturas 1,06:29:35,---,---,---,---,---,---,
Capturas 1,06:30:01,---,---,---,---,---,---,
Capturas 1,06:30:26,---,---,---,---,---,---,
Capturas 1,06:30:53,---,---,---,---,---,---,
Capturas 1,06:31:18,---,---,---,---,---,---,
Capturas 1,06:31:43,---,---,---,---,---,---,
Capturas 1,06:32:10,---,---,---,---,---,---,
Capturas 1,06:32:33,---,---,---,---,---,---,
Capturas 1,06:32:58,---,---,---,---,---,---,
Capturas 1,06:33:24,---,---,---,---,---,---,
Capturas 1,06:33:49,---,---,---,---,---,---,
Capturas 1,06:34:17,---,---,---,---,---,---,
Capturas 1,06:34:41,---,---,---,---,---,---,
Capturas 1,06:35:05,---,---,---,---,---,---,
Capturas 1,06:35:32,---,---,---,---,---,---,
Capturas 1,06:35:58,---,---,---,---,---,---,
Capturas 1,06:36:24,---,---,---,---,---,---,
Capturas 1,06:36:50,---,---,---,---,---,---,
Capturas 1,06:37:18,---,---,---,---,---,---,
Capturas 1,06:37:41,---,---,---,---,---,---,
Capturas 1,06:38:06,---,---,---,---,---,---,
Capturas 1,06:38:31,---,---,---,---,---,---,
Capturas 1,06:38:58,---,---,---,---,---,---,
Capturas 1,06:39:24,---,---,---,---,---,---,
Capturas 1,06:39:50,---,---,---,---,---,---,
Capturas 1,06:40:16,---,---,---,---,---,---,
Capturas 1,06:40:41,---,---,---,---,---,---,
Capturas 1,06:41:08,---,---,---,---,---,---,
Capturas 1,06:41:33,---,---,---,---,---,---,
Capturas 1,06:41:57,---,---,---,---,---,---,
Capturas 1,06:42:21,---,---,---,---,---,---,
Capturas 1,06:42:47,---,---,---,---,---,---,
Capturas 1,06:43:12,---,---,---,---,---,---,
Capturas 1,06:43:40,---,---,---,---,---,---,
Capturas 1,06:44:07,---,---,---,---,---,---,
Capturas 1,06:44:32,---,---,---,---,---,---,
Capturas 1,06:44:56,---,---,---,---,---,---,
Capturas 1,06:45:20,---,---,---,---,---,---,
Capturas 1,06:45:46,---,---,---,---,---,---,
Capturas 1,06:46:11,---,---,---,---,---,---,
Capturas 1,06:46:38,---,---,---,---,---,---,
Capturas 1,06:47:02,---,---,---,---,---,---,
Capturas 1,06:47:27,---,---,---,---,---,---,
Capturas 1,06:47:50,---,---,---,---,---,---,
Capturas 1,06:48:15,---,---,---,---,---,---,
Capturas 1,06:48:38,---,---,---,---,---,---,
Capturas 1,06:49:04,---,---,---,---,---,---,
Capturas 1,06:49:30,---,---,---,---,---,---,
Capturas 1,06:49:53,---,---,---,---,---,---,
Capturas 1,06:50:17,---,---,---,---,---,---,
Capturas 1,06:50:45,---,---,---,---,---,---,
Capturas 1,06:51:13,---,---,---,---,---,---,
Capturas 1,06:51:39,---,---,---,---,---,---,
Capturas 1,06:52:06,---,---,---,---,---,---,
Capturas 1,06:52:32,---,---,---,---,---,---,
Capturas 1,06:52:59,---,---,---,---,---,---,
