Code,Tiempo,Escalas(m),Datos1(Fa),Datos2(m),Latitude,Longitude,Sonda(m),Comment
Estribor,10:37:55,---,---,---,---,---,---,
Estribor,10:38:17,843,5,6,8,---,---,
Estribor,10:38:40,843,4,8,4,---,---,
Estribor,10:39:02,843,4,7,8,---,---,
Estribor,10:39:28,845,0,15,0,---,---,
Estribor,10:39:51,843,5,22,3,---,---,
Estribor,10:40:15,843,8,---,---,---,---,
Estribor,10:40:37,843,0,---,---,---,---,
Estribor,10:40:58,843,8,28,2,---,---,
Estribor,10:41:24,---,---,---,---,---,---,
Estribor,10:41:49,---,---,---,---,---,---,
Estribor,10:42:14,---,---,---,---,---,---,
Estribor,10:42:37,---,---,---,---,---,---,
Estribor,10:42:59,842,9,35,3,---,---,
Estribor,10:43:25,842,8,---,---,---,---,
Estribor,10:43:50,---,---,---,---,---,---,
Estribor,10:44:11,842,9,---,---,---,---,
Estribor,10:44:38,---,---,---,---,---,---,
Estribor,10:45:01,844,2,---,---,---,---,
Estribor,10:45:27,843,6,---,---,---,---,
Estribor,10:45:49,843,6,---,---,---,---,
Estribor,10:46:10,842,7,---,---,---,---,
Estribor,10:46:35,844,7,---,---,---,---,
Estribor,10:46:59,---,---,---,---,---,---,
Estribor,10:47:20,843,7,36,0,---,---,
Estribor,10:47:46,843,1,---,---,---,---,
Estribor,10:48:12,---,---,---,---,---,---,
Estribor,10:48:34,843,6,---,---,---,---,
Estribor,10:49:00,---,---,---,---,---,---,
Estribor,10:49:23,845,2,---,---,---,---,
Estribor,10:49:50,---,---,---,---,---,---,
Estribor,10:50:12,843,8,---,---,---,---,
Estribor,10:50:36,---,---,---,---,---,---,
Estribor,10:51:02,844,2,---,---,---,---,
Estribor,10:51:28,---,---,---,---,---,---,
Estribor,10:51:51,---,---,---,---,---,---,
Estribor,10:52:19,---,---,---,---,---,---,
Estribor,10:52:42,844,9,---,---,---,---,
Estribor,10:53:08,---,---,---,---,---,---,
Estribor,10:53:33,---,---,---,---,---,---,
Estribor,10:53:58,---,---,---,---,---,---,
Estribor,10:54:23,845,0,---,---,---,---,
Estribor,10:54:51,---,---,---,---,---,---,
Estribor,10:55:18,---,---,---,---,---,---,
Estribor,10:55:47,---,---,---,---,---,---,
Estribor,10:56:14,---,---,---,---,---,---,
Estribor,10:56:42,---,---,---,---,---,---,
Estribor,10:57:09,---,---,---,---,---,---,
Estribor,10:57:37,---,---,---,---,---,---,
Estribor,10:58:04,850,9,---,---,---,---,
Estribor,10:58:32,---,---,---,---,---,---,
Estribor,10:58:58,---,---,---,---,---,---,
Estribor,10:59:21,845,4,30,5,---,---,
Estribor,10:59:48,847,4,---,---,---,---,
Estribor,11:00:15,---,---,---,---,---,---,
Estribor,11:00:36,845,0,---,---,---,---,
Estribor,11:01:00,845,1,---,---,---,---,
Estribor,11:01:27,---,---,---,---,---,---,
Estribor,11:01:53,---,---,---,---,---,---,
Estribor,11:02:16,844,6,---,---,---,---,
Estribor,11:02:41,845,3,---,---,---,---,
Estribor,11:03:08,845,2,---,---,---,---,
Estribor,11:03:31,---,---,---,---,---,---,
Estribor,11:03:52,846,6,---,---,---,---,
Estribor,11:04:21,---,---,---,---,---,---,
Estribor,11:04:44,---,---,---,---,---,---,
Estribor,11:05:09,844,7,---,---,---,---,
Estribor,11:05:36,---,---,---,---,---,---,
Estribor,11:06:03,---,---,---,---,---,---,
Estribor,11:06:28,---,---,---,---,---,---,
Estribor,11:06:54,---,---,---,---,---,---,
Estribor,11:07:19,845,7,---,---,---,---,
Estribor,11:07:44,---,---,---,---,---,---,
Estribor,11:08:11,---,---,---,---,---,---,
Estribor,11:08:35,845,1,28,9,---,---,
Estribor,11:09:03,846,2,---,---,---,---,
Estribor,11:09:32,---,---,---,---,---,---,
Estribor,11:09:56,846,4,---,---,---,---,
Estribor,11:10:21,---,---,---,---,---,---,
Estribor,11:10:46,---,---,---,---,---,---,
Estribor,11:11:09,845,0,---,---,---,---,
Estribor,11:11:32,---,---,---,---,---,---,
Estribor,11:11:55,---,---,---,---,---,---,
Estribor,11:12:18,---,---,---,---,---,---,
Estribor,11:12:41,---,---,---,---,---,---,
Estribor,11:13:11,---,---,---,---,---,---,
Estribor,11:13:38,---,---,---,---,---,---,
Estribor,11:14:00,845,0,---,---,---,---,
Estribor,11:14:20,849,0,22,9,---,---,
Estribor,11:14:48,---,---,---,---,---,---,
Estribor,11:15:17,---,---,---,---,---,---,
Estribor,11:15:41,844,2,---,---,---,---,
Estribor,11:16:06,---,---,---,---,---,---,
Estribor,11:16:33,---,---,---,---,---,---,
Estribor,11:17:00,---,---,---,---,---,---,
Estribor,11:17:25,---,---,---,---,---,---,
Estribor,11:17:46,844,5,---,---,---,---,
Estribor,11:18:07,845,4,---,---,---,---,
Estribor,11:18:33,---,---,---,---,---,---,
Estribor,11:18:59,---,---,---,---,---,---,
Estribor,11:19:23,844,7,27,5,---,---,
Estribor,11:19:50,---,---,---,---,---,---,
Estribor,11:20:16,---,---,---,---,---,---,
Estribor,11:20:38,846,6,---,---,---,---,
Estribor,11:21:06,---,---,---,---,---,---,
Estribor,11:21:31,---,---,---,---,---,---,
Estribor,11:21:56,---,---,---,---,---,---,
Estribor,11:22:22,---,---,---,---,---,---,
Estribor,11:22:49,875,8,---,---,---,---,
Estribor,11:23:16,---,---,---,---,---,---,
Estribor,11:23:38,---,---,---,---,---,---,
Estribor,11:24:06,---,---,---,---,---,---,
Estribor,11:24:34,---,---,---,---,---,---,
Estribor,11:24:59,---,---,---,---,---,---,
Estribor,11:25:24,883,2,---,---,---,---,
Estribor,11:25:48,881,0,26,7,---,---,
Estribor,11:26:18,---,---,---,---,---,---,
Estribor,11:26:45,887,2,---,---,---,---,
Estribor,11:27:10,---,---,---,---,---,---,
Estribor,11:27:35,883,4,---,---,---,---,
Estribor,11:28:00,---,---,---,---,---,---,
Estribor,11:28:21,881,9,---,---,---,---,
Estribor,11:28:41,880,9,---,---,---,---,
Estribor,11:29:07,---,---,---,---,---,---,
Estribor,11:29:29,881,0,25,0,---,---,
Estribor,11:29:55,881,1,25,8,---,---,
Estribor,11:30:20,881,4,---,---,---,---,
Estribor,11:30:40,881,2,29,0,---,---,
Estribor,11:31:03,882,4,---,---,---,---,
Estribor,11:31:28,882,8,---,---,---,---,
Estribor,11:31:54,---,---,---,---,---,---,
Estribor,11:32:17,888,1,---,---,---,---,
Estribor,11:32:42,895,6,---,---,---,---,
Estribor,11:33:07,904,6,31,2,---,---,
Estribor,11:33:34,910,3,---,---,---,---,
Estribor,11:33:59,---,---,---,---,---,---,
Estribor,11:34:27,---,---,---,---,---,---,
Estribor,11:34:52,922,5,---,---,---,---,
Estribor,11:35:19,---,---,---,---,---,---,
Estribor,11:35:44,---,---,---,---,---,---,
Estribor,11:36:11,919,4,---,---,---,---,
Estribor,11:36:37,---,---,---,---,---,---,
Estribor,11:37:04,---,---,---,---,---,---,
Estribor,11:37:27,---,---,---,---,---,---,
Estribor,11:37:48,920,4,---,---,---,---,
Estribor,11:38:10,919,3,26,6,---,---,
Estribor,11:38:32,919,6,27,5,---,---,
Estribor,11:38:58,923,2,23,3,---,---,
Estribor,11:39:21,921,9,---,---,---,---,
Estribor,11:39:46,923,1,---,---,---,---,
Estribor,11:40:12,---,---,---,---,---,---,
Estribor,11:40:34,920,3,25,1,---,---,
Estribor,11:41:00,919,7,25,4,---,---,
Estribor,11:41:29,921,9,---,---,---,---,
Estribor,11:41:52,919,4,---,---,---,---,
Estribor,11:42:17,919,4,---,---,---,---,
Estribor,11:42:44,---,---,---,---,---,---,
Estribor,11:43:09,---,---,---,---,---,---,
Estribor,11:43:35,923,9,---,---,---,---,
Estribor,11:44:03,---,---,---,---,---,---,
Estribor,11:44:33,---,---,---,---,---,---,
Estribor,11:44:58,919,9,---,---,---,---,
Estribor,11:45:25,---,---,---,---,---,---,
Estribor,11:45:52,---,---,---,---,---,---,
Estribor,11:46:19,---,---,---,---,---,---,
Estribor,11:46:49,---,---,---,---,---,---,
Estribor,11:47:17,---,---,---,---,---,---,
Estribor,11:47:44,---,---,---,---,---,---,
Estribor,11:48:09,---,---,---,---,---,---,
Estribor,11:48:36,---,---,---,---,---,---,
Estribor,11:49:04,---,---,---,---,---,---,
Estribor,11:49:28,921,4,27,8,---,---,
Estribor,11:49:55,---,---,---,---,---,---,
Estribor,11:50:20,919,7,---,---,---,---,
Estribor,11:50:49,---,---,---,---,---,---,
Estribor,11:51:19,---,---,---,---,---,---,
Estribor,11:51:44,---,---,---,---,---,---,
Estribor,11:52:07,921,6,---,---,---,---,
Estribor,11:52:31,920,5,29,3,---,---,
Estribor,11:53:00,---,---,---,---,---,---,
Estribor,11:53:27,919,2,---,---,---,---,
Estribor,11:53:57,---,---,---,---,---,---,
Estribor,11:54:24,919,5,---,---,---,---,
Estribor,11:54:49,---,---,---,---,---,---,
Estribor,11:55:17,---,---,---,---,---,---,
Estribor,11:55:44,---,---,---,---,---,---,
Estribor,11:56:11,---,---,---,---,---,---,
Estribor,11:56:41,---,---,---,---,---,---,
Estribor,11:57:06,---,---,---,---,---,---,
Estribor,11:57:31,---,---,---,---,---,---,
Estribor,11:57:56,---,---,---,---,---,---,
Estribor,11:58:23,919,5,---,---,---,---,
Estribor,11:58:48,918,9,---,---,---,---,
Estribor,11:59:16,---,---,---,---,---,---,
Estribor,11:59:45,---,---,---,---,---,---,
Estribor,12:00:15,---,---,---,---,---,---,
Estribor,12:00:42,---,---,---,---,---,---,
Estribor,12:01:12,---,---,---,---,---,---,
Estribor,12:01:37,918,9,---,---,---,---,
Estribor,12:02:04,921,2,---,---,---,---,
Estribor,12:02:31,---,---,---,---,---,---,
Estribor,12:02:58,920,0,---,---,---,---,
Estribor,12:03:25,---,---,---,---,---,---,
Estribor,12:03:55,---,---,---,---,---,---,
Estribor,12:04:22,---,---,---,---,---,---,
Estribor,12:04:47,919,3,---,---,---,---,
Estribor,12:05:11,919,1,28,8,---,---,
Estribor,12:05:38,919,4,---,---,---,---,
Estribor,12:06:05,---,---,---,---,---,---,
Estribor,12:06:32,---,---,---,---,---,---,
Estribor,12:07:02,---,---,---,---,---,---,
Estribor,12:07:29,---,---,---,---,---,---,
Estribor,12:07:56,---,---,---,---,---,---,
Estribor,12:08:21,---,---,---,---,---,---,
Estribor,12:08:46,---,---,---,---,---,---,
Estribor,12:09:16,---,---,---,---,---,---,
Estribor,12:09:43,---,---,---,---,---,---,
Estribor,12:10:08,922,3,---,---,---,---,
Estribor,12:10:31,920,2,---,---,---,---,
Estribor,12:10:53,919,5,24,6,---,---,
Estribor,12:11:16,919,2,---,---,---,---,
Estribor,12:11:41,920,3,---,---,---,---,
Estribor,12:12:06,919,5,---,---,---,---,
Estribor,12:12:31,919,1,27,1,---,---,
Estribor,12:12:58,918,6,---,---,---,---,
Estribor,12:13:24,---,---,---,---,---,---,
Estribor,12:13:47,919,7,---,---,---,---,
Estribor,12:14:12,---,---,---,---,---,---,
Estribor,12:14:37,---,---,---,---,---,---,
Estribor,12:15:03,920,0,22,9,---,---,
Estribor,12:15:32,925,4,---,---,---,---,
Estribor,12:16:02,---,---,---,---,---,---,
Estribor,12:16:31,---,---,---,---,---,---,
Estribor,12:16:56,920,9,---,---,---,---,
Estribor,12:17:18,916,8,24,9,---,---,
Estribor,12:17:41,---,---,---,---,---,---,
Estribor,12:18:06,860,7,25,0,---,---,
Estribor,12:18:31,826,7,25,1,---,---,
Estribor,12:18:56,795,6,25,2,---,---,
Estribor,12:19:21,765,3,25,1,---,---,
Estribor,12:19:47,736,4,25,1,---,---,
Estribor,12:20:12,707,4,25,4,---,---,
Estribor,12:20:35,682,9,25,6,---,---,
Estribor,12:20:58,660,5,25,5,---,---,
Estribor,12:21:22,637,2,25,1,---,---,
Estribor,12:21:47,611,8,25,4,---,---,
Estribor,12:22:10,588,6,25,1,---,---,
Estribor,12:22:34,565,3,25,4,---,---,
Estribor,12:22:58,542,3,25,2,---,---,
Estribor,12:23:21,518,2,25,2,---,---,
Estribor,12:23:45,496,1,25,2,---,---,
Estribor,12:24:08,474,0,25,2,---,---,
Estribor,12:24:32,453,0,24,7,---,---,
Estribor,12:24:55,431,2,---,---,---,---,
Estribor,12:25:19,405,9,22,8,---,---,
Estribor,12:25:43,381,4,21,4,---,---,
Estribor,12:26:06,356,3,19,1,---,---,
Estribor,12:26:30,331,5,16,2,---,---,
Estribor,12:26:53,307,6,9,8,---,---,
Estribor,12:27:17,280,3,8,1,---,---,
Estribor,12:27:45,---,---,---,---,---,---,
Estribor,12:28:06,221,4,10,7,---,---,
Estribor,12:28:29,202,6,9,9,---,---,
Estribor,12:28:53,182,9,10,0,---,---,
Estribor,12:29:16,158,4,10,3,---,---,
Estribor,12:29:40,132,7,10,0,---,---,
Estribor,12:30:04,108,2,8,3,---,---,
Estribor,12:30:27,89,8,7,3,---,---,
Estribor,12:30:55,---,---,---,---,---,---,
Estribor,12:31:17,48,2,2,6,---,---,
Estribor,12:31:41,31,8,2,3,---,---,
Estribor,12:32:04,22,7,3,9,---,---,
Estribor,12:32:28,14,2,5,6,---,---,
Estribor,12:32:54,9,8,---,---,---,---,
Estribor,12:33:24,---,---,---,---,---,---,
Estribor,12:33:52,---,---,---,---,---,---,
Estribor,12:34:20,---,---,---,---,---,---,
Estribor,12:34:48,---,---,---,---,---,---,
Estribor,12:35:16,---,---,---,---,---,---,
Estribor,12:35:44,---,---,---,---,---,---,
Estribor,12:36:12,---,---,---,---,---,---,
Estribor,12:36:40,---,---,---,---,---,---,
Estribor,12:37:08,---,---,---,---,---,---,
Estribor,12:37:37,---,---,---,---,---,---,
Estribor,12:38:07,---,---,---,---,---,---,
Estribor,12:38:36,---,---,---,---,---,---,
Estribor,12:39:04,---,---,---,---,---,---,
Estribor,12:39:33,---,---,---,---,---,---,
Estribor,12:40:03,---,---,---,---,---,---,
Estribor,12:40:31,---,---,---,---,---,---,
Estribor,12:41:00,---,---,---,---,---,---,
Estribor,12:41:29,---,---,---,---,---,---,
Estribor,12:41:59,---,---,---,---,---,---,
Estribor,12:42:28,---,---,---,---,---,---,
Estribor,12:42:58,---,---,---,---,---,---,
Estribor,12:43:27,---,---,---,---,---,---,
Estribor,12:43:56,---,---,---,---,---,---,
Estribor,12:44:26,---,---,---,---,---,---,
Estribor,12:44:55,---,---,---,---,---,---,
Estribor,12:45:24,---,---,---,---,---,---,
Estribor,12:45:54,---,---,---,---,---,---,
Estribor,12:46:23,---,---,---,---,---,---,
Estribor,12:46:53,---,---,---,---,---,---,
Estribor,12:47:22,---,---,---,---,---,---,
Estribor,12:47:51,---,---,---,---,---,---,
Estribor,12:48:21,---,---,---,---,---,---,
Estribor,12:48:50,---,---,---,---,---,---,
Estribor,12:49:19,---,---,---,---,---,---,
Estribor,12:49:49,---,---,---,---,---,---,
Estribor,12:50:18,---,---,---,---,---,---,
Estribor,12:50:48,---,---,---,---,---,---,
Estribor,12:51:17,---,---,---,---,---,---,
Estribor,12:51:46,---,---,---,---,---,---,
Estribor,12:52:17,---,---,---,---,---,---,
Estribor,12:52:46,---,---,---,---,---,---,
Estribor,12:53:16,---,---,---,---,---,---,
Estribor,12:53:45,---,---,---,---,---,---,
Estribor,12:54:14,---,---,---,---,---,---,
Estribor,12:54:44,---,---,---,---,---,---,
Estribor,12:55:13,---,---,---,---,---,---,
Estribor,12:55:42,---,---,---,---,---,---,
Estribor,12:56:12,---,---,---,---,---,---,
Estribor,12:56:40,---,---,---,---,---,---,
Estribor,12:57:08,---,---,---,---,---,---,
Estribor,12:57:36,---,---,---,---,---,---,
Estribor,12:58:02,---,---,---,---,---,---,
Estribor,12:58:32,---,---,---,---,---,---,
Estribor,12:59:01,---,---,---,---,---,---,
Estribor,12:59:25,18,2,3,7,---,---,
Estribor,12:59:50,19,4,5,5,---,---,
Estribor,13:00:15,---,4,1,---,---,---,
Estribor,13:00:40,116,2,5,0,---,---,
Estribor,13:01:09,---,---,---,---,---,---,
Estribor,13:01:32,---,7,0,---,---,---,
Estribor,13:01:56,306,7,4,1,---,---,
Estribor,13:02:21,---,---,---,---,---,---,
Estribor,13:02:44,---,---,---,---,---,---,
Estribor,13:03:07,490,7,---,---,---,---,
Estribor,13:03:33,---,---,---,---,---,---,
Estribor,13:04:00,---,---,---,---,---,---,
Estribor,13:04:24,690,0,---,---,---,---,
Estribor,13:04:49,---,---,---,---,---,---,
Estribor,13:05:12,---,7,2,---,---,---,
Estribor,13:05:36,836,4,8,8,---,---,
Estribor,13:06:03,---,---,---,---,---,---,
Estribor,13:06:27,843,3,3,0,---,---,
Estribor,13:06:50,846,0,4,3,---,---,
Estribor,13:07:16,---,---,---,---,---,---,
Estribor,13:07:37,842,9,---,---,---,---,
Estribor,13:08:00,841,9,---,---,---,---,
Estribor,13:08:26,843,3,---,---,---,---,
Estribor,13:08:54,---,---,---,---,---,---,
Estribor,13:09:18,842,3,---,---,---,---,
Estribor,13:09:46,843,1,34,6,---,---,
Estribor,13:10:10,842,7,---,---,---,---,
Estribor,13:10:33,843,2,38,1,---,---,
Estribor,13:11:00,---,---,---,---,---,---,
Estribor,13:11:21,843,1,37,4,---,---,
Estribor,13:11:47,843,9,---,---,---,---,
Estribor,13:12:09,842,3,37,3,---,---,
Estribor,13:12:34,843,5,36,8,---,---,
Estribor,13:12:57,844,5,36,7,---,---,
Estribor,13:13:22,843,6,37,1,---,---,
Estribor,13:13:48,844,3,---,---,---,---,
Estribor,13:14:09,844,6,36,7,---,---,
Estribor,13:14:34,844,4,36,0,---,---,
Estribor,13:15:00,---,---,---,---,---,---,
Estribor,13:15:27,---,---,---,---,---,---,
Estribor,13:15:49,844,4,36,5,---,---,
Estribor,13:16:14,844,2,36,0,---,---,
Estribor,13:16:38,844,5,---,---,---,---,
Estribor,13:17:00,844,3,35,3,---,---,
Estribor,13:17:25,844,3,35,0,---,---,
Estribor,13:17:48,844,0,---,---,---,---,
Estribor,13:18:11,843,9,34,9,---,---,
Estribor,13:18:34,844,2,---,---,---,---,
Estribor,13:18:57,844,4,---,---,---,---,
Estribor,13:19:19,844,5,35,4,---,---,
Estribor,13:19:43,844,0,35,4,---,---,
Estribor,13:20:09,844,5,---,---,---,---,
Estribor,13:20:31,845,3,33,4,---,---,
Estribor,13:20:54,844,4,33,9,---,---,
Estribor,13:21:17,844,0,34,4,---,---,
Estribor,13:21:40,848,5,35,5,---,---,
Estribor,13:22:05,858,2,---,---,---,---,
Estribor,13:22:27,870,0,35,8,---,---,
Estribor,13:22:52,881,2,---,---,---,---,
Estribor,13:23:13,881,0,34,7,---,---,
Estribor,13:23:37,880,4,34,1,---,---,
Estribor,13:24:00,881,2,35,2,---,---,
Estribor,13:24:26,880,6,37,9,---,---,
Estribor,13:24:51,880,3,---,---,---,---,
Estribor,13:25:18,---,---,---,---,---,---,
Estribor,13:25:41,880,3,34,8,---,---,
Estribor,13:26:05,880,4,35,6,---,---,
Estribor,13:26:27,880,4,35,5,---,---,
Estribor,13:26:51,879,8,---,---,---,---,
Estribor,13:27:12,880,0,34,7,---,---,
Estribor,13:27:36,880,7,---,---,---,---,
Estribor,13:27:58,879,4,---,---,---,---,
Estribor,13:28:21,880,1,---,---,---,---,
Estribor,13:28:43,880,5,---,---,---,---,
Estribor,13:29:04,880,7,35,1,---,---,
Estribor,13:29:30,---,---,---,---,---,---,
Estribor,13:29:51,880,1,35,7,---,---,
Estribor,13:30:16,880,5,35,2,---,---,
Estribor,13:30:39,880,1,---,---,---,---,
Estribor,13:31:01,880,1,35,7,---,---,
Estribor,13:31:27,880,3,---,---,---,---,
Estribor,13:31:48,880,4,35,4,---,---,
Estribor,13:32:12,880,6,35,7,---,---,
Estribor,13:32:34,879,9,36,0,---,---,
Estribor,13:32:59,879,4,35,6,---,---,
Estribor,13:33:25,881,0,---,---,---,---,
Estribor,13:33:48,880,5,34,8,---,---,
Estribor,13:34:12,880,7,35,2,---,---,
Estribor,13:34:36,880,7,---,---,---,---,
Estribor,13:34:59,881,3,35,4,---,---,
Estribor,13:35:22,880,5,35,5,---,---,
Estribor,13:35:46,880,0,36,4,---,---,
Estribor,13:36:09,880,3,35,2,---,---,
Estribor,13:36:33,880,9,---,---,---,---,
Estribor,13:36:55,880,7,34,8,---,---,
Estribor,13:37:19,882,8,---,---,---,---,
Estribor,13:37:42,880,7,---,---,---,---,
Estribor,13:38:04,881,4,---,---,---,---,
Estribor,13:38:29,881,1,---,---,---,---,
Estribor,13:38:52,880,6,33,1,---,---,
Estribor,13:39:15,880,7,---,---,---,---,
Estribor,13:39:38,879,5,---,---,---,---,
Estribor,13:40:00,880,2,---,---,---,---,
Estribor,13:40:26,---,---,---,---,---,---,
Estribor,13:40:48,880,4,---,---,---,---,
Estribor,13:41:09,880,2,31,4,---,---,
Estribor,13:41:33,879,6,32,4,---,---,
Estribor,13:41:55,879,0,31,9,---,---,
Estribor,13:42:18,879,6,33,4,---,---,
Estribor,13:42:41,880,0,31,8,---,---,
Estribor,13:43:05,880,1,31,3,---,---,
Estribor,13:43:29,880,7,---,---,---,---,
Estribor,13:43:51,879,9,31,6,---,---,
Estribor,13:44:14,880,3,31,4,---,---,
Estribor,13:44:39,880,3,---,---,---,---,
Estribor,13:45:00,880,3,32,4,---,---,
Estribor,13:45:22,880,2,32,7,---,---,
Estribor,13:45:44,880,7,---,---,---,---,
Estribor,13:46:05,879,5,28,3,---,---,
Estribor,13:46:30,879,9,---,---,---,---,
Estribor,13:46:53,881,4,---,---,---,---,
Estribor,13:47:15,881,0,---,---,---,---,
Estribor,13:47:37,880,9,---,---,---,---,
Estribor,13:48:02,880,5,28,7,---,---,
Estribor,13:48:25,880,4,---,---,---,---,
Estribor,13:48:48,879,8,---,---,---,---,
Estribor,13:49:09,880,2,29,5,---,---,
Estribor,13:49:33,880,1,---,---,---,---,
Estribor,13:49:54,880,9,29,4,---,---,
Estribor,13:50:18,878,7,28,9,---,---,
Estribor,13:50:43,869,1,28,5,---,---,
Estribor,13:51:09,---,---,---,---,---,---,
Estribor,13:51:37,---,---,---,---,---,---,
Estribor,13:52:05,---,---,---,---,---,---,
Estribor,13:52:32,---,---,---,---,---,---,
Estribor,13:52:58,---,---,---,---,---,---,
Estribor,13:53:25,---,---,---,---,---,---,
Estribor,13:53:49,682,4,28,4,---,---,
Estribor,13:54:17,---,---,---,---,---,---,
Estribor,13:54:45,---,---,---,---,---,---,
Estribor,13:55:12,---,---,---,---,---,---,
Estribor,13:55:36,573,7,28,4,---,---,
Estribor,13:56:06,---,---,---,---,---,---,
Estribor,13:56:33,514,4,---,---,---,---,
Estribor,13:56:57,488,1,28,4,---,---,
Estribor,13:57:25,458,6,28,7,---,---,
Estribor,13:57:52,430,4,29,1,---,---,
Estribor,13:58:16,---,---,---,---,---,---,
Estribor,13:58:44,---,---,---,---,---,---,
Estribor,13:59:06,345,9,---,---,---,---,
Estribor,13:59:32,312,0,21,2,---,---,
Estribor,14:00:01,---,---,---,---,---,---,
Estribor,14:00:28,---,---,---,---,---,---,
Estribor,14:00:57,---,---,---,---,---,---,
Estribor,14:01:23,187,1,---,---,---,---,
Estribor,14:01:49,159,4,11,5,---,---,
Estribor,14:02:13,142,0,9,1,---,---,
Estribor,14:02:39,119,4,7,4,---,---,
Estribor,14:03:05,94,1,9,8,---,---,
Estribor,14:03:28,71,9,8,8,---,---,
Estribor,14:03:52,51,0,8,0,---,---,
Estribor,14:04:15,29,5,7,1,---,---,
Estribor,14:04:39,15,4,5,8,---,---,
Estribor,14:05:07,---,---,---,---,---,---,
Estribor,14:05:34,---,---,---,---,---,---,
Estribor,14:06:02,---,---,---,---,---,---,
Estribor,14:06:30,---,---,---,---,---,---,
Estribor,14:06:56,---,---,---,---,---,---,
Estribor,14:07:24,---,---,---,---,---,---,
Estribor,14:07:52,---,---,---,---,---,---,
Estribor,14:08:20,---,---,---,---,---,---,
Estribor,14:08:48,---,---,---,---,---,---,
Estribor,14:09:16,---,---,---,---,---,---,
Estribor,14:09:44,---,---,---,---,---,---,
Estribor,14:10:12,---,---,---,---,---,---,
Estribor,14:10:41,---,---,---,---,---,---,
Estribor,14:11:11,---,---,---,---,---,---,
Estribor,14:11:39,---,---,---,---,---,---,
Estribor,14:12:07,---,---,---,---,---,---,
Estribor,14:12:35,---,---,---,---,---,---,
Estribor,14:13:04,---,---,---,---,---,---,
Estribor,14:13:33,---,---,---,---,---,---,
Estribor,14:14:01,---,---,---,---,---,---,
Estribor,14:14:29,---,---,---,---,---,---,
Estribor,14:14:59,---,---,---,---,---,---,
Estribor,14:15:28,---,---,---,---,---,---,
Estribor,14:15:57,---,---,---,---,---,---,
Estribor,14:16:27,---,---,---,---,---,---,
Estribor,14:16:56,---,---,---,---,---,---,
Estribor,14:17:26,---,---,---,---,---,---,
Estribor,14:17:55,---,---,---,---,---,---,
Estribor,14:18:24,---,---,---,---,---,---,
Estribor,14:18:54,---,---,---,---,---,---,
Estribor,14:19:23,---,---,---,---,---,---,
Estribor,14:19:52,---,---,---,---,---,---,
Estribor,14:20:22,---,---,---,---,---,---,
Estribor,14:20:51,---,---,---,---,---,---,
Estribor,14:21:21,---,---,---,---,---,---,
Estribor,14:21:50,---,---,---,---,---,---,
Estribor,14:22:19,---,---,---,---,---,---,
Estribor,14:22:49,---,---,---,---,---,---,
Estribor,14:23:18,---,---,---,---,---,---,
Estribor,14:23:48,---,---,---,---,---,---,
Estribor,14:24:18,---,---,---,---,---,---,
Estribor,14:24:47,---,---,---,---,---,---,
Estribor,14:25:16,---,---,---,---,---,---,
Estribor,14:25:46,---,---,---,---,---,---,
Estribor,14:26:15,---,---,---,---,---,---,
Estribor,14:26:44,---,---,---,---,---,---,
Estribor,14:27:14,---,---,---,---,---,---,
Estribor,14:27:43,---,---,---,---,---,---,
Estribor,14:28:13,---,---,---,---,---,---,
Estribor,14:28:42,---,---,---,---,---,---,
Estribor,14:29:11,---,---,---,---,---,---,
Estribor,14:29:41,---,---,---,---,---,---,
Estribor,14:30:10,---,---,---,---,---,---,
Estribor,14:30:40,---,---,---,---,---,---,
Estribor,14:31:09,---,---,---,---,---,---,
Estribor,14:31:38,---,---,---,---,---,---,
Estribor,14:32:08,---,---,---,---,---,---,
Estribor,14:32:37,---,---,---,---,---,---,
Estribor,14:33:06,---,---,---,---,---,---,
Estribor,14:33:36,---,---,---,---,---,---,
Estribor,14:34:05,---,---,---,---,---,---,
Estribor,14:34:35,---,---,---,---,---,---,
Estribor,14:35:04,---,---,---,---,---,---,
Estribor,14:35:33,---,---,---,---,---,---,
Estribor,14:36:03,---,---,---,---,---,---,
Estribor,14:36:32,---,---,---,---,---,---,
Estribor,14:37:01,---,---,---,---,---,---,
Estribor,14:37:31,---,---,---,---,---,---,
Estribor,14:38:00,---,---,---,---,---,---,
Estribor,14:38:28,---,---,---,---,---,---,
Estribor,14:38:56,---,---,---,---,---,---,
Estribor,14:39:23,1008,7,---,---,---,---,
Estribor,14:39:51,---,---,---,---,---,---,
Estribor,14:40:16,---,---,---,---,---,---,
Estribor,14:40:43,20,9,4,8,---,---,
