,Tiempo,Escalas(m)Babor,Datos1(°)Babor,Escalas(m)Starboard Door Heel,Datos1(°)Starboard Door Heel,Escalas(m)Estribor,Datos1(Fa)Estribor,Escalas(m)Capturas 1,Datos1()Capturas 1
0,2019-11-14 05:44:00,878.68,,878.4599999999997,44.85000000000001,879.3500000000001,25.925,1012.16,0.0
1,2019-11-14 05:48:00,879.8222222222223,46.98125,878.2166666666667,48.95,881.1200000000001,28.9,1014.7166666666667,0.0
2,2019-11-14 05:52:00,879.9374999999999,51.0578125,877.9,57.35,879.4833333333332,31.65,1016.3000000000003,0.0
3,2019-11-14 05:56:00,879.9000000000002,50.531944444444456,879.925,49.85,880.3,33.4,1015.65,0.0
4,2019-11-14 06:00:00,880.75,49.003125,879.8666666666667,44.43333333333334,880.1999999999998,34.56964285714286,1015.9666666666666,0.0
5,2019-11-14 06:04:00,879.9999999999999,48.68333333333332,878.68,49.71,880.46,35.3,1015.85,0.0
6,2019-11-14 06:08:00,880.211111111111,47.99166666666667,878.3142857142857,55.61666666666667,879.6800000000002,35.8625,1016.7166666666667,0.0
7,2019-11-14 06:12:00,879.8124999999999,49.33125,879.8666666666667,54.03611111111112,879.5600000000002,35.56800000000001,1017.46,0.0
8,2019-11-14 06:16:00,880.2857142857142,49.98928571428571,878.9000000000002,48.01875,881.0285714285714,33.133061224489786,1016.8375,0.0
9,2019-11-14 06:20:00,880.0600000000002,47.885,878.4714285714286,50.94398496240603,879.8571428571429,33.751020408163264,1017.71,0.0
10,2019-11-14 06:24:00,881.3714285714287,49.12857142857143,880.2666666666668,50.131578947368425,880.7199999999998,33.594285714285704,1017.85,0.0
11,2019-11-14 06:28:00,879.72,42.74,879.1899999999998,50.30263157894736,881.342857142857,31.57142857142857,1017.0666666666667,0.0
12,2019-11-14 06:32:00,879.5142857142857,41.42857142857143,879.22,52.79421052631579,881.4399999999998,31.0,1018.7125,0.0
13,2019-11-14 06:36:00,891.3624999999997,47.825,885.6,45.85,885.5166666666668,30.13333333333333,1027.8714285714286,0.0
14,2019-11-14 06:40:00,909.3,47.4,907.2375,46.45625,908.0,32.425,1045.975,0.0
15,2019-11-14 06:44:00,909.4857142857144,46.5,907.15,46.10833333333334,909.0,32.38928571428571,1046.54,0.0
16,2019-11-14 06:48:00,908.8166666666666,45.64583333333334,906.4,44.1,908.5333333333333,32.36666666666667,1046.825,0.0
17,2019-11-14 06:52:00,908.7714285714284,48.175,906.6333333333333,41.59166666666667,907.9666666666667,32.06,1046.7,0.0
18,2019-11-14 06:56:00,907.825,52.90833333333333,906.4833333333332,42.36666666666667,907.48,32.388000000000005,1046.5666666666666,0.0
19,2019-11-14 07:00:00,908.8571428571428,49.76666666666666,906.525,41.65,908.76,32.75,1045.5857142857144,0.0
20,2019-11-14 07:04:00,910.4333333333333,48.030555555555544,909.3833333333333,40.81666666666667,910.76,33.01,1046.5428571428572,0.0
21,2019-11-14 07:08:00,918.311111111111,48.96547619047619,916.8666666666667,52.58333333333334,917.825,31.19166666666667,1055.5,0.0
22,2019-11-14 07:12:00,917.3714285714284,45.6952806122449,916.18,46.77,918.1714285714287,30.661904761904758,1055.8166666666666,0.0
23,2019-11-14 07:16:00,918.2714285714287,47.5625,916.5666666666667,50.43409090909091,918.8,33.3,1057.6,0.0
24,2019-11-14 07:20:00,917.725,50.4564525462963,918.4666666666667,46.37272727272728,917.8,33.3,1055.9833333333333,0.0
25,2019-11-14 07:24:00,919.7428571428572,51.101851851851855,917.3285714285713,43.8038961038961,917.94,32.54,1057.375,0.0
26,2019-11-14 07:28:00,918.5833333333335,50.58425925925926,916.92,45.05,918.9833333333332,29.79523809523809,1056.52,0.0
27,2019-11-14 07:32:00,918.275,50.18611111111111,916.44,42.87428571428571,918.18,29.37142857142857,1056.7666666666667,0.0
28,2019-11-14 07:36:00,918.3333333333335,49.78796296296296,916.9666666666667,43.97142857142857,917.825,29.275,1057.075,0.0
29,2019-11-14 07:40:00,916.7571428571428,49.27037037037037,917.1714285714287,41.59560439560439,916.575,29.880357142857147,1055.6666666666665,0.0
30,2019-11-14 07:44:00,770.1888888888892,48.63333333333333,763.5111111111112,46.646153846153844,746.775,29.1875,874.9428571428571,0.0
