,Tiempo,Escalas(m)Babor,Datos1(°)Babor,Escalas(m)Starboard Door Heel,Datos1(°)Starboard Door Heel,Escalas(m)Estribor,Datos1(Fa)Estribor,Escalas(m)Capturas 1,Datos1()Capturas 1
0,2019-11-14 06:04:00,589.7428571428571,46.021428571428565,589.8285714285714,45.12857142857143,591.4250000000002,34.525,726.22,0.0
1,2019-11-14 06:08:00,589.71,45.56500000000001,589.1999999999998,49.31666666666666,590.5857142857143,35.142857142857146,726.7111111111111,0.0
2,2019-11-14 06:12:00,589.6499999999999,44.835,589.425,47.7875,591.111111111111,35.072222222222216,726.6333333333333,0.0
3,2019-11-14 06:16:00,589.7099999999998,42.81999999999999,589.6222222222223,44.03888888888889,591.2,32.27142857142857,728.17,0.0
4,2019-11-14 06:20:00,589.85,44.70333333333333,590.3777777777776,42.91666666666666,590.87,31.42,728.8111111111111,0.0
5,2019-11-14 06:24:00,590.1777777777778,42.529629629629625,589.5777777777778,43.82222222222222,590.6857142857143,32.542857142857144,728.72,0.0
6,2019-11-14 06:28:00,590.22,41.92,589.7624999999998,43.35,590.92,30.809999999999995,728.7374999999997,0.0
7,2019-11-14 06:32:00,611.51,45.06333333333333,610.0375,44.00000000000001,611.2625,32.7625,749.1111111111112,0.0
8,2019-11-14 06:36:00,626.0,43.49166666666667,625.5285714285714,49.10000000000001,626.6,31.97142857142857,764.6250000000001,0.0
9,2019-11-14 06:40:00,626.4333333333335,45.8388888888889,625.5,44.58000000000001,626.4888888888888,31.933333333333334,764.3700000000001,0.0
10,2019-11-14 06:44:00,626.4000000000002,46.94499999999999,625.2624999999998,38.7,626.87,30.379999999999995,764.842857142857,0.0
11,2019-11-14 06:48:00,626.45,45.96,625.0777777777778,38.35555555555555,626.71,29.8,764.53,0.0
12,2019-11-14 06:52:00,626.3100000000002,43.17000000000001,625.0714285714286,39.31428571428571,627.1625,28.825,764.8100000000002,0.0
13,2019-11-14 06:56:00,626.3777777777777,42.65000000000001,625.4,38.65000000000001,626.725,29.8125,764.8777777777779,0.0
14,2019-11-14 07:00:00,626.25,42.76000000000001,625.2714285714286,43.3,626.75,31.543750000000006,764.13,0.0
15,2019-11-14 07:04:00,626.0200000000002,42.485,625.8100000000002,39.83,626.9666666666667,31.42222222222223,764.67,0.0
16,2019-11-14 07:08:00,626.0111111111112,41.727777777777774,626.5500000000002,47.43333333333334,626.7666666666668,31.68333333333333,764.8499999999998,0.0
17,2019-11-14 07:12:00,625.9,43.02,625.7166666666667,43.87083333333333,628.3166666666666,32.06666666666666,764.1555555555556,0.0
18,2019-11-14 07:16:00,625.64,42.47,625.8111111111111,46.48055555555556,626.6500000000002,32.85,764.38,0.0
19,2019-11-14 07:20:00,625.62,42.41,625.7874999999998,48.15000000000001,627.1857142857143,32.2,764.6800000000002,0.0
20,2019-11-14 07:24:00,625.99,44.77,625.9333333333333,45.46666666666667,628.0875000000002,32.3,764.6222222222221,0.0
21,2019-11-14 07:28:00,624.35,43.86999999999999,624.7857142857142,45.30714285714286,626.26,31.910000000000004,763.64,0.0
22,2019-11-14 07:32:00,639.5999999999998,41.06666666666667,637.6428571428571,47.171428571428564,635.92,29.48,777.1300000000001,0.0
23,2019-11-14 07:36:00,662.03,45.19,660.8875,48.85,662.2857142857141,30.87142857142857,800.78,0.0
24,2019-11-14 07:40:00,662.5500000000002,48.24,661.37,41.58,662.7900000000002,30.305,801.76,0.0
25,2019-11-14 07:44:00,662.6,44.95,661.18,40.795,662.5090909090909,29.113636363636363,801.8199999999998,0.0
26,2019-11-14 07:48:00,662.65,45.3,661.3444444444443,40.07777777777777,662.49,28.665000000000006,801.7874999999998,0.0
27,2019-11-14 07:52:00,662.3818181818182,44.74545454545454,661.23,39.82,662.16,29.15,801.83,0.0
28,2019-11-14 07:56:00,662.86,42.335,661.26,40.09,662.36,28.800000000000004,801.8818181818181,0.0
29,2019-11-14 08:00:00,612.3571428571429,43.5,606.3444444444443,36.641666666666666,615.4571428571427,28.114285714285717,801.0,0.0
