,Tiempo,Escalas(m)Babor,Datos1(°)Babor,Escalas(m)Starboard Door Heel,Datos1(°)Starboard Door Heel,Escalas(m)Estribor,Datos1(Fa)Estribor,Escalas(m)Capturas 1,Datos1()Capturas 1
0,2019-11-14 11:40:00,475.24285714285713,42.52,533.6166666666667,51.2125,499.6166666666666,12.895,635.8625,0.0
1,2019-11-14 11:44:00,553.1666666666666,42.39555555555556,555.4571428571429,54.65714285714285,557.32,32.496,692.25,0.0
2,2019-11-14 11:48:00,552.1777777777777,43.01666666666666,555.3666666666667,53.7,556.5666666666667,32.666666666666664,689.2428571428572,0.0
3,2019-11-14 11:52:00,552.24,38.53,555.588888888889,51.625925925925934,557.1857142857142,31.32142857142857,693.4444444444445,0.0
4,2019-11-14 11:56:00,553.73,41.406666666666666,555.925,51.97083333333333,557.1181818181818,28.65454545454545,694.6125,0.0
5,2019-11-14 12:00:00,554.4090909090909,43.03939393939394,555.78,49.74,557.3,28.02222222222223,695.2777777777777,0.0
6,2019-11-14 12:04:00,554.47,39.37,556.92,49.94000000000001,557.5285714285715,30.314285714285717,694.72,0.0
7,2019-11-14 12:08:00,554.1700000000002,40.44499999999999,556.4999999999999,52.76363636363637,557.6,30.63888888888889,694.8777777777777,0.0
8,2019-11-14 12:12:00,555.4454545454546,43.66818181818181,555.51,49.540000000000006,556.8181818181819,28.972727272727266,695.1500000000002,0.0
9,2019-11-14 12:16:00,554.9599999999998,45.25000000000001,555.6200000000001,52.69999999999999,557.0222222222224,31.36111111111111,695.0400000000002,0.0
10,2019-11-14 12:20:00,554.89,43.53999999999999,555.5600000000002,51.125,556.5,29.89090909090909,694.5199999999999,0.0
11,2019-11-14 12:24:00,554.0,42.575,554.3125,54.07500000000001,550.3333333333334,29.649999999999995,694.2857142857141,0.0
