,Tiempo,Escalas(m)Babor,Datos1(°)Babor,Escalas(m)Starboard Door Heel,Datos1(°)Starboard Door Heel,Escalas(m)Estribor,Datos1(Fa)Estribor,Escalas(m)Capturas 1,Datos1()Capturas 1
0,2019-11-14 12:40:00,801.325,48.8157967032967,800.0555555555558,50.17499999999999,803.25,5.7666666666666675,926.5,0.0
1,2019-11-14 12:44:00,806.5888888888887,53.292307692307695,807.53,52.4975,808.74,34.695,945.4375,0.1875
2,2019-11-14 12:48:00,809.45,54.12500000000001,808.7600000000001,47.635,808.8857142857142,35.55714285714286,948.7,0.0
3,2019-11-14 12:52:00,809.7249999999998,51.52500000000001,808.1800000000002,49.14,769.1166666666667,32.13333333333333,1192.0333333333335,0.0
4,2019-11-14 12:56:00,810.2285714285713,47.95,808.7888888888887,40.35555555555555,809.7444444444444,25.68888888888889,946.7555555555556,0.0
5,2019-11-14 13:00:00,811.4666666666667,40.58703703703704,809.5,40.670408163265314,810.825,20.21,947.214285714286,0.0
6,2019-11-14 13:04:00,837.3499999999998,40.31388888888889,838.9333333333334,53.39285714285714,833.1999999999998,28.926666666666666,967.85,0.0
7,2019-11-14 13:08:00,880.7,41.35833333333333,881.6,53.2,880.4,30.6,1019.6,0.0
8,2019-11-14 13:12:00,880.7333333333332,42.27222222222222,881.2199999999998,42.92,883.125,31.034375,1020.1,0.0
9,2019-11-14 13:16:00,882.4666666666667,43.05555555555554,880.7833333333333,55.15833333333334,784.8499999999998,30.98125,1020.2625,0.0
10,2019-11-14 13:20:00,882.6,43.577777777777776,880.1333333333333,63.65,882.5,30.780357142857145,1020.3222222222223,0.0
11,2019-11-14 13:24:00,883.4,43.838888888888896,881.1125000000002,52.43875,882.3749999999999,31.021428571428572,1019.68,0.0
12,2019-11-14 13:28:00,884.2,44.1,901.6,44.73,903.2,31.32272727272727,1034.3200000000004,0.0
13,2019-11-14 13:32:00,40.9,22.05,910.175,47.915,910.6333333333333,31.93636363636364,1049.1799999999996,0.0
14,2019-11-14 13:36:00,1572.7,0.0,910.56,53.849428571428575,910.125,32.79545454545454,1047.7857142857142,0.0
15,2019-11-14 13:40:00,908.8,2.1375,909.66,54.01428571428572,909.68,33.722727272727276,1048.1333333333332,0.0
16,2019-11-14 13:44:00,910.2000000000003,11.4,911.0857142857143,44.5,911.1333333333333,33.625,1048.0,0.0
17,2019-11-14 13:48:00,908.7,22.8,909.84,49.68181818181819,910.7,33.65277777777778,1046.7500000000002,0.0
18,2019-11-14 13:52:00,909.45,32.77500000000001,910.1875,49.81136363636364,910.62,33.049523809523805,1047.9714285714283,0.0
19,2019-11-14 13:56:00,909.7,37.05,909.32,55.223333333333336,912.4333333333334,32.928571428571416,1049.875,0.0
20,2019-11-14 14:00:00,911.08,45.6,910.1888888888888,44.1,910.5666666666666,32.85,1048.2599999999998,0.0
21,2019-11-14 14:04:00,909.7,57.47000000000001,909.8571428571428,43.43333333333334,913.26,32.92857142857143,1049.38,0.0
22,2019-11-14 14:08:00,798.8857142857141,63.06666666666667,807.7857142857142,42.11818181818182,826.5333333333333,32.89285714285714,977.275,0.25
23,2019-11-14 14:12:00,552.8833333333333,67.00555555555555,561.0,40.154545454545456,406.31666666666666,32.08148148148148,661.1625,0.0
