Code,Tiempo,Escalas(m),Datos1(m),Datos2(m),Latitude,Longitude,Sonda(m),Comment
Cabecera altura,09:29:38,---,---,---,---,---,---,
Cabecera altura,09:31:50,---,---,---,---,---,---,
Cabecera altura,09:34:02,---,---,---,---,---,---,
Cabecera altura,09:36:14,---,---,---,---,---,---,
Cabecera altura,09:38:54,---,---,---,---,---,---,
Cabecera altura,09:42:02,---,---,---,---,---,---,
Cabecera altura,09:44:14,---,---,---,---,---,---,
Cabecera altura,09:46:27,---,---,---,---,---,---,
Cabecera altura,09:49:07,---,---,---,---,---,---,
Cabecera altura,09:51:19,---,---,---,---,---,---,
Cabecera altura,09:53:32,---,---,---,---,---,---,
Cabecera altura,09:55:44,---,---,---,---,---,---,
Cabecera altura,09:58:24,---,---,---,---,---,---,
Cabecera altura,10:00:36,---,---,---,---,---,---,
Cabecera altura,10:03:16,---,---,---,---,---,---,
Cabecera altura,10:05:29,---,---,---,---,---,---,
Cabecera altura,10:07:41,---,---,---,---,---,---,
Cabecera altura,10:09:53,---,---,---,---,---,---,
Cabecera altura,10:12:05,---,---,---,---,---,---,
Cabecera altura,10:14:17,---,---,---,---,---,---,
Cabecera altura,10:16:30,---,---,---,---,---,---,
Cabecera altura,10:18:42,---,---,---,---,---,---,
Cabecera altura,10:20:54,---,---,---,---,---,---,
Cabecera altura,10:23:07,---,---,---,---,---,---,
Cabecera altura,10:25:19,---,---,---,---,---,---,
Cabecera altura,10:27:31,---,---,---,---,---,---,
Cabecera altura,10:29:43,---,---,---,---,---,---,
Cabecera altura,10:31:56,---,---,---,---,---,---,
Cabecera altura,10:34:08,---,---,---,---,---,---,
Cabecera altura,10:36:20,---,---,---,---,---,---,
Cabecera altura,10:38:32,---,---,---,---,---,---,
Cabecera altura,10:41:12,---,---,---,---,---,---,
Cabecera altura,10:43:25,---,---,---,---,---,---,
Cabecera altura,10:45:37,---,---,---,---,---,---,
Cabecera altura,10:47:49,---,---,---,---,---,---,
Cabecera altura,10:50:01,---,---,---,---,---,---,
Cabecera altura,10:52:14,---,---,---,---,---,---,
Cabecera altura,10:54:54,---,---,---,---,---,---,
Cabecera altura,10:57:06,---,---,---,---,---,---,
Cabecera altura,10:59:46,---,---,---,---,---,---,
Cabecera altura,11:01:58,---,---,---,---,---,---,
