Code,Tiempo,Escalas(m),Datos1(Fa),Datos2(m),Latitude,Longitude,Sonda(m),Comment
Estribor,15:17:17,---,---,---,---,---,---,
Estribor,15:17:46,---,---,---,---,---,---,
Estribor,15:18:11,916,2,---,---,---,---,
Estribor,15:18:35,916,6,---,---,---,---,
Estribor,15:18:57,915,5,34,4,---,---,
Estribor,15:19:22,916,7,---,---,---,---,
Estribor,15:19:49,916,4,---,---,---,---,
Estribor,15:20:16,---,---,---,---,---,---,
Estribor,15:20:40,916,7,---,---,---,---,
Estribor,15:21:04,916,5,35,2,---,---,
Estribor,15:21:30,916,4,35,8,---,---,
Estribor,15:21:54,915,9,35,1,---,---,
Estribor,15:22:20,915,6,36,6,---,---,
Estribor,15:22:48,916,7,35,7,---,---,
Estribor,15:23:11,915,8,34,3,---,---,
Estribor,15:23:38,---,---,---,---,---,---,
Estribor,15:24:02,915,9,35,3,---,---,
Estribor,15:24:28,915,6,---,---,---,---,
Estribor,15:24:54,914,0,---,---,---,---,
Estribor,15:25:20,---,---,---,---,---,---,
Estribor,15:25:43,915,8,---,---,---,---,
Estribor,15:26:10,---,---,---,---,---,---,
Estribor,15:26:37,---,---,---,---,---,---,
Estribor,15:27:00,920,7,---,---,---,---,
Estribor,15:27:24,916,2,36,3,---,---,
Estribor,15:27:49,919,2,---,---,---,---,
Estribor,15:28:19,---,---,---,---,---,---,
Estribor,15:28:42,916,0,---,---,---,---,
Estribor,15:29:04,917,4,33,7,---,---,
Estribor,15:29:33,---,---,---,---,---,---,
Estribor,15:29:58,914,1,---,---,---,---,
Estribor,15:30:21,916,9,---,---,---,---,
Estribor,15:30:43,915,0,34,5,---,---,
Estribor,15:31:11,915,4,33,8,---,---,
Estribor,15:31:36,915,7,32,1,---,---,
Estribor,15:32:00,915,8,---,---,---,---,
Estribor,15:32:24,916,9,---,---,---,---,
Estribor,15:32:47,915,8,32,0,---,---,
Estribor,15:33:14,916,2,32,8,---,---,
Estribor,15:33:40,---,---,---,---,---,---,
Estribor,15:34:03,916,7,---,---,---,---,
Estribor,15:34:28,916,4,---,---,---,---,
Estribor,15:34:54,917,1,---,---,---,---,
Estribor,15:35:17,921,1,31,4,---,---,
Estribor,15:35:41,916,1,36,0,---,---,
Estribor,15:36:08,---,---,---,---,---,---,
Estribor,15:36:35,917,0,---,---,---,---,
Estribor,15:37:01,917,1,---,---,---,---,
Estribor,15:37:26,---,---,---,---,---,---,
Estribor,15:37:49,915,3,---,---,---,---,
Estribor,15:38:14,914,4,---,---,---,---,
Estribor,15:38:40,914,2,---,---,---,---,
Estribor,15:39:03,914,9,---,---,---,---,
Estribor,15:39:28,---,---,---,---,---,---,
Estribor,15:39:53,916,9,---,---,---,---,
Estribor,15:40:19,---,---,---,---,---,---,
Estribor,15:40:45,---,---,---,---,---,---,
Estribor,15:41:07,914,9,34,8,---,---,
Estribor,15:41:31,916,8,35,2,---,---,
Estribor,15:41:57,916,6,---,---,---,---,
Estribor,15:42:22,917,2,35,5,---,---,
Estribor,15:42:49,---,---,---,---,---,---,
