Code,Tiempo,Escalas(m),Datos1(),Datos2(m),Latitude,Longitude,Sonda(m),Comment
Capturas 1,05:47:55,---,---,---,---,---,---,
Capturas 1,05:48:23,---,---,---,---,---,---,
Capturas 1,05:48:47,695,3,Off,---,---,---,
Capturas 1,05:49:12,717,3,Off,---,---,---,
Capturas 1,05:49:40,---,---,---,---,---,---,
Capturas 1,05:50:07,---,---,---,---,---,---,
Capturas 1,05:50:29,720,9,Off,---,---,---,
Capturas 1,05:50:54,722,1,Off,---,---,---,
Capturas 1,05:51:22,---,---,---,---,---,---,
Capturas 1,05:51:46,723,6,Off,---,---,---,
Capturas 1,05:52:10,725,9,Off,---,---,---,
Capturas 1,05:52:37,728,5,Off,---,---,---,
Capturas 1,05:53:04,726,3,---,---,---,---,
Capturas 1,05:53:31,---,---,---,---,---,---,
Capturas 1,05:53:55,725,6,Off,---,---,---,
Capturas 1,05:54:21,726,0,---,---,---,---,
Capturas 1,05:54:45,726,8,Off,---,---,---,
Capturas 1,05:55:10,728,0,Off,---,---,---,
Capturas 1,05:55:36,727,2,---,---,---,---,
Capturas 1,05:55:59,727,5,Off,---,---,---,
Capturas 1,05:56:24,727,6,Off,---,---,---,
Capturas 1,05:56:49,729,0,Off,---,---,---,
Capturas 1,05:57:14,726,7,Off,---,---,---,
Capturas 1,05:57:39,727,3,Off,---,---,---,
Capturas 1,05:58:04,730,4,Off,---,---,---,
Capturas 1,05:58:30,728,0,---,---,---,---,
Capturas 1,05:58:56,---,---,---,---,---,---,
Capturas 1,05:59:23,---,---,---,---,---,---,
Capturas 1,05:59:49,---,---,---,---,---,---,
Capturas 1,06:00:12,728,2,Off,---,---,---,
Capturas 1,06:00:37,728,8,Off,---,---,---,
Capturas 1,06:01:02,728,4,Off,---,---,---,
Capturas 1,06:01:27,728,7,Off,---,---,---,
Capturas 1,06:01:56,---,---,---,---,---,---,
Capturas 1,06:02:23,---,---,---,---,---,---,
Capturas 1,06:02:44,731,7,Off,---,---,---,
Capturas 1,06:03:13,---,---,---,---,---,---,
Capturas 1,06:03:36,728,1,Off,---,---,---,
Capturas 1,06:04:05,---,---,---,---,---,---,
Capturas 1,06:04:27,731,0,Off,---,---,---,
Capturas 1,06:04:56,---,---,---,---,---,---,
Capturas 1,06:05:23,---,---,---,---,---,---,
Capturas 1,06:05:46,728,4,Off,---,---,---,
Capturas 1,06:06:11,728,9,Off,---,---,---,
Capturas 1,06:06:36,728,0,Off,---,---,---,
Capturas 1,06:07:01,727,7,Off,---,---,---,
Capturas 1,06:07:26,728,0,Off,---,---,---,
Capturas 1,06:07:51,728,1,Off,---,---,---,
Capturas 1,06:08:20,---,---,---,---,---,---,
Capturas 1,06:08:42,728,7,Off,---,---,---,
Capturas 1,06:09:07,729,1,Off,---,---,---,
Capturas 1,06:09:33,729,2,Off,---,---,---,
Capturas 1,06:09:58,727,9,---,---,---,---,
Capturas 1,06:10:21,728,0,Off,---,---,---,
Capturas 1,06:10:46,727,9,Off,---,---,---,
Capturas 1,06:11:11,727,6,Off,---,---,---,
Capturas 1,06:11:36,727,9,Off,---,---,---,
Capturas 1,06:12:01,728,4,Off,---,---,---,
Capturas 1,06:12:25,728,2,Off,---,---,---,
Capturas 1,06:12:50,728,6,Off,---,---,---,
Capturas 1,06:13:15,729,1,Off,---,---,---,
Capturas 1,06:13:41,728,4,Off,---,---,---,
Capturas 1,06:14:07,728,5,---,---,---,---,
Capturas 1,06:14:30,728,6,Off,---,---,---,
Capturas 1,06:14:55,728,9,Off,---,---,---,
Capturas 1,06:15:21,730,6,Off,---,---,---,
Capturas 1,06:15:46,729,0,Off,---,---,---,
Capturas 1,06:16:11,728,6,Off,---,---,---,
Capturas 1,06:16:37,728,7,Off,---,---,---,
Capturas 1,06:17:02,728,6,Off,---,---,---,
Capturas 1,06:17:27,729,1,Off,---,---,---,
Capturas 1,06:17:52,728,3,Off,---,---,---,
Capturas 1,06:18:17,728,4,Off,---,---,---,
Capturas 1,06:18:42,729,7,Off,---,---,---,
Capturas 1,06:19:07,729,0,Off,---,---,---,
Capturas 1,06:19:32,729,2,Off,---,---,---,
Capturas 1,06:19:57,728,9,Off,---,---,---,
Capturas 1,06:20:22,728,6,Off,---,---,---,
