Code,Tiempo,Escalas(m),Datos1(m),Datos2(m),Latitude,Longitude,Sonda(m),Comment
Abertura,09:29:04,---,---,---,---,---,---,
Abertura,09:31:17,---,---,---,---,---,---,
Abertura,09:33:29,---,---,---,---,---,---,
Abertura,09:35:41,---,---,---,---,---,---,
Abertura,09:37:51,1798,2,107,7,---,---,
Abertura,09:40:59,1798,1,109,8,---,---,
Abertura,09:43:41,---,---,---,---,---,---,
Abertura,09:45:54,---,---,---,---,---,---,
Abertura,09:48:04,2020,5,---,---,---,---,
Abertura,09:50:46,---,---,---,---,---,---,
Abertura,09:52:59,---,---,---,---,---,---,
Abertura,09:55:11,---,---,---,---,---,---,
Abertura,09:57:51,---,---,---,---,---,---,
Abertura,10:00:03,---,---,---,---,---,---,
Abertura,10:02:43,---,---,---,---,---,---,
Abertura,10:04:55,---,---,---,---,---,---,
Abertura,10:07:08,---,---,---,---,---,---,
Abertura,10:09:20,---,---,---,---,---,---,
Abertura,10:11:32,---,---,---,---,---,---,
Abertura,10:13:44,---,---,---,---,---,---,
Abertura,10:15:57,---,---,---,---,---,---,
Abertura,10:18:09,---,---,---,---,---,---,
Abertura,10:20:21,---,---,---,---,---,---,
Abertura,10:22:34,---,---,---,---,---,---,
Abertura,10:24:46,---,---,---,---,---,---,
Abertura,10:26:58,---,---,---,---,---,---,
Abertura,10:29:10,---,---,---,---,---,---,
Abertura,10:31:23,---,---,---,---,---,---,
Abertura,10:33:35,---,---,---,---,---,---,
Abertura,10:35:47,---,---,---,---,---,---,
Abertura,10:37:59,---,---,---,---,---,---,
Abertura,10:40:39,---,---,---,---,---,---,
Abertura,10:42:52,---,---,---,---,---,---,
Abertura,10:45:04,---,---,---,---,---,---,
Abertura,10:47:16,---,---,---,---,---,---,
Abertura,10:49:28,---,---,---,---,---,---,
Abertura,10:51:41,---,---,---,---,---,---,
Abertura,10:54:21,---,---,---,---,---,---,
Abertura,10:56:33,---,---,---,---,---,---,
Abertura,10:59:13,---,---,---,---,---,---,
Abertura,11:01:25,---,---,---,---,---,---,
Abertura,11:03:37,---,---,---,---,---,---,
Abertura,11:05:50,---,---,---,---,---,---,
Abertura,11:08:02,---,---,---,---,---,---,
Abertura,11:10:14,---,---,---,---,---,---,
Abertura,11:12:26,---,---,---,---,---,---,
Abertura,11:14:39,---,---,---,---,---,---,
Abertura,11:17:19,---,---,---,---,---,---,
Abertura,11:19:31,---,---,---,---,---,---,
Abertura,11:21:43,---,---,---,---,---,---,
Abertura,11:23:55,---,---,---,---,---,---,
Abertura,11:26:08,---,---,---,---,---,---,
Abertura,11:28:20,---,---,---,---,---,---,
Abertura,11:30:32,---,---,---,---,---,---,
Abertura,11:32:44,---,---,---,---,---,---,
Abertura,11:34:57,---,---,---,---,---,---,
Abertura,11:37:09,---,---,---,---,---,---,
Abertura,11:39:21,---,---,---,---,---,---,
Abertura,11:41:33,---,---,---,---,---,---,
Abertura,11:43:45,---,---,---,---,---,---,
Abertura,11:45:58,---,---,---,---,---,---,
Abertura,11:48:10,---,---,---,---,---,---,
Abertura,11:50:22,---,---,---,---,---,---,
Abertura,11:52:34,---,---,---,---,---,---,
Abertura,11:54:47,---,---,---,---,---,---,
Abertura,11:57:27,---,---,---,---,---,---,
Abertura,11:59:39,---,---,---,---,---,---,
Abertura,12:01:51,---,---,---,---,---,---,
Abertura,12:04:03,---,---,---,---,---,---,
Abertura,12:06:16,---,---,---,---,---,---,
Abertura,12:08:28,---,---,---,---,---,---,
Abertura,12:10:40,---,---,---,---,---,---,
Abertura,12:12:52,---,---,---,---,---,---,
Abertura,12:15:05,---,---,---,---,---,---,
Abertura,12:17:45,---,---,---,---,---,---,
Abertura,12:20:25,---,---,---,---,---,---,
Abertura,12:22:37,---,---,---,---,---,---,
Abertura,12:24:49,---,---,---,---,---,---,
Abertura,12:27:01,---,---,---,---,---,---,
Abertura,12:29:14,---,---,---,---,---,---,
Abertura,12:31:26,---,---,---,---,---,---,
Abertura,12:33:38,---,---,---,---,---,---,
Abertura,12:35:50,---,---,---,---,---,---,
Abertura,12:38:03,---,---,---,---,---,---,
Abertura,12:40:43,---,---,---,---,---,---,
Abertura,12:43:23,---,---,---,---,---,---,
Abertura,12:45:35,---,---,---,---,---,---,
Abertura,12:48:15,---,---,---,---,---,---,
Abertura,12:50:56,---,---,---,---,---,---,
Abertura,12:53:36,---,---,---,---,---,---,
Abertura,12:55:48,---,---,---,---,---,---,
Abertura,12:58:56,---,---,---,---,---,---,
Abertura,13:01:36,---,---,---,---,---,---,
Abertura,13:04:16,---,---,---,---,---,---,
Abertura,13:06:28,---,---,---,---,---,---,
Abertura,13:09:36,---,---,---,---,---,---,
Abertura,13:12:16,---,---,---,---,---,---,
Abertura,13:14:57,---,---,---,---,---,---,
Abertura,13:17:37,---,---,---,---,---,---,
Abertura,13:20:17,---,---,---,---,---,---,
Abertura,13:22:57,---,---,---,---,---,---,
Abertura,13:26:05,---,---,---,---,---,---,
Abertura,13:28:45,---,---,---,---,---,---,
Abertura,13:31:25,---,---,---,---,---,---,
Abertura,13:34:05,---,---,---,---,---,---,
Abertura,13:36:45,---,---,---,---,---,---,
Abertura,13:39:26,---,---,---,---,---,---,
Abertura,13:42:06,---,---,---,---,---,---,
Abertura,13:44:18,---,---,---,---,---,---,
Abertura,13:46:59,---,---,---,---,---,---,
Abertura,13:49:12,---,---,---,---,---,---,
Abertura,13:51:52,---,---,---,---,---,---,
Abertura,13:54:04,---,---,---,---,---,---,
Abertura,13:56:44,---,---,---,---,---,---,
Abertura,13:59:24,---,---,---,---,---,---,
Abertura,14:01:37,---,---,---,---,---,---,
Abertura,14:03:49,---,---,---,---,---,---,
Abertura,14:06:01,---,---,---,---,---,---,
Abertura,14:09:06,734,0,84,2,---,---,
Abertura,15:29:58,663,6,73,9,---,---,
Abertura,15:30:23,---,69,0,---,---,---,
Abertura,15:30:52,---,---,---,---,---,---,
Abertura,15:31:17,1007,1,76,2,---,---,
Abertura,15:31:46,---,---,---,---,---,---,
Abertura,15:32:16,---,---,---,---,---,---,
Abertura,15:32:45,---,---,---,---,---,---,
Abertura,15:33:11,---,85,7,---,---,---,
Abertura,15:33:41,---,---,---,---,---,---,
Abertura,15:34:09,---,---,---,---,---,---,
Abertura,15:34:34,1736,5,99,3,---,---,
Abertura,15:35:04,---,---,---,---,---,---,
Abertura,15:35:33,---,---,---,---,---,---,
Abertura,15:36:03,---,---,---,---,---,---,
Abertura,15:36:32,---,---,---,---,---,---,
Abertura,15:37:02,---,---,---,---,---,---,
Abertura,15:37:31,---,---,---,---,---,---,
Abertura,15:37:59,---,---,---,---,---,---,
Abertura,15:38:28,---,---,---,---,---,---,
Abertura,15:38:55,1743,9,---,---,---,---,
Abertura,15:39:22,1743,1,---,---,---,---,
Abertura,15:39:50,1741,7,---,---,---,---,
Abertura,15:40:15,1741,5,80,3,---,---,
Abertura,15:40:44,---,---,---,---,---,---,
Abertura,15:41:11,1740,4,---,---,---,---,
Abertura,15:41:39,1741,1,---,---,---,---,
Abertura,15:42:05,1741,4,---,---,---,---,
Abertura,15:42:32,1740,4,---,---,---,---,
Abertura,15:42:58,1740,0,---,---,---,---,
Abertura,15:43:27,---,---,---,---,---,---,
Abertura,15:43:54,1739,5,---,---,---,---,
Abertura,15:44:23,---,---,---,---,---,---,
Abertura,15:44:52,---,---,---,---,---,---,
Abertura,15:45:22,---,---,---,---,---,---,
Abertura,15:45:51,---,---,---,---,---,---,
Abertura,15:46:21,---,---,---,---,---,---,
Abertura,15:46:50,---,---,---,---,---,---,
Abertura,15:47:19,---,---,---,---,---,---,
Abertura,15:47:49,---,---,---,---,---,---,
Abertura,15:48:18,---,---,---,---,---,---,
Abertura,15:48:48,---,---,---,---,---,---,
Abertura,15:49:17,---,---,---,---,---,---,
Abertura,15:49:46,---,---,---,---,---,---,
Abertura,15:50:16,---,---,---,---,---,---,
Abertura,15:50:45,---,---,---,---,---,---,
Abertura,15:51:14,---,---,---,---,---,---,
Abertura,15:51:44,---,---,---,---,---,---,
Abertura,15:52:13,---,---,---,---,---,---,
Abertura,15:52:43,---,---,---,---,---,---,
Abertura,15:53:12,---,---,---,---,---,---,
Abertura,15:53:41,---,---,---,---,---,---,
Abertura,15:54:11,---,---,---,---,---,---,
Abertura,15:54:40,---,---,---,---,---,---,
Abertura,15:55:09,---,---,---,---,---,---,
Abertura,15:55:39,---,---,---,---,---,---,
Abertura,15:56:08,---,---,---,---,---,---,
Abertura,15:56:38,---,---,---,---,---,---,
Abertura,15:57:07,---,---,---,---,---,---,
Abertura,15:57:36,---,---,---,---,---,---,
Abertura,15:58:03,928,1,---,---,---,---,
Abertura,15:58:33,---,---,---,---,---,---,
Abertura,15:59:02,---,---,---,---,---,---,
Abertura,15:59:32,---,---,---,---,---,---,
Abertura,16:00:01,---,---,---,---,---,---,
Abertura,16:00:31,---,---,---,---,---,---,
Abertura,16:01:00,---,---,---,---,---,---,
Abertura,16:01:29,---,---,---,---,---,---,
Abertura,16:01:59,---,---,---,---,---,---,
Abertura,16:02:28,---,---,---,---,---,---,
Abertura,16:02:57,---,---,---,---,---,---,
Abertura,16:03:27,---,---,---,---,---,---,
Abertura,16:03:56,---,---,---,---,---,---,
Abertura,16:04:26,---,---,---,---,---,---,
Abertura,16:04:55,---,---,---,---,---,---,
Abertura,16:05:24,---,---,---,---,---,---,
Abertura,16:05:54,---,---,---,---,---,---,
Abertura,16:06:22,---,---,---,---,---,---,
Abertura,16:06:51,---,---,---,---,---,---,
Abertura,16:07:21,---,---,---,---,---,---,
Abertura,16:07:50,---,---,---,---,---,---,
Abertura,16:08:19,---,---,---,---,---,---,
Abertura,16:08:49,---,---,---,---,---,---,
Abertura,16:09:18,---,---,---,---,---,---,
Abertura,16:09:47,---,---,---,---,---,---,
Abertura,16:10:17,---,---,---,---,---,---,
Abertura,16:10:46,---,---,---,---,---,---,
Abertura,16:11:16,---,---,---,---,---,---,
Abertura,16:11:45,---,---,---,---,---,---,
Abertura,16:12:14,---,---,---,---,---,---,
Abertura,16:12:44,---,---,---,---,---,---,
Abertura,16:13:13,---,---,---,---,---,---,
Abertura,16:13:42,---,---,---,---,---,---,
Abertura,16:14:12,---,---,---,---,---,---,
Abertura,16:14:41,---,---,---,---,---,---,
Abertura,16:15:11,---,---,---,---,---,---,
Abertura,16:15:40,---,---,---,---,---,---,
Abertura,16:16:09,---,---,---,---,---,---,
Abertura,16:16:39,---,---,---,---,---,---,
Abertura,16:17:08,---,---,---,---,---,---,
Abertura,16:17:38,---,---,---,---,---,---,
Abertura,16:18:07,---,---,---,---,---,---,
Abertura,16:18:36,---,---,---,---,---,---,
Abertura,16:19:06,---,---,---,---,---,---,
Abertura,16:19:35,---,---,---,---,---,---,
Abertura,16:20:04,---,---,---,---,---,---,
Abertura,16:20:34,---,---,---,---,---,---,
Abertura,16:21:03,---,---,---,---,---,---,
Abertura,16:21:29,1738,6,---,---,---,---,
Abertura,16:21:59,---,---,---,---,---,---,
Abertura,16:22:29,---,---,---,---,---,---,
Abertura,16:22:58,---,---,---,---,---,---,
Abertura,16:23:27,---,---,---,---,---,---,
Abertura,16:23:55,---,---,---,---,---,---,
Abertura,16:24:25,---,---,---,---,---,---,
Abertura,16:24:49,---,---,---,---,---,---,
Abertura,16:25:18,1738,4,---,---,---,---,
Abertura,16:25:48,---,---,---,---,---,---,
Abertura,16:26:17,---,---,---,---,---,---,
Abertura,16:26:45,---,---,---,---,---,---,
Abertura,16:27:15,---,---,---,---,---,---,
Abertura,16:27:44,---,---,---,---,---,---,
Abertura,16:28:14,---,---,---,---,---,---,
Abertura,16:28:41,---,---,---,---,---,---,
Abertura,16:29:11,---,---,---,---,---,---,
Abertura,16:29:40,---,---,---,---,---,---,
Abertura,16:30:10,---,---,---,---,---,---,
Abertura,16:30:38,---,---,---,---,---,---,
Abertura,16:31:06,---,---,---,---,---,---,
Abertura,16:31:35,---,---,---,---,---,---,
Abertura,16:32:03,---,---,---,---,---,---,
Abertura,16:32:33,---,---,---,---,---,---,
Abertura,16:33:02,---,---,---,---,---,---,
Abertura,16:33:30,1960,3,---,---,---,---,
Abertura,16:34:00,---,---,---,---,---,---,
Abertura,16:34:28,---,---,---,---,---,---,
Abertura,16:34:57,---,---,---,---,---,---,
Abertura,16:35:26,---,---,---,---,---,---,
Abertura,16:35:56,---,---,---,---,---,---,
Abertura,16:36:25,---,---,---,---,---,---,
Abertura,16:36:53,---,---,---,---,---,---,
Abertura,16:37:22,---,---,---,---,---,---,
Abertura,16:37:52,---,---,---,---,---,---,
Abertura,16:38:21,---,---,---,---,---,---,
Abertura,16:38:51,---,---,---,---,---,---,
Abertura,16:39:20,---,---,---,---,---,---,
Abertura,16:39:49,---,---,---,---,---,---,
Abertura,16:40:17,---,---,---,---,---,---,
