Code,Tiempo,Escalas(m),Datos1(m),Datos2(m),Latitude,Longitude,Sonda(m),Comment
Abertura,15:21:09,1797,2,82,3,---,---,
Abertura,15:21:35,1796,6,80,3,---,---,
Abertura,15:22:02,1795,3,82,6,---,---,
Abertura,15:22:27,1795,6,---,---,---,---,
Abertura,15:22:50,1794,7,85,9,---,---,
Abertura,15:23:12,---,---,---,---,---,---,
Abertura,15:23:37,1795,3,83,8,---,---,
Abertura,15:24:01,1795,6,76,2,---,---,
Abertura,15:24:24,---,---,---,---,---,---,
Abertura,15:24:52,2816,7,---,---,---,---,
Abertura,15:25:14,---,---,---,---,---,---,
Abertura,15:25:39,1793,7,83,9,---,---,
Abertura,15:26:03,---,---,---,---,---,---,
Abertura,15:26:28,1794,0,81,9,---,---,
Abertura,15:26:53,1793,4,81,7,---,---,
Abertura,15:27:21,1793,2,81,6,---,---,
Abertura,15:27:43,---,---,---,---,---,---,
Abertura,15:28:06,1793,7,79,5,---,---,
Abertura,15:28:29,---,---,---,---,---,---,
Abertura,15:28:53,1791,8,93,1,---,---,
Abertura,15:29:19,1790,0,---,---,---,---,
Abertura,15:29:47,1788,6,---,---,---,---,
Abertura,15:30:13,---,---,---,---,---,---,
Abertura,15:30:38,1787,3,116,1,---,---,
Abertura,15:31:01,1785,9,116,5,---,---,
Abertura,15:31:27,---,---,---,---,---,---,
Abertura,15:31:50,645,9,---,---,---,---,
Abertura,15:32:15,---,---,---,---,---,---,
Abertura,15:32:43,---,---,---,---,---,---,
Abertura,15:33:07,1786,7,124,2,---,---,
Abertura,15:33:28,1788,1,126,9,---,---,
Abertura,15:33:56,1788,7,133,1,---,---,
Abertura,15:34:24,1789,6,138,5,---,---,
Abertura,15:34:49,---,---,---,---,---,---,
Abertura,15:35:15,1791,6,148,1,---,---,
Abertura,15:35:35,---,---,---,---,---,---,
Abertura,15:35:56,107,9,---,---,---,---,
Abertura,15:36:19,---,---,---,---,---,---,
Abertura,15:36:45,---,---,---,---,---,---,
Abertura,15:37:08,1794,0,---,---,---,---,
Abertura,15:37:31,---,---,---,---,---,---,
Abertura,15:37:53,1794,2,148,3,---,---,
Abertura,15:38:14,1795,1,---,---,---,---,
Abertura,15:38:38,---,---,---,---,---,---,
Abertura,15:39:04,---,---,---,---,---,---,
Abertura,15:39:28,626,1,---,---,---,---,
Abertura,15:39:53,---,146,4,---,---,---,
Abertura,15:40:19,1799,0,141,7,---,---,
Abertura,15:40:46,1796,3,143,4,---,---,
Abertura,15:41:10,1796,7,141,7,---,---,
Abertura,15:41:33,1796,2,139,5,---,---,
Abertura,15:42:00,1796,4,---,---,---,---,
Abertura,15:42:22,1796,2,---,---,---,---,
Abertura,15:42:43,---,---,---,---,---,---,
