Code,Tiempo,Escalas(m),Datos1(m),Datos2(m),Latitude,Longitude,Sonda(m),Comment
Cabecera altura,15:21:16,2059,5,---,---,---,---,
Cabecera altura,15:21:43,---,---,---,---,---,---,
Cabecera altura,15:22:10,---,---,---,---,---,---,
Cabecera altura,15:22:32,---,---,---,---,---,---,
Cabecera altura,15:22:57,---,---,---,---,---,---,
Cabecera altura,15:23:20,---,---,---,---,---,---,
Cabecera altura,15:23:44,1595,2,---,---,---,---,
Cabecera altura,15:24:09,---,---,---,---,---,---,
Cabecera altura,15:24:32,---,---,---,---,---,---,
Cabecera altura,15:24:57,783,2,---,---,---,---,
Cabecera altura,15:25:22,---,---,---,---,---,---,
Cabecera altura,15:25:47,---,---,---,---,---,---,
Cabecera altura,15:26:11,---,---,---,---,---,---,
Cabecera altura,15:26:36,2482,6,---,---,---,---,
Cabecera altura,15:27:01,---,---,---,---,---,---,
Cabecera altura,15:27:27,---,---,---,---,---,---,
Cabecera altura,15:27:48,---,---,---,---,---,---,
Cabecera altura,15:28:13,---,---,---,---,---,---,
Cabecera altura,15:28:36,---,---,---,---,---,---,
Cabecera altura,15:28:59,1266,2,---,---,---,---,
Cabecera altura,15:29:26,---,---,---,---,---,---,
Cabecera altura,15:29:51,---,---,---,---,---,---,
Cabecera altura,15:30:19,1838,4,---,---,---,---,
Cabecera altura,15:30:43,---,---,---,---,---,---,
Cabecera altura,15:31:09,---,---,---,---,---,---,
Cabecera altura,15:31:33,2067,2,50,8,---,---,
Cabecera altura,15:31:57,---,---,---,---,---,---,
Cabecera altura,15:32:21,---,28,0,---,---,---,
Cabecera altura,15:32:49,2067,8,---,---,---,---,
Cabecera altura,15:33:11,---,---,---,---,---,---,
Cabecera altura,15:33:38,---,---,---,---,---,---,
Cabecera altura,15:34:05,---,---,---,---,---,---,
Cabecera altura,15:34:31,---,---,---,---,---,---,
Cabecera altura,15:34:54,105,0,---,---,---,---,
Cabecera altura,15:35:19,124,5,---,---,---,---,
Cabecera altura,15:35:42,---,---,---,---,---,---,
Cabecera altura,15:36:02,---,31,5,---,---,---,
Cabecera altura,15:36:26,---,---,---,---,---,---,
