Code,Tiempo,Escalas(m),Datos1(m),Datos2(m),Latitude,Longitude,Sonda(m),Comment
Cabecera altura,16:53:17,---,---,---,---,---,---,
Cabecera altura,16:53:46,---,---,---,---,---,---,
Cabecera altura,16:54:15,---,---,---,---,---,---,
Cabecera altura,16:54:45,---,---,---,---,---,---,
Cabecera altura,16:55:14,---,---,---,---,---,---,
Cabecera altura,16:55:44,---,---,---,---,---,---,
Cabecera altura,16:56:11,---,---,---,---,---,---,
Cabecera altura,16:56:39,---,---,---,---,---,---,
Cabecera altura,16:57:07,---,---,---,---,---,---,
Cabecera altura,16:57:35,---,---,---,---,---,---,
Cabecera altura,16:58:03,---,---,---,---,---,---,
Cabecera altura,16:58:31,---,---,---,---,---,---,
Cabecera altura,16:59:01,---,---,---,---,---,---,
Cabecera altura,16:59:30,---,---,---,---,---,---,
Cabecera altura,17:00:01,---,---,---,---,---,---,
Cabecera altura,17:00:30,---,---,---,---,---,---,
Cabecera altura,17:01:00,---,---,---,---,---,---,
Cabecera altura,17:01:29,---,---,---,---,---,---,
Cabecera altura,17:01:58,---,---,---,---,---,---,
Cabecera altura,17:02:27,---,---,---,---,---,---,
Cabecera altura,17:02:57,---,---,---,---,---,---,
Cabecera altura,17:03:21,---,---,---,---,---,---,
Cabecera altura,17:03:51,---,---,---,---,---,---,
Cabecera altura,17:04:20,---,---,---,---,---,---,
Cabecera altura,17:04:49,---,---,---,---,---,---,
Cabecera altura,17:05:19,---,---,---,---,---,---,
Cabecera altura,17:05:48,---,---,---,---,---,---,
Cabecera altura,17:06:17,---,---,---,---,---,---,
Cabecera altura,17:06:46,---,---,---,---,---,---,
Cabecera altura,17:07:16,---,---,---,---,---,---,
Cabecera altura,17:07:45,---,---,---,---,---,---,
Cabecera altura,17:08:13,---,---,---,---,---,---,
Cabecera altura,17:08:41,---,---,---,---,---,---,
Cabecera altura,17:09:10,---,---,---,---,---,---,
Cabecera altura,17:09:38,---,---,---,---,---,---,
Cabecera altura,17:10:06,---,---,---,---,---,---,
Cabecera altura,17:10:36,---,---,---,---,---,---,
Cabecera altura,17:11:03,1825,3,---,---,---,---,
Cabecera altura,17:11:32,---,---,---,---,---,---,
Cabecera altura,17:11:59,---,---,---,---,---,---,
Cabecera altura,17:12:26,---,---,---,---,---,---,
Cabecera altura,17:12:55,---,---,---,---,---,---,
Cabecera altura,17:13:23,---,---,---,---,---,---,
Cabecera altura,17:13:52,---,---,---,---,---,---,
Cabecera altura,17:14:21,---,---,---,---,---,---,
Cabecera altura,17:14:52,---,---,---,---,---,---,
Cabecera altura,17:15:21,---,---,---,---,---,---,
Cabecera altura,17:15:48,---,---,---,---,---,---,
Cabecera altura,17:16:16,---,---,---,---,---,---,
Cabecera altura,17:16:45,---,---,---,---,---,---,
Cabecera altura,17:17:15,---,---,---,---,---,---,
Cabecera altura,17:17:44,2946,4,---,---,---,---,
Cabecera altura,17:18:12,---,---,---,---,---,---,
Cabecera altura,17:18:42,---,---,---,---,---,---,
Cabecera altura,17:19:11,---,---,---,---,---,---,
Cabecera altura,17:19:40,---,---,---,---,---,---,
Cabecera altura,17:20:09,---,---,---,---,---,---,
Cabecera altura,17:20:35,408,6,---,---,---,---,
Cabecera altura,17:21:05,---,---,---,---,---,---,
Cabecera altura,17:21:35,---,---,---,---,---,---,
Cabecera altura,17:22:04,---,---,---,---,---,---,
Cabecera altura,17:22:33,---,---,---,---,---,---,
Cabecera altura,17:23:03,---,---,---,---,---,---,
Cabecera altura,17:23:31,---,---,---,---,---,---,
Cabecera altura,17:23:59,---,---,---,---,---,---,
Cabecera altura,17:24:28,---,---,---,---,---,---,
Cabecera altura,17:24:57,---,---,---,---,---,---,
Cabecera altura,17:25:27,---,---,---,---,---,---,
Cabecera altura,17:25:56,---,---,---,---,---,---,
Cabecera altura,17:26:26,---,---,---,---,---,---,
Cabecera altura,17:26:55,---,---,---,---,---,---,
Cabecera altura,17:27:24,---,---,---,---,---,---,
Cabecera altura,17:28:42,---,---,---,---,---,---,
Cabecera altura,17:30:14,---,---,---,---,---,---,
Cabecera altura,17:31:46,---,---,---,---,---,---,
Cabecera altura,17:33:36,---,---,---,---,---,---,
Cabecera altura,17:35:08,---,---,---,---,---,---,
Cabecera altura,17:36:58,---,---,---,---,---,---,
Cabecera altura,17:38:30,---,---,---,---,---,---,
Cabecera altura,17:40:02,---,---,---,---,---,---,
Cabecera altura,17:41:52,---,---,---,---,---,---,
Cabecera altura,17:43:42,---,---,---,---,---,---,
Cabecera altura,17:45:14,---,---,---,---,---,---,
Cabecera altura,17:46:46,---,---,---,---,---,---,
Cabecera altura,17:48:20,---,---,---,---,---,---,
Cabecera altura,17:49:53,---,---,---,---,---,---,
Cabecera altura,17:52:01,---,---,---,---,---,---,
Cabecera altura,17:53:33,---,---,---,---,---,---,
Cabecera altura,17:55:23,---,---,---,---,---,---,
Cabecera altura,17:56:55,---,---,---,---,---,---,
Cabecera altura,17:58:27,---,---,---,---,---,---,
Cabecera altura,17:59:57,367,1,---,---,---,---,
Cabecera altura,18:01:32,---,---,---,---,---,---,
Cabecera altura,18:03:05,---,---,---,---,---,---,
Cabecera altura,18:04:56,---,---,---,---,---,---,
Cabecera altura,18:06:28,---,---,---,---,---,---,
Cabecera altura,18:08:18,---,---,---,---,---,---,
Cabecera altura,18:09:50,---,---,---,---,---,---,
Cabecera altura,18:11:22,---,---,---,---,---,---,
Cabecera altura,18:12:54,2061,5,---,---,---,---,
Cabecera altura,18:14:27,---,---,---,---,---,---,
Cabecera altura,18:15:59,---,---,---,---,---,---,
Cabecera altura,18:17:32,---,---,---,---,---,---,
Cabecera altura,18:19:04,---,---,---,---,---,---,
Cabecera altura,18:20:36,---,---,---,---,---,---,
Cabecera altura,18:22:09,---,---,---,---,---,---,
Cabecera altura,18:23:59,---,---,---,---,---,---,
Cabecera altura,18:25:32,---,---,---,---,---,---,
Cabecera altura,18:27:04,---,---,---,---,---,---,
Cabecera altura,18:28:36,---,---,---,---,---,---,
Cabecera altura,18:30:08,---,---,---,---,---,---,
Cabecera altura,18:32:16,---,---,---,---,---,---,
Cabecera altura,18:33:48,---,---,---,---,---,---,
Cabecera altura,18:35:38,---,---,---,---,---,---,
Cabecera altura,18:37:10,---,---,---,---,---,---,
Cabecera altura,18:38:43,---,---,---,---,---,---,
