Code,Tiempo,Escalas(m),Datos1(Fa),Datos2(m),Latitude,Longitude,Sonda(m),Comment
Estribor,07:39:32,---,---,---,---,---,---,
Estribor,07:40:00,---,---,---,---,---,---,
Estribor,07:40:25,773,5,26,3,---,---,
Estribor,07:40:51,773,3,26,2,---,---,
Estribor,07:41:20,---,---,---,---,---,---,
Estribor,07:41:46,---,---,---,---,---,---,
Estribor,07:42:11,772,2,25,9,---,---,
Estribor,07:42:35,774,4,24,7,---,---,
Estribor,07:43:02,772,6,25,0,---,---,
Estribor,07:43:27,772,3,25,1,---,---,
Estribor,07:43:52,772,3,25,8,---,---,
Estribor,07:44:18,772,6,---,---,---,---,
Estribor,07:44:43,772,1,26,2,---,---,
Estribor,07:45:08,772,1,25,7,---,---,
Estribor,07:45:33,772,6,25,9,---,---,
Estribor,07:46:01,772,7,---,---,---,---,
Estribor,07:46:24,773,4,26,6,---,---,
Estribor,07:46:51,772,9,25,4,---,---,
Estribor,07:47:16,772,5,25,4,---,---,
Estribor,07:47:42,772,9,25,1,---,---,
Estribor,07:48:07,782,2,27,4,---,---,
Estribor,07:48:33,795,3,---,---,---,---,
Estribor,07:48:56,802,7,28,0,---,---,
Estribor,07:49:21,809,1,27,0,---,---,
Estribor,07:49:46,809,2,26,9,---,---,
Estribor,07:50:11,808,8,28,1,---,---,
Estribor,07:50:39,---,---,---,---,---,---,
Estribor,07:51:02,809,1,---,---,---,---,
Estribor,07:51:26,809,5,29,2,---,---,
Estribor,07:51:51,809,0,29,8,---,---,
Estribor,07:52:18,809,2,---,---,---,---,
Estribor,07:52:41,809,3,28,7,---,---,
Estribor,07:53:06,808,4,28,7,---,---,
Estribor,07:53:34,808,2,---,---,---,---,
Estribor,07:53:58,808,6,---,---,---,---,
Estribor,07:54:24,807,8,---,---,---,---,
Estribor,07:54:50,808,1,---,---,---,---,
Estribor,07:55:16,---,---,---,---,---,---,
Estribor,07:55:42,809,1,---,---,---,---,
Estribor,07:56:05,809,9,29,2,---,---,
Estribor,07:56:30,802,7,28,8,---,---,
Estribor,07:56:57,768,2,28,7,---,---,
Estribor,07:57:25,722,0,28,8,---,---,
Estribor,07:57:50,680,7,28,7,---,---,
Estribor,07:58:15,643,1,28,7,---,---,
Estribor,07:58:40,609,1,28,7,---,---,
Estribor,07:59:05,579,1,28,7,---,---,
Estribor,07:59:30,549,4,28,8,---,---,
Estribor,07:59:55,519,4,28,7,---,---,
Estribor,08:00:20,487,1,28,8,---,---,
Estribor,08:00:45,455,9,29,2,---,---,
Estribor,08:01:10,426,4,28,6,---,---,
Estribor,08:01:35,398,2,28,6,---,---,
Estribor,08:02:00,366,2,29,0,---,---,
Estribor,08:02:25,335,5,31,2,---,---,
Estribor,08:02:50,304,1,32,1,---,---,
Estribor,08:03:15,272,5,30,3,---,---,
Estribor,08:03:40,237,0,26,6,---,---,
Estribor,08:04:05,200,3,22,7,---,---,
Estribor,08:04:30,164,8,22,6,---,---,
Estribor,08:04:55,132,7,21,9,---,---,
Estribor,08:05:20,100,9,19,4,---,---,
Estribor,08:05:45,73,9,15,4,---,---,
Estribor,08:06:10,49,7,10,2,---,---,
Estribor,08:06:35,30,4,8,2,---,---,
Estribor,08:07:00,17,1,5,9,---,---,
Estribor,08:07:26,11,4,---,---,---,---,
Estribor,08:07:53,---,---,---,---,---,---,
Estribor,08:08:22,---,---,---,---,---,---,
Estribor,08:08:50,---,---,---,---,---,---,
Estribor,08:09:18,---,---,---,---,---,---,
Estribor,08:09:46,---,---,---,---,---,---,
Estribor,08:10:14,---,---,---,---,---,---,
Estribor,08:10:42,---,---,---,---,---,---,
Estribor,08:11:10,---,---,---,---,---,---,
Estribor,08:11:38,---,---,---,---,---,---,
Estribor,08:12:06,---,---,---,---,---,---,
Estribor,08:12:34,---,---,---,---,---,---,
Estribor,08:13:01,---,---,---,---,---,---,
Estribor,08:13:29,---,---,---,---,---,---,
Estribor,08:13:57,---,---,---,---,---,---,
Estribor,08:14:25,---,---,---,---,---,---,
Estribor,08:14:53,---,---,---,---,---,---,
Estribor,08:15:21,---,---,---,---,---,---,
Estribor,08:15:51,---,---,---,---,---,---,
Estribor,08:16:20,---,---,---,---,---,---,
Estribor,08:16:49,---,---,---,---,---,---,
Estribor,08:17:19,---,---,---,---,---,---,
Estribor,08:17:48,---,---,---,---,---,---,
Estribor,08:18:17,---,---,---,---,---,---,
Estribor,08:18:47,---,---,---,---,---,---,
Estribor,08:19:16,---,---,---,---,---,---,
Estribor,08:19:46,---,---,---,---,---,---,
Estribor,08:20:15,---,---,---,---,---,---,
Estribor,08:20:44,---,---,---,---,---,---,
Estribor,08:21:14,---,---,---,---,---,---,
Estribor,08:21:43,---,---,---,---,---,---,
Estribor,08:22:13,---,---,---,---,---,---,
Estribor,08:22:42,---,---,---,---,---,---,
Estribor,08:23:11,---,---,---,---,---,---,
Estribor,08:23:41,---,---,---,---,---,---,
Estribor,08:24:10,---,---,---,---,---,---,
Estribor,08:24:39,---,---,---,---,---,---,
Estribor,08:25:09,---,---,---,---,---,---,
Estribor,08:25:38,---,---,---,---,---,---,
Estribor,08:26:08,---,---,---,---,---,---,
Estribor,08:26:37,---,---,---,---,---,---,
Estribor,08:27:06,---,---,---,---,---,---,
Estribor,08:27:34,---,---,---,---,---,---,
Estribor,08:28:02,---,---,---,---,---,---,
Estribor,08:28:28,1101,0,---,---,---,---,
Estribor,08:28:53,---,15,2,---,---,---,
Estribor,08:29:22,---,---,---,---,---,---,
Estribor,08:29:50,---,---,---,---,---,---,
Estribor,08:30:18,---,---,---,---,---,---,
Estribor,08:30:42,---,---,---,---,---,---,
Estribor,08:31:08,24,7,7,0,---,---,
Estribor,08:31:34,67,7,7,2,---,---,
Estribor,08:32:01,---,9,9,---,---,---,
Estribor,08:32:26,187,3,9,9,---,---,
Estribor,08:32:53,---,---,---,---,---,---,
Estribor,08:33:20,321,1,---,---,---,---,
Estribor,08:33:48,---,---,---,---,---,---,
Estribor,08:34:12,---,12,8,---,---,---,
Estribor,08:34:40,481,2,27,1,---,---,
Estribor,08:35:11,---,---,---,---,---,---,
Estribor,08:35:41,---,---,---,---,---,---,
Estribor,08:36:07,---,14,8,---,---,---,
Estribor,08:36:32,804,6,8,4,---,---,
Estribor,08:37:03,---,---,---,---,---,---,
Estribor,08:37:29,807,9,6,5,---,---,
Estribor,08:37:55,807,6,17,3,---,---,
Estribor,08:38:20,---,29,0,---,---,---,
Estribor,08:38:48,---,---,---,---,---,---,
Estribor,08:39:14,---,---,---,---,---,---,
Estribor,08:39:37,807,3,31,4,---,---,
Estribor,08:40:02,807,8,32,6,---,---,
Estribor,08:40:27,807,9,33,1,---,---,
Estribor,08:40:52,808,1,33,7,---,---,
