Code,Tiempo,Escalas(m),Datos1(),Datos2(m),Latitude,Longitude,Sonda(m),Comment
Capturas 1,10:57:04,912,1,Off,---,---,---,
Capturas 1,10:57:32,---,---,---,---,---,---,
Capturas 1,10:58:00,---,---,---,---,---,---,
Capturas 1,10:58:24,---,---,---,---,---,---,
Capturas 1,10:58:54,---,---,---,---,---,---,
Capturas 1,10:59:15,911,2,Off,---,---,---,
Capturas 1,10:59:38,912,2,---,---,---,---,
Capturas 1,11:00:00,909,5,---,---,---,---,
Capturas 1,11:00:21,910,5,Off,---,---,---,
Capturas 1,11:00:48,---,---,---,---,---,---,
Capturas 1,11:01:16,---,---,---,---,---,---,
Capturas 1,11:01:39,911,0,---,---,---,---,
Capturas 1,11:02:02,---,---,---,---,---,---,
Capturas 1,11:02:26,---,---,---,---,---,---,
Capturas 1,11:02:50,910,9,---,---,---,---,
Capturas 1,11:03:15,910,0,---,---,---,---,
Capturas 1,11:03:40,---,---,---,---,---,---,
Capturas 1,11:04:05,914,2,Off,---,---,---,
Capturas 1,11:04:29,909,6,---,---,---,---,
Capturas 1,11:04:53,---,---,---,---,---,---,
Capturas 1,11:05:14,909,6,---,---,---,---,
Capturas 1,11:05:36,909,9,Off,---,---,---,
Capturas 1,11:06:00,910,7,Off,---,---,---,
Capturas 1,11:06:24,912,9,---,---,---,---,
Capturas 1,11:06:46,910,2,Off,---,---,---,
Capturas 1,11:07:10,911,9,Off,---,---,---,
Capturas 1,11:07:33,910,5,---,---,---,---,
Capturas 1,11:07:54,911,0,Off,---,---,---,
Capturas 1,11:08:18,911,0,---,---,---,---,
Capturas 1,11:08:41,910,9,---,---,---,---,
Capturas 1,11:09:05,---,---,---,---,---,---,
Capturas 1,11:09:27,914,3,---,---,---,---,
Capturas 1,11:09:51,909,9,Off,---,---,---,
Capturas 1,11:10:13,911,4,Off,---,---,---,
Capturas 1,11:10:38,911,3,Off,---,---,---,
Capturas 1,11:11:01,910,4,Off,---,---,---,
Capturas 1,11:11:26,909,9,Off,---,---,---,
Capturas 1,11:11:50,910,0,Off,---,---,---,
Capturas 1,11:12:15,910,5,Off,---,---,---,
Capturas 1,11:12:37,911,0,Off,---,---,---,
Capturas 1,11:13:00,910,4,Off,---,---,---,
Capturas 1,11:13:25,912,5,Off,---,---,---,
Capturas 1,11:13:51,911,3,Off,---,---,---,
Capturas 1,11:14:14,911,0,Off,---,---,---,
Capturas 1,11:14:36,909,6,Off,---,---,---,
Capturas 1,11:15:02,910,3,Off,---,---,---,
Capturas 1,11:15:24,910,3,Off,---,---,---,
Capturas 1,11:15:49,915,1,Off,---,---,---,
Capturas 1,11:16:13,909,5,Off,---,---,---,
Capturas 1,11:16:36,910,0,Off,---,---,---,
Capturas 1,11:16:59,910,3,Off,---,---,---,
Capturas 1,11:17:22,910,0,Off,---,---,---,
Capturas 1,11:17:46,910,6,Off,---,---,---,
Capturas 1,11:18:10,911,2,Off,---,---,---,
Capturas 1,11:18:38,919,6,---,---,---,---,
Capturas 1,11:19:01,928,7,Off,---,---,---,
Capturas 1,11:19:31,---,---,---,---,---,---,
Capturas 1,11:19:53,945,9,Off,---,---,---,
Capturas 1,11:20:16,946,6,Off,---,---,---,
Capturas 1,11:20:41,946,2,Off,---,---,---,
Capturas 1,11:21:04,946,4,---,---,---,---,
Capturas 1,11:21:29,945,4,Off,---,---,---,
Capturas 1,11:21:52,945,2,Off,---,---,---,
Capturas 1,11:22:15,944,6,Off,---,---,---,
Capturas 1,11:22:39,947,8,---,---,---,---,
Capturas 1,11:23:01,947,0,---,---,---,---,
Capturas 1,11:23:24,946,3,Off,---,---,---,
Capturas 1,11:23:47,946,1,Off,---,---,---,
Capturas 1,11:24:09,946,5,Off,---,---,---,
Capturas 1,11:24:37,945,9,---,---,---,---,
Capturas 1,11:25:02,---,---,---,---,---,---,
Capturas 1,11:25:27,945,7,Off,---,---,---,
Capturas 1,11:25:51,946,1,Off,---,---,---,
Capturas 1,11:26:13,947,8,Off,---,---,---,
Capturas 1,11:26:36,946,2,Off,---,---,---,
Capturas 1,11:27:00,946,3,Off,---,---,---,
Capturas 1,11:27:25,947,0,Off,---,---,---,
Capturas 1,11:27:54,---,---,---,---,---,---,
Capturas 1,11:28:16,947,3,Off,---,---,---,
Capturas 1,11:28:39,946,7,Off,---,---,---,
Capturas 1,11:29:03,945,3,Off,---,---,---,
Capturas 1,11:29:25,946,1,Off,---,---,---,
